Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	entity_7	entity_8	json	split
The heterologous expression of HFRC1 in the yeast revealed the multisubstrate specific transport activity of HFRC1 ( for UDP - N - acetylglucosamine ( UDP - GlcNAc), UDP - glucose ( UDP - Glc), and GDP - mannose ( GDP - Man), with apparent K ( m) values of 8. 0, 2. 1, and 0. 14 microm, respectively).	HFRC1,31,36,Gene_or_gene_product	HFRC1,109,114,Gene_or_gene_product	UDP - N - acetylglucosamine,121,148,Chemical	UDP - GlcNAc,151,163,Chemical	UDP - glucose,166,179,Chemical	UDP - Glc,182,191,Chemical	GDP - mannose,198,211,Chemical	GDP - Man,214,223,Chemical	"[{""token"": ""HFRC1"", ""start_span"": 31, ""end_span"": 36, ""type"": ""Gene_or_gene_product""}, {""token"": ""HFRC1"", ""start_span"": 109, ""end_span"": 114, ""type"": ""Gene_or_gene_product""}, {""token"": ""UDP - N - acetylglucosamine"", ""start_span"": 121, ""end_span"": 148, ""type"": ""Chemical""}, {""token"": ""UDP - GlcNAc"", ""start_span"": 151, ""end_span"": 163, ""type"": ""Chemical""}, {""token"": ""UDP - glucose"", ""start_span"": 166, ""end_span"": 179, ""type"": ""Chemical""}, {""token"": ""UDP - Glc"", ""start_span"": 182, ""end_span"": 191, ""type"": ""Chemical""}, {""token"": ""GDP - mannose"", ""start_span"": 198, ""end_span"": 211, ""type"": ""Chemical""}, {""token"": ""GDP - Man"", ""start_span"": 214, ""end_span"": 223, ""type"": ""Chemical""}]"	test
In addition, mangiferin inhibits TNF - induced p65 phosphorylation as well as translocation to the nucleus and also inhibits NF - kappaB activation induced by other inflammatory agents like PMA, ceramide, and SA - LPS.	mangiferin,13,23,Chemical	TNF,33,36,Gene_or_gene_product	p65,47,50,Gene_or_gene_product	nucleus,99,106,Cellular_component	NF - kappaB,125,136,Complex	PMA,190,193,Chemical	ceramide,195,203,Chemical	SA - LPS,209,217,Chemical	"[{""token"": ""mangiferin"", ""start_span"": 13, ""end_span"": 23, ""type"": ""Chemical""}, {""token"": ""TNF"", ""start_span"": 33, ""end_span"": 36, ""type"": ""Gene_or_gene_product""}, {""token"": ""p65"", ""start_span"": 47, ""end_span"": 50, ""type"": ""Gene_or_gene_product""}, {""token"": ""nucleus"", ""start_span"": 99, ""end_span"": 106, ""type"": ""Cellular_component""}, {""token"": ""NF - kappaB"", ""start_span"": 125, ""end_span"": 136, ""type"": ""Complex""}, {""token"": ""PMA"", ""start_span"": 190, ""end_span"": 193, ""type"": ""Chemical""}, {""token"": ""ceramide"", ""start_span"": 195, ""end_span"": 203, ""type"": ""Chemical""}, {""token"": ""SA - LPS"", ""start_span"": 209, ""end_span"": 217, ""type"": ""Chemical""}]"	test
Therefore, four Dol - P - Man - dependent mannosyltransferases, GPI - MT - I, - MT - II, - MT - III, and - MT - IV for the first, second, third, and fourth mannoses, respectively, are required for generation of GPI.	Dol - P - Man,16,29,Chemical	mannosyltransferases,42,62,Gene_or_gene_product	GPI - MT - I,64,76,Gene_or_gene_product	- MT - II,78,87,Gene_or_gene_product	- MT - III,89,99,Gene_or_gene_product	- MT - IV,105,114,Gene_or_gene_product	mannoses,156,164,Chemical	GPI,211,214,Chemical	"[{""token"": ""Dol - P - Man"", ""start_span"": 16, ""end_span"": 29, ""type"": ""Chemical""}, {""token"": ""mannosyltransferases"", ""start_span"": 42, ""end_span"": 62, ""type"": ""Gene_or_gene_product""}, {""token"": ""GPI - MT - I"", ""start_span"": 64, ""end_span"": 76, ""type"": ""Gene_or_gene_product""}, {""token"": ""- MT - II"", ""start_span"": 78, ""end_span"": 87, ""type"": ""Gene_or_gene_product""}, {""token"": ""- MT - III"", ""start_span"": 89, ""end_span"": 99, ""type"": ""Gene_or_gene_product""}, {""token"": ""- MT - IV"", ""start_span"": 105, ""end_span"": 114, ""type"": ""Gene_or_gene_product""}, {""token"": ""mannoses"", ""start_span"": 156, ""end_span"": 164, ""type"": ""Chemical""}, {""token"": ""GPI"", ""start_span"": 211, ""end_span"": 214, ""type"": ""Chemical""}]"	test
Here we show that p130 is the predominant Rb family member associated with E2F in neurons, that its major partner for repression of pro - apoptotic genes is E2F4, and that the p130 - E2F4 complex recruits the chromatin modifiers HDAC1 and Suv39H1 to promote gene silencing and neuron survival.	p130,18,22,Gene_or_gene_product	Rb,42,44,Gene_or_gene_product	E2F,75,78,Gene_or_gene_product	E2F4,157,161,Gene_or_gene_product	p130 - E2F4,176,187,Complex	chromatin,209,218,Cellular_component	HDAC1,229,234,Gene_or_gene_product	Suv39H1,239,246,Gene_or_gene_product	"[{""token"": ""p130"", ""start_span"": 18, ""end_span"": 22, ""type"": ""Gene_or_gene_product""}, {""token"": ""Rb"", ""start_span"": 42, ""end_span"": 44, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F"", ""start_span"": 75, ""end_span"": 78, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F4"", ""start_span"": 157, ""end_span"": 161, ""type"": ""Gene_or_gene_product""}, {""token"": ""p130 - E2F4"", ""start_span"": 176, ""end_span"": 187, ""type"": ""Complex""}, {""token"": ""chromatin"", ""start_span"": 209, ""end_span"": 218, ""type"": ""Cellular_component""}, {""token"": ""HDAC1"", ""start_span"": 229, ""end_span"": 234, ""type"": ""Gene_or_gene_product""}, {""token"": ""Suv39H1"", ""start_span"": 239, ""end_span"": 246, ""type"": ""Gene_or_gene_product""}]"	test
GST - CsgA elicited more IL - 6 production than GST in bone marrow - derived macrophages from TLR2 + / + mice, while there was no difference in IL - 6 secretion between GST - CsgA and GST in macrophages from TLR2 - / - mice.	GST - CsgA,0,10,Gene_or_gene_product	IL - 6,25,31,Gene_or_gene_product	GST,48,51,Gene_or_gene_product	TLR2,94,98,Gene_or_gene_product	IL - 6,144,150,Gene_or_gene_product	GST - CsgA,169,179,Gene_or_gene_product	GST,184,187,Gene_or_gene_product	TLR2,208,212,Gene_or_gene_product	"[{""token"": ""GST - CsgA"", ""start_span"": 0, ""end_span"": 10, ""type"": ""Gene_or_gene_product""}, {""token"": ""IL - 6"", ""start_span"": 25, ""end_span"": 31, ""type"": ""Gene_or_gene_product""}, {""token"": ""GST"", ""start_span"": 48, ""end_span"": 51, ""type"": ""Gene_or_gene_product""}, {""token"": ""TLR2"", ""start_span"": 94, ""end_span"": 98, ""type"": ""Gene_or_gene_product""}, {""token"": ""IL - 6"", ""start_span"": 144, ""end_span"": 150, ""type"": ""Gene_or_gene_product""}, {""token"": ""GST - CsgA"", ""start_span"": 169, ""end_span"": 179, ""type"": ""Gene_or_gene_product""}, {""token"": ""GST"", ""start_span"": 184, ""end_span"": 187, ""type"": ""Gene_or_gene_product""}, {""token"": ""TLR2"", ""start_span"": 208, ""end_span"": 212, ""type"": ""Gene_or_gene_product""}]"	test
Furthermore, treatment of Xenopus laevis embryos with beta - arrestin morpholinos reduced the activation of endogenous beta - catenin, decreased the expression of the beta - catenin target gene, Xnr3, and blocked axis duplication induced by X - Wnt - 8, CK1epsilon, or DshDeltaDEP, but not by beta - catenin.	beta - arrestin,54,69,Gene_or_gene_product	beta - catenin,119,133,Gene_or_gene_product	beta - catenin,167,181,Gene_or_gene_product	Xnr3,195,199,Gene_or_gene_product	X - Wnt - 8,241,252,Gene_or_gene_product	CK1epsilon,254,264,Gene_or_gene_product	DshDeltaDEP,269,280,Gene_or_gene_product	beta - catenin,293,307,Gene_or_gene_product	"[{""token"": ""beta - arrestin"", ""start_span"": 54, ""end_span"": 69, ""type"": ""Gene_or_gene_product""}, {""token"": ""beta - catenin"", ""start_span"": 119, ""end_span"": 133, ""type"": ""Gene_or_gene_product""}, {""token"": ""beta - catenin"", ""start_span"": 167, ""end_span"": 181, ""type"": ""Gene_or_gene_product""}, {""token"": ""Xnr3"", ""start_span"": 195, ""end_span"": 199, ""type"": ""Gene_or_gene_product""}, {""token"": ""X - Wnt - 8"", ""start_span"": 241, ""end_span"": 252, ""type"": ""Gene_or_gene_product""}, {""token"": ""CK1epsilon"", ""start_span"": 254, ""end_span"": 264, ""type"": ""Gene_or_gene_product""}, {""token"": ""DshDeltaDEP"", ""start_span"": 269, ""end_span"": 280, ""type"": ""Gene_or_gene_product""}, {""token"": ""beta - catenin"", ""start_span"": 293, ""end_span"": 307, ""type"": ""Gene_or_gene_product""}]"	test
This suppression of NOS2 by DCS correlates with the attenuation of the NF - kappaB signaling pathway as measured by IL - 1beta - induced phosphorylation of the inhibitor of kappa B ( IkappaB) - alpha, degradation of IkappaB - alpha and IkappaB - beta, and subsequent nuclear translocation of NF - kappaB p65.	NOS2,20,24,Gene_or_gene_product	NF - kappaB,71,82,Complex	IL - 1beta,116,126,Gene_or_gene_product	IkappaB - alpha,216,231,Gene_or_gene_product	IkappaB - beta,236,250,Gene_or_gene_product	nuclear,267,274,Cellular_component	NF - kappaB,292,303,Complex	p65,304,307,Gene_or_gene_product	"[{""token"": ""NOS2"", ""start_span"": 20, ""end_span"": 24, ""type"": ""Gene_or_gene_product""}, {""token"": ""NF - kappaB"", ""start_span"": 71, ""end_span"": 82, ""type"": ""Complex""}, {""token"": ""IL - 1beta"", ""start_span"": 116, ""end_span"": 126, ""type"": ""Gene_or_gene_product""}, {""token"": ""IkappaB - alpha"", ""start_span"": 216, ""end_span"": 231, ""type"": ""Gene_or_gene_product""}, {""token"": ""IkappaB - beta"", ""start_span"": 236, ""end_span"": 250, ""type"": ""Gene_or_gene_product""}, {""token"": ""nuclear"", ""start_span"": 267, ""end_span"": 274, ""type"": ""Cellular_component""}, {""token"": ""NF - kappaB"", ""start_span"": 292, ""end_span"": 303, ""type"": ""Complex""}, {""token"": ""p65"", ""start_span"": 304, ""end_span"": 307, ""type"": ""Gene_or_gene_product""}]"	test
DNA binding of the NF - kappaB subunit Rel A was significantly increased and strongly correlated with changes in transcription of CD38, CD49d, BCL2, MCL1, and BCLXL, effects that were reversed by a peptide inhibitor of Rel A.	NF - kappaB,19,30,Complex	Rel A,39,44,Gene_or_gene_product	CD38,130,134,Gene_or_gene_product	CD49d,136,141,Gene_or_gene_product	BCL2,143,147,Gene_or_gene_product	MCL1,149,153,Gene_or_gene_product	BCLXL,159,164,Gene_or_gene_product	Rel A,219,224,Gene_or_gene_product	"[{""token"": ""NF - kappaB"", ""start_span"": 19, ""end_span"": 30, ""type"": ""Complex""}, {""token"": ""Rel A"", ""start_span"": 39, ""end_span"": 44, ""type"": ""Gene_or_gene_product""}, {""token"": ""CD38"", ""start_span"": 130, ""end_span"": 134, ""type"": ""Gene_or_gene_product""}, {""token"": ""CD49d"", ""start_span"": 136, ""end_span"": 141, ""type"": ""Gene_or_gene_product""}, {""token"": ""BCL2"", ""start_span"": 143, ""end_span"": 147, ""type"": ""Gene_or_gene_product""}, {""token"": ""MCL1"", ""start_span"": 149, ""end_span"": 153, ""type"": ""Gene_or_gene_product""}, {""token"": ""BCLXL"", ""start_span"": 159, ""end_span"": 164, ""type"": ""Gene_or_gene_product""}, {""token"": ""Rel A"", ""start_span"": 219, ""end_span"": 224, ""type"": ""Gene_or_gene_product""}]"	test
Calcium ionophore ionomycin enhanced proteolytic processing of pre - IL - 1 alpha and the release of mature IL - 1 alpha either from lipopolysaccharide ( LPS) - activated human adherent mononuclear cells or from a human bladder carcinoma cell line ( HTB9 5637) that constitutively produces human IL - 1 alpha and - beta.	Calcium,0,7,Chemical	ionomycin,18,27,Chemical	IL - 1 alpha,69,81,Gene_or_gene_product	IL - 1 alpha,108,120,Gene_or_gene_product	lipopolysaccharide,133,151,Chemical	LPS,154,157,Chemical	IL - 1 alpha,296,308,Gene_or_gene_product	- beta,313,319,Gene_or_gene_product	"[{""token"": ""Calcium"", ""start_span"": 0, ""end_span"": 7, ""type"": ""Chemical""}, {""token"": ""ionomycin"", ""start_span"": 18, ""end_span"": 27, ""type"": ""Chemical""}, {""token"": ""IL - 1 alpha"", ""start_span"": 69, ""end_span"": 81, ""type"": ""Gene_or_gene_product""}, {""token"": ""IL - 1 alpha"", ""start_span"": 108, ""end_span"": 120, ""type"": ""Gene_or_gene_product""}, {""token"": ""lipopolysaccharide"", ""start_span"": 133, ""end_span"": 151, ""type"": ""Chemical""}, {""token"": ""LPS"", ""start_span"": 154, ""end_span"": 157, ""type"": ""Chemical""}, {""token"": ""IL - 1 alpha"", ""start_span"": 296, ""end_span"": 308, ""type"": ""Gene_or_gene_product""}, {""token"": ""- beta"", ""start_span"": 313, ""end_span"": 319, ""type"": ""Gene_or_gene_product""}]"	test
Ran - binding protein in microtubule - organizing center ( RanBPM) has been reported to interact with the neurotrophin receptors p75NTR and TrkA, meanwhile p75NTR and TrkA can also interact with TRAF6.	Ran - binding protein in microtubule - organizing center,0,56,Gene_or_gene_product	RanBPM,59,65,Gene_or_gene_product	neurotrophin,106,118,Gene_or_gene_product	p75NTR,129,135,Gene_or_gene_product	TrkA,140,144,Gene_or_gene_product	p75NTR,156,162,Gene_or_gene_product	TrkA,167,171,Gene_or_gene_product	TRAF6,195,200,Gene_or_gene_product	"[{""token"": ""Ran - binding protein in microtubule - organizing center"", ""start_span"": 0, ""end_span"": 56, ""type"": ""Gene_or_gene_product""}, {""token"": ""RanBPM"", ""start_span"": 59, ""end_span"": 65, ""type"": ""Gene_or_gene_product""}, {""token"": ""neurotrophin"", ""start_span"": 106, ""end_span"": 118, ""type"": ""Gene_or_gene_product""}, {""token"": ""p75NTR"", ""start_span"": 129, ""end_span"": 135, ""type"": ""Gene_or_gene_product""}, {""token"": ""TrkA"", ""start_span"": 140, ""end_span"": 144, ""type"": ""Gene_or_gene_product""}, {""token"": ""p75NTR"", ""start_span"": 156, ""end_span"": 162, ""type"": ""Gene_or_gene_product""}, {""token"": ""TrkA"", ""start_span"": 167, ""end_span"": 171, ""type"": ""Gene_or_gene_product""}, {""token"": ""TRAF6"", ""start_span"": 195, ""end_span"": 200, ""type"": ""Gene_or_gene_product""}]"	test
LPS - induced BAG3 expression was blocked by JNK or NF - kappaB inhibition, suggesting that JNK and NF - kappaB pathways participated in BAG3 induction by LPS.	LPS,0,3,Chemical	BAG3,14,18,Gene_or_gene_product	JNK,45,48,Gene_or_gene_product	NF - kappaB,52,63,Complex	JNK,92,95,Gene_or_gene_product	NF - kappaB,100,111,Complex	BAG3,137,141,Gene_or_gene_product	LPS,155,158,Chemical	"[{""token"": ""LPS"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Chemical""}, {""token"": ""BAG3"", ""start_span"": 14, ""end_span"": 18, ""type"": ""Gene_or_gene_product""}, {""token"": ""JNK"", ""start_span"": 45, ""end_span"": 48, ""type"": ""Gene_or_gene_product""}, {""token"": ""NF - kappaB"", ""start_span"": 52, ""end_span"": 63, ""type"": ""Complex""}, {""token"": ""JNK"", ""start_span"": 92, ""end_span"": 95, ""type"": ""Gene_or_gene_product""}, {""token"": ""NF - kappaB"", ""start_span"": 100, ""end_span"": 111, ""type"": ""Complex""}, {""token"": ""BAG3"", ""start_span"": 137, ""end_span"": 141, ""type"": ""Gene_or_gene_product""}, {""token"": ""LPS"", ""start_span"": 155, ""end_span"": 158, ""type"": ""Chemical""}]"	test
The D - type cyclin - dependent kinases CDK4 and CDK6 are complexed with many small cellular proteins ( p14, p15, p16, p18, and p20).	D - type cyclin - dependent kinases,4,39,Gene_or_gene_product	CDK4,40,44,Gene_or_gene_product	CDK6,49,53,Gene_or_gene_product	p14,104,107,Gene_or_gene_product	p15,109,112,Gene_or_gene_product	p16,114,117,Gene_or_gene_product	p18,119,122,Gene_or_gene_product	p20,128,131,Gene_or_gene_product	"[{""token"": ""D - type cyclin - dependent kinases"", ""start_span"": 4, ""end_span"": 39, ""type"": ""Gene_or_gene_product""}, {""token"": ""CDK4"", ""start_span"": 40, ""end_span"": 44, ""type"": ""Gene_or_gene_product""}, {""token"": ""CDK6"", ""start_span"": 49, ""end_span"": 53, ""type"": ""Gene_or_gene_product""}, {""token"": ""p14"", ""start_span"": 104, ""end_span"": 107, ""type"": ""Gene_or_gene_product""}, {""token"": ""p15"", ""start_span"": 109, ""end_span"": 112, ""type"": ""Gene_or_gene_product""}, {""token"": ""p16"", ""start_span"": 114, ""end_span"": 117, ""type"": ""Gene_or_gene_product""}, {""token"": ""p18"", ""start_span"": 119, ""end_span"": 122, ""type"": ""Gene_or_gene_product""}, {""token"": ""p20"", ""start_span"": 128, ""end_span"": 131, ""type"": ""Gene_or_gene_product""}]"	test
The putative catalytic domain of MAPKKK5 shows significant sequence homology to the kinase domains of the MAPKKK / MEKK level protein kinases from mouse MEKK2 and - 3, Drosophila melanogaster PK92B, Saccharomyces cerevisiae STE11, and Schizosaccharomyces pombe BYR2.	MAPKKK5,33,40,Gene_or_gene_product	MAPKKK,106,112,Gene_or_gene_product	MEKK,115,119,Gene_or_gene_product	MEKK2,153,158,Gene_or_gene_product	- 3,163,166,Gene_or_gene_product	PK92B,192,197,Gene_or_gene_product	STE11,224,229,Gene_or_gene_product	BYR2,261,265,Gene_or_gene_product	"[{""token"": ""MAPKKK5"", ""start_span"": 33, ""end_span"": 40, ""type"": ""Gene_or_gene_product""}, {""token"": ""MAPKKK"", ""start_span"": 106, ""end_span"": 112, ""type"": ""Gene_or_gene_product""}, {""token"": ""MEKK"", ""start_span"": 115, ""end_span"": 119, ""type"": ""Gene_or_gene_product""}, {""token"": ""MEKK2"", ""start_span"": 153, ""end_span"": 158, ""type"": ""Gene_or_gene_product""}, {""token"": ""- 3"", ""start_span"": 163, ""end_span"": 166, ""type"": ""Gene_or_gene_product""}, {""token"": ""PK92B"", ""start_span"": 192, ""end_span"": 197, ""type"": ""Gene_or_gene_product""}, {""token"": ""STE11"", ""start_span"": 224, ""end_span"": 229, ""type"": ""Gene_or_gene_product""}, {""token"": ""BYR2"", ""start_span"": 261, ""end_span"": 265, ""type"": ""Gene_or_gene_product""}]"	test
Thus, MyD88 plays the same role in IL - 1 signaling as TRADD and Tube do in TNF and Toll pathways, respectively: it couples a serine / threonine protein kinase to the receptor complex.	MyD88,6,11,Gene_or_gene_product	IL - 1,35,41,Gene_or_gene_product	TRADD,55,60,Gene_or_gene_product	Tube,65,69,Gene_or_gene_product	TNF,76,79,Gene_or_gene_product	Toll,84,88,Gene_or_gene_product	serine,126,132,Chemical	threonine,135,144,Chemical	"[{""token"": ""MyD88"", ""start_span"": 6, ""end_span"": 11, ""type"": ""Gene_or_gene_product""}, {""token"": ""IL - 1"", ""start_span"": 35, ""end_span"": 41, ""type"": ""Gene_or_gene_product""}, {""token"": ""TRADD"", ""start_span"": 55, ""end_span"": 60, ""type"": ""Gene_or_gene_product""}, {""token"": ""Tube"", ""start_span"": 65, ""end_span"": 69, ""type"": ""Gene_or_gene_product""}, {""token"": ""TNF"", ""start_span"": 76, ""end_span"": 79, ""type"": ""Gene_or_gene_product""}, {""token"": ""Toll"", ""start_span"": 84, ""end_span"": 88, ""type"": ""Gene_or_gene_product""}, {""token"": ""serine"", ""start_span"": 126, ""end_span"": 132, ""type"": ""Chemical""}, {""token"": ""threonine"", ""start_span"": 135, ""end_span"": 144, ""type"": ""Chemical""}]"	test
Butyrate transport was significantly reduced in the presence of short chain fatty acids ( SCFA), acetate, propionate and other monocarboxylates ( pyruvate and L - lactate).	Butyrate,0,8,Chemical	short chain fatty acids,64,87,Chemical	SCFA,90,94,Chemical	acetate,97,104,Chemical	propionate,106,116,Chemical	monocarboxylates,127,143,Chemical	pyruvate,146,154,Chemical	L - lactate,159,170,Chemical	"[{""token"": ""Butyrate"", ""start_span"": 0, ""end_span"": 8, ""type"": ""Chemical""}, {""token"": ""short chain fatty acids"", ""start_span"": 64, ""end_span"": 87, ""type"": ""Chemical""}, {""token"": ""SCFA"", ""start_span"": 90, ""end_span"": 94, ""type"": ""Chemical""}, {""token"": ""acetate"", ""start_span"": 97, ""end_span"": 104, ""type"": ""Chemical""}, {""token"": ""propionate"", ""start_span"": 106, ""end_span"": 116, ""type"": ""Chemical""}, {""token"": ""monocarboxylates"", ""start_span"": 127, ""end_span"": 143, ""type"": ""Chemical""}, {""token"": ""pyruvate"", ""start_span"": 146, ""end_span"": 154, ""type"": ""Chemical""}, {""token"": ""L - lactate"", ""start_span"": 159, ""end_span"": 170, ""type"": ""Chemical""}]"	test
Just like other p53 - regulated genes, ionizing radiation induction of KILLER / DR5 occurs in p53 wild - type cells, whereas methyl methanesulfonate regulation of KILLER / DR5 occurs in a p53 - dependent and - independent manner.	p53,16,19,Gene_or_gene_product	KILLER,71,77,Gene_or_gene_product	DR5,80,83,Gene_or_gene_product	p53,94,97,Gene_or_gene_product	methyl methanesulfonate,125,148,Chemical	KILLER,163,169,Gene_or_gene_product	DR5,172,175,Gene_or_gene_product	p53,188,191,Gene_or_gene_product	"[{""token"": ""p53"", ""start_span"": 16, ""end_span"": 19, ""type"": ""Gene_or_gene_product""}, {""token"": ""KILLER"", ""start_span"": 71, ""end_span"": 77, ""type"": ""Gene_or_gene_product""}, {""token"": ""DR5"", ""start_span"": 80, ""end_span"": 83, ""type"": ""Gene_or_gene_product""}, {""token"": ""p53"", ""start_span"": 94, ""end_span"": 97, ""type"": ""Gene_or_gene_product""}, {""token"": ""methyl methanesulfonate"", ""start_span"": 125, ""end_span"": 148, ""type"": ""Chemical""}, {""token"": ""KILLER"", ""start_span"": 163, ""end_span"": 169, ""type"": ""Gene_or_gene_product""}, {""token"": ""DR5"", ""start_span"": 172, ""end_span"": 175, ""type"": ""Gene_or_gene_product""}, {""token"": ""p53"", ""start_span"": 188, ""end_span"": 191, ""type"": ""Gene_or_gene_product""}]"	test
