Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	entity_7	entity_8	entity_9	entity_10	json	split
The competitive adsorption between whey protein concentrate ( WPC) or sodium caseinate ( SCN) and four bile salts, sodium cholate ( NaC), dexocycholate ( NaDC), taurocholate ( NaTC) and glycodeoxycholate ( NaGDC) has been studied in protein stabilized oil - in - water emulsions.	sodium,70,76,Chemical/Drug	bile salts,103,113,Chemical/Drug	sodium cholate,115,129,Chemical/Drug	NaC,132,135,Chemical/Drug	dexocycholate,138,151,Chemical/Drug	NaDC,154,158,Chemical/Drug	taurocholate,161,173,Chemical/Drug	NaTC,176,180,Chemical/Drug	glycodeoxycholate,186,203,Chemical/Drug	NaGDC,206,211,Chemical/Drug	"[{""token"": ""sodium"", ""start_span"": 70, ""end_span"": 76, ""type"": ""Chemical/Drug""}, {""token"": ""bile salts"", ""start_span"": 103, ""end_span"": 113, ""type"": ""Chemical/Drug""}, {""token"": ""sodium cholate"", ""start_span"": 115, ""end_span"": 129, ""type"": ""Chemical/Drug""}, {""token"": ""NaC"", ""start_span"": 132, ""end_span"": 135, ""type"": ""Chemical/Drug""}, {""token"": ""dexocycholate"", ""start_span"": 138, ""end_span"": 151, ""type"": ""Chemical/Drug""}, {""token"": ""NaDC"", ""start_span"": 154, ""end_span"": 158, ""type"": ""Chemical/Drug""}, {""token"": ""taurocholate"", ""start_span"": 161, ""end_span"": 173, ""type"": ""Chemical/Drug""}, {""token"": ""NaTC"", ""start_span"": 176, ""end_span"": 180, ""type"": ""Chemical/Drug""}, {""token"": ""glycodeoxycholate"", ""start_span"": 186, ""end_span"": 203, ""type"": ""Chemical/Drug""}, {""token"": ""NaGDC"", ""start_span"": 206, ""end_span"": 211, ""type"": ""Chemical/Drug""}]"	train
Chrysin, apigenin, and luteolin dose - dependently up - regulated the protein expression of heme oxygenase 1 ( HO - 1) and glutamate cysteine ligase ( GCL) catalytic ( GCLC) and modifier subunit ( GCLM) and increased the intracellular glutathione ( GSH) content and the ratio of GSH to oxidized GSH.	Chrysin,0,7,Chemical/Drug	apigenin,9,17,Chemical/Drug	luteolin,23,31,Chemical/Drug	heme,92,96,Chemical/Drug	glutamate,123,132,Chemical/Drug	cysteine,133,141,Chemical/Drug	glutathione,235,246,Chemical/Drug	GSH,249,252,Chemical/Drug	GSH,279,282,Chemical/Drug	oxidized GSH,286,298,Chemical/Drug	"[{""token"": ""Chrysin"", ""start_span"": 0, ""end_span"": 7, ""type"": ""Chemical/Drug""}, {""token"": ""apigenin"", ""start_span"": 9, ""end_span"": 17, ""type"": ""Chemical/Drug""}, {""token"": ""luteolin"", ""start_span"": 23, ""end_span"": 31, ""type"": ""Chemical/Drug""}, {""token"": ""heme"", ""start_span"": 92, ""end_span"": 96, ""type"": ""Chemical/Drug""}, {""token"": ""glutamate"", ""start_span"": 123, ""end_span"": 132, ""type"": ""Chemical/Drug""}, {""token"": ""cysteine"", ""start_span"": 133, ""end_span"": 141, ""type"": ""Chemical/Drug""}, {""token"": ""glutathione"", ""start_span"": 235, ""end_span"": 246, ""type"": ""Chemical/Drug""}, {""token"": ""GSH"", ""start_span"": 249, ""end_span"": 252, ""type"": ""Chemical/Drug""}, {""token"": ""GSH"", ""start_span"": 279, ""end_span"": 282, ""type"": ""Chemical/Drug""}, {""token"": ""oxidized GSH"", ""start_span"": 286, ""end_span"": 298, ""type"": ""Chemical/Drug""}]"	train
A large number of bioactive pentacyclic triterpenoids, such as oleanolic acid, glycyrrhizin, glycyrrhetinic acid, ursolic acid, betulin, betulinic acid and lupeol have shown multiple biological activities with apparent effects on glucose absorption, glucose uptake, insulin secretion, diabetic vascular dysfunction, retinopathy and nephropathy.	pentacyclic triterpenoids,28,53,Chemical/Drug	oleanolic acid,63,77,Chemical/Drug	glycyrrhizin,79,91,Chemical/Drug	glycyrrhetinic acid,93,112,Chemical/Drug	ursolic acid,114,126,Chemical/Drug	betulin,128,135,Chemical/Drug	betulinic acid,137,151,Chemical/Drug	lupeol,156,162,Chemical/Drug	glucose,230,237,Chemical/Drug	glucose,250,257,Chemical/Drug	"[{""token"": ""pentacyclic triterpenoids"", ""start_span"": 28, ""end_span"": 53, ""type"": ""Chemical/Drug""}, {""token"": ""oleanolic acid"", ""start_span"": 63, ""end_span"": 77, ""type"": ""Chemical/Drug""}, {""token"": ""glycyrrhizin"", ""start_span"": 79, ""end_span"": 91, ""type"": ""Chemical/Drug""}, {""token"": ""glycyrrhetinic acid"", ""start_span"": 93, ""end_span"": 112, ""type"": ""Chemical/Drug""}, {""token"": ""ursolic acid"", ""start_span"": 114, ""end_span"": 126, ""type"": ""Chemical/Drug""}, {""token"": ""betulin"", ""start_span"": 128, ""end_span"": 135, ""type"": ""Chemical/Drug""}, {""token"": ""betulinic acid"", ""start_span"": 137, ""end_span"": 151, ""type"": ""Chemical/Drug""}, {""token"": ""lupeol"", ""start_span"": 156, ""end_span"": 162, ""type"": ""Chemical/Drug""}, {""token"": ""glucose"", ""start_span"": 230, ""end_span"": 237, ""type"": ""Chemical/Drug""}, {""token"": ""glucose"", ""start_span"": 250, ""end_span"": 257, ""type"": ""Chemical/Drug""}]"	train
' 2 + 1 + 1 ' - type complexes include a N, N - bidentate chelate and two monodentate phosphines ( 1 - 8) and ' 3 + 1 ' - type complexes comprise a N, N, O - or N, N, N - tridentate chelate and one monodentate phosphine ( 9 - 12).	N,41,42,Chemical/Drug	N,44,45,Chemical/Drug	phosphines,86,96,Chemical/Drug	N,148,149,Chemical/Drug	N,151,152,Chemical/Drug	O,154,155,Chemical/Drug	N,161,162,Chemical/Drug	N,164,165,Chemical/Drug	N,167,168,Chemical/Drug	phosphine,210,219,Chemical/Drug	"[{""token"": ""N"", ""start_span"": 41, ""end_span"": 42, ""type"": ""Chemical/Drug""}, {""token"": ""N"", ""start_span"": 44, ""end_span"": 45, ""type"": ""Chemical/Drug""}, {""token"": ""phosphines"", ""start_span"": 86, ""end_span"": 96, ""type"": ""Chemical/Drug""}, {""token"": ""N"", ""start_span"": 148, ""end_span"": 149, ""type"": ""Chemical/Drug""}, {""token"": ""N"", ""start_span"": 151, ""end_span"": 152, ""type"": ""Chemical/Drug""}, {""token"": ""O"", ""start_span"": 154, ""end_span"": 155, ""type"": ""Chemical/Drug""}, {""token"": ""N"", ""start_span"": 161, ""end_span"": 162, ""type"": ""Chemical/Drug""}, {""token"": ""N"", ""start_span"": 164, ""end_span"": 165, ""type"": ""Chemical/Drug""}, {""token"": ""N"", ""start_span"": 167, ""end_span"": 168, ""type"": ""Chemical/Drug""}, {""token"": ""phosphine"", ""start_span"": 210, ""end_span"": 219, ""type"": ""Chemical/Drug""}]"	train
On the other hand, the addition of the lipid did not seem to produce PhIP by an alternative mechanism because PhIP was formed analogously in both CRN / Phe and CRN / Phe / ON systems as a function of pH, creatinine concentration, phenylalanine concentration, time, temperature, oxygen concentration in the reaction atmosphere, and the addition of different amounts of ammonia.	PhIP,69,73,Chemical/Drug	PhIP,110,114,Chemical/Drug	CRN,146,149,Chemical/Drug	Phe,152,155,Chemical/Drug	CRN,160,163,Chemical/Drug	Phe,166,169,Chemical/Drug	creatinine,204,214,Chemical/Drug	phenylalanine,230,243,Chemical/Drug	oxygen,278,284,Chemical/Drug	ammonia,368,375,Chemical/Drug	"[{""token"": ""PhIP"", ""start_span"": 69, ""end_span"": 73, ""type"": ""Chemical/Drug""}, {""token"": ""PhIP"", ""start_span"": 110, ""end_span"": 114, ""type"": ""Chemical/Drug""}, {""token"": ""CRN"", ""start_span"": 146, ""end_span"": 149, ""type"": ""Chemical/Drug""}, {""token"": ""Phe"", ""start_span"": 152, ""end_span"": 155, ""type"": ""Chemical/Drug""}, {""token"": ""CRN"", ""start_span"": 160, ""end_span"": 163, ""type"": ""Chemical/Drug""}, {""token"": ""Phe"", ""start_span"": 166, ""end_span"": 169, ""type"": ""Chemical/Drug""}, {""token"": ""creatinine"", ""start_span"": 204, ""end_span"": 214, ""type"": ""Chemical/Drug""}, {""token"": ""phenylalanine"", ""start_span"": 230, ""end_span"": 243, ""type"": ""Chemical/Drug""}, {""token"": ""oxygen"", ""start_span"": 278, ""end_span"": 284, ""type"": ""Chemical/Drug""}, {""token"": ""ammonia"", ""start_span"": 368, ""end_span"": 375, ""type"": ""Chemical/Drug""}]"	train
The discriminative stimulus effects of rac - BHFF were not mimicked by the GABA ( B) receptor agonists baclofen and gamma - hydroxybutyrate ( GHB), not by diazepam, and not by alcohol, cocaine, and nicotine, whose self - administration has been reported to be attenuated by GABA ( B) receptor - positive modulators.	rac - BHFF,39,49,Chemical/Drug	GABA,75,79,Chemical/Drug	baclofen,103,111,Chemical/Drug	gamma - hydroxybutyrate,116,139,Chemical/Drug	GHB,142,145,Chemical/Drug	diazepam,155,163,Chemical/Drug	alcohol,176,183,Chemical/Drug	cocaine,185,192,Chemical/Drug	nicotine,198,206,Chemical/Drug	GABA,274,278,Chemical/Drug	"[{""token"": ""rac - BHFF"", ""start_span"": 39, ""end_span"": 49, ""type"": ""Chemical/Drug""}, {""token"": ""GABA"", ""start_span"": 75, ""end_span"": 79, ""type"": ""Chemical/Drug""}, {""token"": ""baclofen"", ""start_span"": 103, ""end_span"": 111, ""type"": ""Chemical/Drug""}, {""token"": ""gamma - hydroxybutyrate"", ""start_span"": 116, ""end_span"": 139, ""type"": ""Chemical/Drug""}, {""token"": ""GHB"", ""start_span"": 142, ""end_span"": 145, ""type"": ""Chemical/Drug""}, {""token"": ""diazepam"", ""start_span"": 155, ""end_span"": 163, ""type"": ""Chemical/Drug""}, {""token"": ""alcohol"", ""start_span"": 176, ""end_span"": 183, ""type"": ""Chemical/Drug""}, {""token"": ""cocaine"", ""start_span"": 185, ""end_span"": 192, ""type"": ""Chemical/Drug""}, {""token"": ""nicotine"", ""start_span"": 198, ""end_span"": 206, ""type"": ""Chemical/Drug""}, {""token"": ""GABA"", ""start_span"": 274, ""end_span"": 278, ""type"": ""Chemical/Drug""}]"	train
The aims of this study were ( 1) to provide data on MAs excretion in rat urine following TOL exposure by inhalation, ( 2) to compare them to data from traditional TOL biomarkers, i. e. TOL in blood ( Tol - B), and urinary hippuric acid ( HA) and o - cresol ( oCre) and ( 3) to establish a relationship between these different indicators and the airborne TOL concentration ( Tol - A).	MAs,52,55,Chemical/Drug	TOL,89,92,Chemical/Drug	TOL,163,166,Chemical/Drug	TOL,185,188,Chemical/Drug	Tol,200,203,Chemical/Drug	hippuric acid,222,235,Chemical/Drug	o - cresol,246,256,Chemical/Drug	oCre,259,263,Chemical/Drug	TOL,354,357,Chemical/Drug	Tol,374,377,Chemical/Drug	"[{""token"": ""MAs"", ""start_span"": 52, ""end_span"": 55, ""type"": ""Chemical/Drug""}, {""token"": ""TOL"", ""start_span"": 89, ""end_span"": 92, ""type"": ""Chemical/Drug""}, {""token"": ""TOL"", ""start_span"": 163, ""end_span"": 166, ""type"": ""Chemical/Drug""}, {""token"": ""TOL"", ""start_span"": 185, ""end_span"": 188, ""type"": ""Chemical/Drug""}, {""token"": ""Tol"", ""start_span"": 200, ""end_span"": 203, ""type"": ""Chemical/Drug""}, {""token"": ""hippuric acid"", ""start_span"": 222, ""end_span"": 235, ""type"": ""Chemical/Drug""}, {""token"": ""o - cresol"", ""start_span"": 246, ""end_span"": 256, ""type"": ""Chemical/Drug""}, {""token"": ""oCre"", ""start_span"": 259, ""end_span"": 263, ""type"": ""Chemical/Drug""}, {""token"": ""TOL"", ""start_span"": 354, ""end_span"": 357, ""type"": ""Chemical/Drug""}, {""token"": ""Tol"", ""start_span"": 374, ""end_span"": 377, ""type"": ""Chemical/Drug""}]"	train
Commercially - available 5 - HT2C agonists ( CP 809101, Ro 60 - 0175, WAY 161503, mCPP, and 1 - methylpsilocin), novel 4 - phenyl - 2 - N, N - dimethyl - aminotetralin ( PAT) - type 5 - HT2C agonists ( with 5 - HT2A / 2B antagonist activity), and antagonists selective for 5 - HT2A ( M100907), 5 - HT2C ( SB - 242084), and 5 - HT2B / 2C ( SB - 206553) receptors attenuated the DOI - elicited - HTR.	CP 809101,45,54,Chemical/Drug	Ro 60 - 0175,56,68,Chemical/Drug	WAY 161503,70,80,Chemical/Drug	mCPP,82,86,Chemical/Drug	1 - methylpsilocin,92,110,Chemical/Drug	PAT,170,173,Chemical/Drug	M100907,284,291,Chemical/Drug	SB - 242084,305,316,Chemical/Drug	SB - 206553,339,350,Chemical/Drug	DOI,377,380,Chemical/Drug	"[{""token"": ""CP 809101"", ""start_span"": 45, ""end_span"": 54, ""type"": ""Chemical/Drug""}, {""token"": ""Ro 60 - 0175"", ""start_span"": 56, ""end_span"": 68, ""type"": ""Chemical/Drug""}, {""token"": ""WAY 161503"", ""start_span"": 70, ""end_span"": 80, ""type"": ""Chemical/Drug""}, {""token"": ""mCPP"", ""start_span"": 82, ""end_span"": 86, ""type"": ""Chemical/Drug""}, {""token"": ""1 - methylpsilocin"", ""start_span"": 92, ""end_span"": 110, ""type"": ""Chemical/Drug""}, {""token"": ""PAT"", ""start_span"": 170, ""end_span"": 173, ""type"": ""Chemical/Drug""}, {""token"": ""M100907"", ""start_span"": 284, ""end_span"": 291, ""type"": ""Chemical/Drug""}, {""token"": ""SB - 242084"", ""start_span"": 305, ""end_span"": 316, ""type"": ""Chemical/Drug""}, {""token"": ""SB - 206553"", ""start_span"": 339, ""end_span"": 350, ""type"": ""Chemical/Drug""}, {""token"": ""DOI"", ""start_span"": 377, ""end_span"": 380, ""type"": ""Chemical/Drug""}]"	train
To explore the acceptor regioselectivity of OleD - catalyzed glucosylation, the products of OleD - catalyzed reactions with six structurally diverse acceptors flavones - ( daidzein), isoflavones ( flavopiridol), stilbenes ( resveratrol), indole alkaloids ( 10 - hydroxycamptothecin), and steroids ( 2 - methoxyestradiol) - were determined.	flavones,159,167,Chemical/Drug	daidzein,172,180,Chemical/Drug	isoflavones,183,194,Chemical/Drug	flavopiridol,197,209,Chemical/Drug	stilbenes,212,221,Chemical/Drug	resveratrol,224,235,Chemical/Drug	indole alkaloids,238,254,Chemical/Drug	10 - hydroxycamptothecin,257,281,Chemical/Drug	steroids,288,296,Chemical/Drug	2 - methoxyestradiol,299,319,Chemical/Drug	"[{""token"": ""flavones"", ""start_span"": 159, ""end_span"": 167, ""type"": ""Chemical/Drug""}, {""token"": ""daidzein"", ""start_span"": 172, ""end_span"": 180, ""type"": ""Chemical/Drug""}, {""token"": ""isoflavones"", ""start_span"": 183, ""end_span"": 194, ""type"": ""Chemical/Drug""}, {""token"": ""flavopiridol"", ""start_span"": 197, ""end_span"": 209, ""type"": ""Chemical/Drug""}, {""token"": ""stilbenes"", ""start_span"": 212, ""end_span"": 221, ""type"": ""Chemical/Drug""}, {""token"": ""resveratrol"", ""start_span"": 224, ""end_span"": 235, ""type"": ""Chemical/Drug""}, {""token"": ""indole alkaloids"", ""start_span"": 238, ""end_span"": 254, ""type"": ""Chemical/Drug""}, {""token"": ""10 - hydroxycamptothecin"", ""start_span"": 257, ""end_span"": 281, ""type"": ""Chemical/Drug""}, {""token"": ""steroids"", ""start_span"": 288, ""end_span"": 296, ""type"": ""Chemical/Drug""}, {""token"": ""2 - methoxyestradiol"", ""start_span"": 299, ""end_span"": 319, ""type"": ""Chemical/Drug""}]"	train
Four new germacranes [ heyneanones A - D ( 1 - 4)], three new guaianes [ 4, 10 - epizedoarondiol ( 5), 15 - hydroxyprocurcumenol ( 6), 12 - hydroxycurcumenol ( 7)], and two new spirolactones [ curcumanolides C ( 8) and D ( 9)] were isolated from the rhizomes of Curcuma heyneana together with 13 known sesquiterpenes and two known labdane - type diterpenes.	germacranes,9,20,Chemical/Drug	heyneanones A - D,23,40,Chemical/Drug	guaianes,62,70,Chemical/Drug	15 - hydroxyprocurcumenol,103,128,Chemical/Drug	12 - hydroxycurcumenol,135,157,Chemical/Drug	spirolactones,177,190,Chemical/Drug	curcumanolides,193,207,Chemical/Drug	sesquiterpenes,302,316,Chemical/Drug	labdane,331,338,Chemical/Drug	diterpenes,346,356,Chemical/Drug	"[{""token"": ""germacranes"", ""start_span"": 9, ""end_span"": 20, ""type"": ""Chemical/Drug""}, {""token"": ""heyneanones A - D"", ""start_span"": 23, ""end_span"": 40, ""type"": ""Chemical/Drug""}, {""token"": ""guaianes"", ""start_span"": 62, ""end_span"": 70, ""type"": ""Chemical/Drug""}, {""token"": ""15 - hydroxyprocurcumenol"", ""start_span"": 103, ""end_span"": 128, ""type"": ""Chemical/Drug""}, {""token"": ""12 - hydroxycurcumenol"", ""start_span"": 135, ""end_span"": 157, ""type"": ""Chemical/Drug""}, {""token"": ""spirolactones"", ""start_span"": 177, ""end_span"": 190, ""type"": ""Chemical/Drug""}, {""token"": ""curcumanolides"", ""start_span"": 193, ""end_span"": 207, ""type"": ""Chemical/Drug""}, {""token"": ""sesquiterpenes"", ""start_span"": 302, ""end_span"": 316, ""type"": ""Chemical/Drug""}, {""token"": ""labdane"", ""start_span"": 331, ""end_span"": 338, ""type"": ""Chemical/Drug""}, {""token"": ""diterpenes"", ""start_span"": 346, ""end_span"": 356, ""type"": ""Chemical/Drug""}]"	train
Thymidylate kinase ( TMPK) is a key enzyme for pyrimidine synthesis that catalyzes the phosphorylation of thymidine 5 ' - monophosphate ( dTMP) in the presence of ATP and Mg ( 2 +) to form thymidine 5 ' - diphosphate ( dTDP), which is then converted to thymidine 5 ' - triphosphate ( dTTP) by nucleoside - diphosphate kinase ( NDK).	Thymidylate,0,11,Chemical/Drug	pyrimidine,47,57,Chemical/Drug	thymidine 5 ' - monophosphate,106,135,Chemical/Drug	dTMP,138,142,Chemical/Drug	ATP,163,166,Chemical/Drug	thymidine 5 ' - diphosphate,189,216,Chemical/Drug	dTDP,219,223,Chemical/Drug	thymidine 5 ' - triphosphate,253,281,Chemical/Drug	dTTP,284,288,Chemical/Drug	nucleoside - diphosphate,293,317,Chemical/Drug	"[{""token"": ""Thymidylate"", ""start_span"": 0, ""end_span"": 11, ""type"": ""Chemical/Drug""}, {""token"": ""pyrimidine"", ""start_span"": 47, ""end_span"": 57, ""type"": ""Chemical/Drug""}, {""token"": ""thymidine 5 ' - monophosphate"", ""start_span"": 106, ""end_span"": 135, ""type"": ""Chemical/Drug""}, {""token"": ""dTMP"", ""start_span"": 138, ""end_span"": 142, ""type"": ""Chemical/Drug""}, {""token"": ""ATP"", ""start_span"": 163, ""end_span"": 166, ""type"": ""Chemical/Drug""}, {""token"": ""thymidine 5 ' - diphosphate"", ""start_span"": 189, ""end_span"": 216, ""type"": ""Chemical/Drug""}, {""token"": ""dTDP"", ""start_span"": 219, ""end_span"": 223, ""type"": ""Chemical/Drug""}, {""token"": ""thymidine 5 ' - triphosphate"", ""start_span"": 253, ""end_span"": 281, ""type"": ""Chemical/Drug""}, {""token"": ""dTTP"", ""start_span"": 284, ""end_span"": 288, ""type"": ""Chemical/Drug""}, {""token"": ""nucleoside - diphosphate"", ""start_span"": 293, ""end_span"": 317, ""type"": ""Chemical/Drug""}]"	train
The nephrotoxicity and nephrocarcinogenicit of trichloroethylene ( TCE) and tetrachloroethylene ( PCE) are believed to be mediated primarily through the cysteine S - conjugate beta - lyase - dependent bioactivation of the corresponding cysteine S - conjugate metabolites S - ( 1, 2 - dichlorovinyl) - l - cysteine ( DCVC) and S - ( 1, 2, 2 - trichlorovinyl) - l - cysteine ( TCVC), respectively.	trichloroethylene,47,64,Chemical/Drug	TCE,67,70,Chemical/Drug	tetrachloroethylene,76,95,Chemical/Drug	PCE,98,101,Chemical/Drug	cysteine,153,161,Chemical/Drug	S,162,163,Chemical/Drug	cysteine,236,244,Chemical/Drug	S,245,246,Chemical/Drug	DCVC,316,320,Chemical/Drug	TCVC,375,379,Chemical/Drug	"[{""token"": ""trichloroethylene"", ""start_span"": 47, ""end_span"": 64, ""type"": ""Chemical/Drug""}, {""token"": ""TCE"", ""start_span"": 67, ""end_span"": 70, ""type"": ""Chemical/Drug""}, {""token"": ""tetrachloroethylene"", ""start_span"": 76, ""end_span"": 95, ""type"": ""Chemical/Drug""}, {""token"": ""PCE"", ""start_span"": 98, ""end_span"": 101, ""type"": ""Chemical/Drug""}, {""token"": ""cysteine"", ""start_span"": 153, ""end_span"": 161, ""type"": ""Chemical/Drug""}, {""token"": ""S"", ""start_span"": 162, ""end_span"": 163, ""type"": ""Chemical/Drug""}, {""token"": ""cysteine"", ""start_span"": 236, ""end_span"": 244, ""type"": ""Chemical/Drug""}, {""token"": ""S"", ""start_span"": 245, ""end_span"": 246, ""type"": ""Chemical/Drug""}, {""token"": ""DCVC"", ""start_span"": 316, ""end_span"": 320, ""type"": ""Chemical/Drug""}, {""token"": ""TCVC"", ""start_span"": 375, ""end_span"": 379, ""type"": ""Chemical/Drug""}]"	train
These inhibitory effects of As were markedly recovered by supplementation with SNP; that is, the treatment with SNP increased the RWC, chl and Pro contents; AsA and GSH contents and the GSH / GSSG ratio as well as the activities of MDHAR, DHAR, GR, GPX, CAT, Gly I and Gly II in the seedlings subjected to As stress.	As,28,30,Chemical/Drug	SNP,79,82,Chemical/Drug	SNP,112,115,Chemical/Drug	chl,135,138,Chemical/Drug	Pro,143,146,Chemical/Drug	AsA,157,160,Chemical/Drug	GSH,165,168,Chemical/Drug	GSH,186,189,Chemical/Drug	GSSG,192,196,Chemical/Drug	As,306,308,Chemical/Drug	"[{""token"": ""As"", ""start_span"": 28, ""end_span"": 30, ""type"": ""Chemical/Drug""}, {""token"": ""SNP"", ""start_span"": 79, ""end_span"": 82, ""type"": ""Chemical/Drug""}, {""token"": ""SNP"", ""start_span"": 112, ""end_span"": 115, ""type"": ""Chemical/Drug""}, {""token"": ""chl"", ""start_span"": 135, ""end_span"": 138, ""type"": ""Chemical/Drug""}, {""token"": ""Pro"", ""start_span"": 143, ""end_span"": 146, ""type"": ""Chemical/Drug""}, {""token"": ""AsA"", ""start_span"": 157, ""end_span"": 160, ""type"": ""Chemical/Drug""}, {""token"": ""GSH"", ""start_span"": 165, ""end_span"": 168, ""type"": ""Chemical/Drug""}, {""token"": ""GSH"", ""start_span"": 186, ""end_span"": 189, ""type"": ""Chemical/Drug""}, {""token"": ""GSSG"", ""start_span"": 192, ""end_span"": 196, ""type"": ""Chemical/Drug""}, {""token"": ""As"", ""start_span"": 306, ""end_span"": 308, ""type"": ""Chemical/Drug""}]"	train
Aggregation and kinetic studies have been performed to understand the hydrolytic potencies of the series of oxime - functionalized surfactants, viz., 3 - hydroxyiminomethyl - 1 - alkylpyridinium bromide ( alkyl = CnH2n + 1, n = 10, 12, 14, 16, 18) in the cleavage of phosphate esters, p - nitrophenyl diphenyl phosphate ( PNPDPP) and bis ( 2, 4 - dinitrophenyl) phosphate ( BNDPP), in mixed micelles with cetylpyridinium bromide ( CPB).	oxime,108,113,Chemical/Drug	3 - hydroxyiminomethyl - 1 - alkylpyridinium bromide,150,202,Chemical/Drug	alkyl,205,210,Chemical/Drug	CnH2n + 1,213,222,Chemical/Drug	phosphate esters,267,283,Chemical/Drug	p - nitrophenyl diphenyl phosphate,285,319,Chemical/Drug	PNPDPP,322,328,Chemical/Drug	BNDPP,374,379,Chemical/Drug	cetylpyridinium bromide,405,428,Chemical/Drug	CPB,431,434,Chemical/Drug	"[{""token"": ""oxime"", ""start_span"": 108, ""end_span"": 113, ""type"": ""Chemical/Drug""}, {""token"": ""3 - hydroxyiminomethyl - 1 - alkylpyridinium bromide"", ""start_span"": 150, ""end_span"": 202, ""type"": ""Chemical/Drug""}, {""token"": ""alkyl"", ""start_span"": 205, ""end_span"": 210, ""type"": ""Chemical/Drug""}, {""token"": ""CnH2n + 1"", ""start_span"": 213, ""end_span"": 222, ""type"": ""Chemical/Drug""}, {""token"": ""phosphate esters"", ""start_span"": 267, ""end_span"": 283, ""type"": ""Chemical/Drug""}, {""token"": ""p - nitrophenyl diphenyl phosphate"", ""start_span"": 285, ""end_span"": 319, ""type"": ""Chemical/Drug""}, {""token"": ""PNPDPP"", ""start_span"": 322, ""end_span"": 328, ""type"": ""Chemical/Drug""}, {""token"": ""BNDPP"", ""start_span"": 374, ""end_span"": 379, ""type"": ""Chemical/Drug""}, {""token"": ""cetylpyridinium bromide"", ""start_span"": 405, ""end_span"": 428, ""type"": ""Chemical/Drug""}, {""token"": ""CPB"", ""start_span"": 431, ""end_span"": 434, ""type"": ""Chemical/Drug""}]"	train
Also, products resulting from dehydration, oxidation, and cleavage of a carbon - carbon bond at the reducing end of the corresponding non - modified oligosaccharide were formed, probably promoting the release of formaldehyde, formic acid, glycolaldehyde, glyoxal, acetic acid, glycolic acid, glyceraldehyde, 2 - hydroxypropanedialde and lactic acid.	carbon,72,78,Chemical/Drug	carbon,81,87,Chemical/Drug	formaldehyde,212,224,Chemical/Drug	formic acid,226,237,Chemical/Drug	glycolaldehyde,239,253,Chemical/Drug	glyoxal,255,262,Chemical/Drug	acetic acid,264,275,Chemical/Drug	glycolic acid,277,290,Chemical/Drug	glyceraldehyde,292,306,Chemical/Drug	2 - hydroxypropanedialde,308,332,Chemical/Drug	"[{""token"": ""carbon"", ""start_span"": 72, ""end_span"": 78, ""type"": ""Chemical/Drug""}, {""token"": ""carbon"", ""start_span"": 81, ""end_span"": 87, ""type"": ""Chemical/Drug""}, {""token"": ""formaldehyde"", ""start_span"": 212, ""end_span"": 224, ""type"": ""Chemical/Drug""}, {""token"": ""formic acid"", ""start_span"": 226, ""end_span"": 237, ""type"": ""Chemical/Drug""}, {""token"": ""glycolaldehyde"", ""start_span"": 239, ""end_span"": 253, ""type"": ""Chemical/Drug""}, {""token"": ""glyoxal"", ""start_span"": 255, ""end_span"": 262, ""type"": ""Chemical/Drug""}, {""token"": ""acetic acid"", ""start_span"": 264, ""end_span"": 275, ""type"": ""Chemical/Drug""}, {""token"": ""glycolic acid"", ""start_span"": 277, ""end_span"": 290, ""type"": ""Chemical/Drug""}, {""token"": ""glyceraldehyde"", ""start_span"": 292, ""end_span"": 306, ""type"": ""Chemical/Drug""}, {""token"": ""2 - hydroxypropanedialde"", ""start_span"": 308, ""end_span"": 332, ""type"": ""Chemical/Drug""}]"	train
AIM: To compare ' progression to insulin ' for three cohorts on oral antidiabetic medication combinations: metformin / sulphonylurea ( Met / SU), metformin / thiazolidinedione ( Met / TZD) and sulphonylurea / thiazolidinedione ( SU / TZD).	metformin,107,116,Chemical/Drug	sulphonylurea,119,132,Chemical/Drug	Met,135,138,Chemical/Drug	metformin,146,155,Chemical/Drug	thiazolidinedione,158,175,Chemical/Drug	Met,178,181,Chemical/Drug	TZD,184,187,Chemical/Drug	sulphonylurea,193,206,Chemical/Drug	thiazolidinedione,209,226,Chemical/Drug	TZD,234,237,Chemical/Drug	"[{""token"": ""metformin"", ""start_span"": 107, ""end_span"": 116, ""type"": ""Chemical/Drug""}, {""token"": ""sulphonylurea"", ""start_span"": 119, ""end_span"": 132, ""type"": ""Chemical/Drug""}, {""token"": ""Met"", ""start_span"": 135, ""end_span"": 138, ""type"": ""Chemical/Drug""}, {""token"": ""metformin"", ""start_span"": 146, ""end_span"": 155, ""type"": ""Chemical/Drug""}, {""token"": ""thiazolidinedione"", ""start_span"": 158, ""end_span"": 175, ""type"": ""Chemical/Drug""}, {""token"": ""Met"", ""start_span"": 178, ""end_span"": 181, ""type"": ""Chemical/Drug""}, {""token"": ""TZD"", ""start_span"": 184, ""end_span"": 187, ""type"": ""Chemical/Drug""}, {""token"": ""sulphonylurea"", ""start_span"": 193, ""end_span"": 206, ""type"": ""Chemical/Drug""}, {""token"": ""thiazolidinedione"", ""start_span"": 209, ""end_span"": 226, ""type"": ""Chemical/Drug""}, {""token"": ""TZD"", ""start_span"": 234, ""end_span"": 237, ""type"": ""Chemical/Drug""}]"	train
