Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	entity_7	entity_8	entity_9	json	split
The aim of this study was to evaluate inhibitory effect of four anthocyanidins ( delphinidin, cyanidin, malvidin and pelargonidin) on three families of important drug - metabolizing enzymes: carbonyl reductases ( CBRs), glutathione S - transferases ( GSTs) and UDP - glucuronosyltransfer ( UGT).	anthocyanidins,64,78,Chemical/Drug	delphinidin,81,92,Chemical/Drug	cyanidin,94,102,Chemical/Drug	malvidin,104,112,Chemical/Drug	pelargonidin,117,129,Chemical/Drug	carbonyl,191,199,Chemical/Drug	glutathione,220,231,Chemical/Drug	S,232,233,Chemical/Drug	UDP,261,264,Chemical/Drug	"[{""token"": ""anthocyanidins"", ""start_span"": 64, ""end_span"": 78, ""type"": ""Chemical/Drug""}, {""token"": ""delphinidin"", ""start_span"": 81, ""end_span"": 92, ""type"": ""Chemical/Drug""}, {""token"": ""cyanidin"", ""start_span"": 94, ""end_span"": 102, ""type"": ""Chemical/Drug""}, {""token"": ""malvidin"", ""start_span"": 104, ""end_span"": 112, ""type"": ""Chemical/Drug""}, {""token"": ""pelargonidin"", ""start_span"": 117, ""end_span"": 129, ""type"": ""Chemical/Drug""}, {""token"": ""carbonyl"", ""start_span"": 191, ""end_span"": 199, ""type"": ""Chemical/Drug""}, {""token"": ""glutathione"", ""start_span"": 220, ""end_span"": 231, ""type"": ""Chemical/Drug""}, {""token"": ""S"", ""start_span"": 232, ""end_span"": 233, ""type"": ""Chemical/Drug""}, {""token"": ""UDP"", ""start_span"": 261, ""end_span"": 264, ""type"": ""Chemical/Drug""}]"	train
The accumulation of heavy metals such as lead ( Pb), iron ( Fe), zinc ( Zn), cadmium ( Cd), and chromium ( Cr) was examined in crab ( Scylla serrata) and shrimps ( Penaeus semisulcatus, Penaeus indicus, and Penaeus monodon) collected from Pulicat lake that receives effluents from industries located in north Chennai, southeast coast of India.	Pb,48,50,Chemical/Drug	iron,53,57,Chemical/Drug	Fe,60,62,Chemical/Drug	zinc,65,69,Chemical/Drug	Zn,72,74,Chemical/Drug	cadmium,77,84,Chemical/Drug	Cd,87,89,Chemical/Drug	chromium,96,104,Chemical/Drug	Cr,107,109,Chemical/Drug	"[{""token"": ""Pb"", ""start_span"": 48, ""end_span"": 50, ""type"": ""Chemical/Drug""}, {""token"": ""iron"", ""start_span"": 53, ""end_span"": 57, ""type"": ""Chemical/Drug""}, {""token"": ""Fe"", ""start_span"": 60, ""end_span"": 62, ""type"": ""Chemical/Drug""}, {""token"": ""zinc"", ""start_span"": 65, ""end_span"": 69, ""type"": ""Chemical/Drug""}, {""token"": ""Zn"", ""start_span"": 72, ""end_span"": 74, ""type"": ""Chemical/Drug""}, {""token"": ""cadmium"", ""start_span"": 77, ""end_span"": 84, ""type"": ""Chemical/Drug""}, {""token"": ""Cd"", ""start_span"": 87, ""end_span"": 89, ""type"": ""Chemical/Drug""}, {""token"": ""chromium"", ""start_span"": 96, ""end_span"": 104, ""type"": ""Chemical/Drug""}, {""token"": ""Cr"", ""start_span"": 107, ""end_span"": 109, ""type"": ""Chemical/Drug""}]"	train
Five new chlorophenolic glucosides, curculigine E ( 1), curculigine F ( 2), curculigine G ( 3), curculigine H ( 5), curculigine I ( 6) and one new phenolic glycoside, orcinoside H ( 4), together with eight known phenolic glycosides ( 7 - 14) were isolated from the Curculigo orchioides Gaertn.	chlorophenolic glucosides,9,34,Chemical/Drug	curculigine E,36,49,Chemical/Drug	curculigine F,56,69,Chemical/Drug	curculigine G,76,89,Chemical/Drug	curculigine H,96,109,Chemical/Drug	curculigine I,116,129,Chemical/Drug	phenolic glycoside,147,165,Chemical/Drug	orcinoside H,167,179,Chemical/Drug	phenolic glycosides,212,231,Chemical/Drug	"[{""token"": ""chlorophenolic glucosides"", ""start_span"": 9, ""end_span"": 34, ""type"": ""Chemical/Drug""}, {""token"": ""curculigine E"", ""start_span"": 36, ""end_span"": 49, ""type"": ""Chemical/Drug""}, {""token"": ""curculigine F"", ""start_span"": 56, ""end_span"": 69, ""type"": ""Chemical/Drug""}, {""token"": ""curculigine G"", ""start_span"": 76, ""end_span"": 89, ""type"": ""Chemical/Drug""}, {""token"": ""curculigine H"", ""start_span"": 96, ""end_span"": 109, ""type"": ""Chemical/Drug""}, {""token"": ""curculigine I"", ""start_span"": 116, ""end_span"": 129, ""type"": ""Chemical/Drug""}, {""token"": ""phenolic glycoside"", ""start_span"": 147, ""end_span"": 165, ""type"": ""Chemical/Drug""}, {""token"": ""orcinoside H"", ""start_span"": 167, ""end_span"": 179, ""type"": ""Chemical/Drug""}, {""token"": ""phenolic glycosides"", ""start_span"": 212, ""end_span"": 231, ""type"": ""Chemical/Drug""}]"	train
TNF - alpha - mediated responses were attenuated by pretreatment with the inhibitor of c - Src ( PP1), EGFR ( AG1478), PDGFR ( AG1296), PI3K ( LY294002), Akt ( SH - 5), MEK1 / 2 ( U0126), p38 MAPK ( SB202190), JNK1 / 2 ( SP600125), or AP - 1 ( Tanshinone IIA) and transfection with siRNA of c - Src, EGFR, PDGFR, p110, Akt, or c - Jun.	PP1,97,100,Chemical/Drug	AG1478,110,116,Chemical/Drug	AG1296,127,133,Chemical/Drug	LY294002,143,151,Chemical/Drug	SH - 5,160,166,Chemical/Drug	U0126,180,185,Chemical/Drug	SB202190,199,207,Chemical/Drug	SP600125,221,229,Chemical/Drug	Tanshinone IIA,244,258,Chemical/Drug	"[{""token"": ""PP1"", ""start_span"": 97, ""end_span"": 100, ""type"": ""Chemical/Drug""}, {""token"": ""AG1478"", ""start_span"": 110, ""end_span"": 116, ""type"": ""Chemical/Drug""}, {""token"": ""AG1296"", ""start_span"": 127, ""end_span"": 133, ""type"": ""Chemical/Drug""}, {""token"": ""LY294002"", ""start_span"": 143, ""end_span"": 151, ""type"": ""Chemical/Drug""}, {""token"": ""SH - 5"", ""start_span"": 160, ""end_span"": 166, ""type"": ""Chemical/Drug""}, {""token"": ""U0126"", ""start_span"": 180, ""end_span"": 185, ""type"": ""Chemical/Drug""}, {""token"": ""SB202190"", ""start_span"": 199, ""end_span"": 207, ""type"": ""Chemical/Drug""}, {""token"": ""SP600125"", ""start_span"": 221, ""end_span"": 229, ""type"": ""Chemical/Drug""}, {""token"": ""Tanshinone IIA"", ""start_span"": 244, ""end_span"": 258, ""type"": ""Chemical/Drug""}]"	train
Testes were removed after 24h and tested for lipid peroxidation ( TBARS), protein carbonylation, DNA breakage, ascorbic acid, cadmium and non - proteic thiols contents, and for the activities of superoxide dismutase ( SOD), catalase ( CAT), glutathione peroxidase ( GPx), glutathione S - transferase ( GST) and delta - aminolevulic acid dehydratase ( delta - ALA - D).	ascorbic acid,111,124,Chemical/Drug	cadmium,126,133,Chemical/Drug	thiols,152,158,Chemical/Drug	superoxide,195,205,Chemical/Drug	glutathione,241,252,Chemical/Drug	glutathione,272,283,Chemical/Drug	S,284,285,Chemical/Drug	delta - aminolevulic acid,311,336,Chemical/Drug	delta - ALA,351,362,Chemical/Drug	"[{""token"": ""ascorbic acid"", ""start_span"": 111, ""end_span"": 124, ""type"": ""Chemical/Drug""}, {""token"": ""cadmium"", ""start_span"": 126, ""end_span"": 133, ""type"": ""Chemical/Drug""}, {""token"": ""thiols"", ""start_span"": 152, ""end_span"": 158, ""type"": ""Chemical/Drug""}, {""token"": ""superoxide"", ""start_span"": 195, ""end_span"": 205, ""type"": ""Chemical/Drug""}, {""token"": ""glutathione"", ""start_span"": 241, ""end_span"": 252, ""type"": ""Chemical/Drug""}, {""token"": ""glutathione"", ""start_span"": 272, ""end_span"": 283, ""type"": ""Chemical/Drug""}, {""token"": ""S"", ""start_span"": 284, ""end_span"": 285, ""type"": ""Chemical/Drug""}, {""token"": ""delta - aminolevulic acid"", ""start_span"": 311, ""end_span"": 336, ""type"": ""Chemical/Drug""}, {""token"": ""delta - ALA"", ""start_span"": 351, ""end_span"": 362, ""type"": ""Chemical/Drug""}]"	train
Mefenamic acid, ( MFA), a carboxylic acid - containing nonsteroidal anti - inflammatory drug ( NSAID), is metabolized into the chemically reactive conjugates MFA - 1 - O - acyl - glucuronide ( MFA - 1 - O - G) and MFA - S - acyl - CoA ( MFA - CoA), which are both implicated in the formation of MFA - S - acyl - glutathione ( MFA - GSH) conjugates, protein - adduct formation, and thus the potential toxicity of the drug.	Mefenamic acid,0,14,Chemical/Drug	MFA,18,21,Chemical/Drug	carboxylic acid,26,41,Chemical/Drug	MFA - 1 - O - acyl - glucuronide,158,190,Chemical/Drug	MFA - 1 - O - G,193,208,Chemical/Drug	MFA - S - acyl - CoA,214,234,Chemical/Drug	MFA - CoA,237,246,Chemical/Drug	MFA - S - acyl - glutathione,295,323,Chemical/Drug	MFA - GSH,326,335,Chemical/Drug	"[{""token"": ""Mefenamic acid"", ""start_span"": 0, ""end_span"": 14, ""type"": ""Chemical/Drug""}, {""token"": ""MFA"", ""start_span"": 18, ""end_span"": 21, ""type"": ""Chemical/Drug""}, {""token"": ""carboxylic acid"", ""start_span"": 26, ""end_span"": 41, ""type"": ""Chemical/Drug""}, {""token"": ""MFA - 1 - O - acyl - glucuronide"", ""start_span"": 158, ""end_span"": 190, ""type"": ""Chemical/Drug""}, {""token"": ""MFA - 1 - O - G"", ""start_span"": 193, ""end_span"": 208, ""type"": ""Chemical/Drug""}, {""token"": ""MFA - S - acyl - CoA"", ""start_span"": 214, ""end_span"": 234, ""type"": ""Chemical/Drug""}, {""token"": ""MFA - CoA"", ""start_span"": 237, ""end_span"": 246, ""type"": ""Chemical/Drug""}, {""token"": ""MFA - S - acyl - glutathione"", ""start_span"": 295, ""end_span"": 323, ""type"": ""Chemical/Drug""}, {""token"": ""MFA - GSH"", ""start_span"": 326, ""end_span"": 335, ""type"": ""Chemical/Drug""}]"	train
Serum total protein, albumin, aspartate aminotransferase, alanine aminotransferase, alkaline phosphatase, lactate dehydrogenase, trigliceride, total cholesterol levels, hematological changes, superoxide dismutase, catalase, glutathione peroxidase, glutathione - S - transferase activities and malondialdehyde content in liver tissues and also histopathological changes of liver were investigated in the rats compared to control group.	aspartate,30,39,Chemical/Drug	alanine,58,65,Chemical/Drug	lactate,106,113,Chemical/Drug	trigliceride,129,141,Chemical/Drug	cholesterol,149,160,Chemical/Drug	superoxide,192,202,Chemical/Drug	glutathione,224,235,Chemical/Drug	glutathione,248,259,Chemical/Drug	malondialdehyde,293,308,Chemical/Drug	"[{""token"": ""aspartate"", ""start_span"": 30, ""end_span"": 39, ""type"": ""Chemical/Drug""}, {""token"": ""alanine"", ""start_span"": 58, ""end_span"": 65, ""type"": ""Chemical/Drug""}, {""token"": ""lactate"", ""start_span"": 106, ""end_span"": 113, ""type"": ""Chemical/Drug""}, {""token"": ""trigliceride"", ""start_span"": 129, ""end_span"": 141, ""type"": ""Chemical/Drug""}, {""token"": ""cholesterol"", ""start_span"": 149, ""end_span"": 160, ""type"": ""Chemical/Drug""}, {""token"": ""superoxide"", ""start_span"": 192, ""end_span"": 202, ""type"": ""Chemical/Drug""}, {""token"": ""glutathione"", ""start_span"": 224, ""end_span"": 235, ""type"": ""Chemical/Drug""}, {""token"": ""glutathione"", ""start_span"": 248, ""end_span"": 259, ""type"": ""Chemical/Drug""}, {""token"": ""malondialdehyde"", ""start_span"": 293, ""end_span"": 308, ""type"": ""Chemical/Drug""}]"	train
Similarly to aluminogermanate, where the tetrahedral silicate groups are replaced by germanate, in this work tetrahedral silicate groups are substituted by phosphate, phosphite, arsenate and arsenite units in the imogolite structure.	aluminogermanate,13,29,Chemical/Drug	silicate,53,61,Chemical/Drug	germanate,85,94,Chemical/Drug	silicate,121,129,Chemical/Drug	phosphate,156,165,Chemical/Drug	phosphite,167,176,Chemical/Drug	arsenate,178,186,Chemical/Drug	arsenite,191,199,Chemical/Drug	imogolite,213,222,Chemical/Drug	"[{""token"": ""aluminogermanate"", ""start_span"": 13, ""end_span"": 29, ""type"": ""Chemical/Drug""}, {""token"": ""silicate"", ""start_span"": 53, ""end_span"": 61, ""type"": ""Chemical/Drug""}, {""token"": ""germanate"", ""start_span"": 85, ""end_span"": 94, ""type"": ""Chemical/Drug""}, {""token"": ""silicate"", ""start_span"": 121, ""end_span"": 129, ""type"": ""Chemical/Drug""}, {""token"": ""phosphate"", ""start_span"": 156, ""end_span"": 165, ""type"": ""Chemical/Drug""}, {""token"": ""phosphite"", ""start_span"": 167, ""end_span"": 176, ""type"": ""Chemical/Drug""}, {""token"": ""arsenate"", ""start_span"": 178, ""end_span"": 186, ""type"": ""Chemical/Drug""}, {""token"": ""arsenite"", ""start_span"": 191, ""end_span"": 199, ""type"": ""Chemical/Drug""}, {""token"": ""imogolite"", ""start_span"": 213, ""end_span"": 222, ""type"": ""Chemical/Drug""}]"	train
Fruit juices of strawberry, American cranberry, bilberry, sour cherry, black grape, orange, and apple, were analysed identifying 70 of their main polyphenols ( 23 anthocyanins, 15 flavonols, 6 hydroxybenzoic acids, 14 hydroxycinnamic acids, 4 flavanones, 2 dihydrochalcones, 4 flavan - 3 - ols and 2 stilbenes).	polyphenols,146,157,Chemical/Drug	anthocyanins,163,175,Chemical/Drug	flavonols,180,189,Chemical/Drug	hydroxybenzoic acids,193,213,Chemical/Drug	hydroxycinnamic acids,218,239,Chemical/Drug	flavanones,243,253,Chemical/Drug	dihydrochalcones,257,273,Chemical/Drug	flavan - 3 - ols,277,293,Chemical/Drug	stilbenes,300,309,Chemical/Drug	"[{""token"": ""polyphenols"", ""start_span"": 146, ""end_span"": 157, ""type"": ""Chemical/Drug""}, {""token"": ""anthocyanins"", ""start_span"": 163, ""end_span"": 175, ""type"": ""Chemical/Drug""}, {""token"": ""flavonols"", ""start_span"": 180, ""end_span"": 189, ""type"": ""Chemical/Drug""}, {""token"": ""hydroxybenzoic acids"", ""start_span"": 193, ""end_span"": 213, ""type"": ""Chemical/Drug""}, {""token"": ""hydroxycinnamic acids"", ""start_span"": 218, ""end_span"": 239, ""type"": ""Chemical/Drug""}, {""token"": ""flavanones"", ""start_span"": 243, ""end_span"": 253, ""type"": ""Chemical/Drug""}, {""token"": ""dihydrochalcones"", ""start_span"": 257, ""end_span"": 273, ""type"": ""Chemical/Drug""}, {""token"": ""flavan - 3 - ols"", ""start_span"": 277, ""end_span"": 293, ""type"": ""Chemical/Drug""}, {""token"": ""stilbenes"", ""start_span"": 300, ""end_span"": 309, ""type"": ""Chemical/Drug""}]"	train
Acute intoxication with Cd was also followed by significantly decreased activity of the antioxidant defence system ( superoxide dismutase ( SOD), catalase ( CAT), glutathione peroxidase ( GSH - Px), glutathione reductase ( GR), glutathione ( GSH), and glutathione - S - transferase ( GST)).	Cd,24,26,Chemical/Drug	superoxide,117,127,Chemical/Drug	glutathione,163,174,Chemical/Drug	GSH,188,191,Chemical/Drug	glutathione,199,210,Chemical/Drug	glutathione,228,239,Chemical/Drug	GSH,242,245,Chemical/Drug	glutathione,252,263,Chemical/Drug	S,266,267,Chemical/Drug	"[{""token"": ""Cd"", ""start_span"": 24, ""end_span"": 26, ""type"": ""Chemical/Drug""}, {""token"": ""superoxide"", ""start_span"": 117, ""end_span"": 127, ""type"": ""Chemical/Drug""}, {""token"": ""glutathione"", ""start_span"": 163, ""end_span"": 174, ""type"": ""Chemical/Drug""}, {""token"": ""GSH"", ""start_span"": 188, ""end_span"": 191, ""type"": ""Chemical/Drug""}, {""token"": ""glutathione"", ""start_span"": 199, ""end_span"": 210, ""type"": ""Chemical/Drug""}, {""token"": ""glutathione"", ""start_span"": 228, ""end_span"": 239, ""type"": ""Chemical/Drug""}, {""token"": ""GSH"", ""start_span"": 242, ""end_span"": 245, ""type"": ""Chemical/Drug""}, {""token"": ""glutathione"", ""start_span"": 252, ""end_span"": 263, ""type"": ""Chemical/Drug""}, {""token"": ""S"", ""start_span"": 266, ""end_span"": 267, ""type"": ""Chemical/Drug""}]"	train
Only antiepileptics prescribed predominantly in epilepsy were studied ( phenobarbital, phenytoin, ethosuximide, valproic acid, vigabatrin, tiagabin, levitiracetam, zonisamide, and lacosamide).	phenobarbital,72,85,Chemical/Drug	phenytoin,87,96,Chemical/Drug	ethosuximide,98,110,Chemical/Drug	valproic acid,112,125,Chemical/Drug	vigabatrin,127,137,Chemical/Drug	tiagabin,139,147,Chemical/Drug	levitiracetam,149,162,Chemical/Drug	zonisamide,164,174,Chemical/Drug	lacosamide,180,190,Chemical/Drug	"[{""token"": ""phenobarbital"", ""start_span"": 72, ""end_span"": 85, ""type"": ""Chemical/Drug""}, {""token"": ""phenytoin"", ""start_span"": 87, ""end_span"": 96, ""type"": ""Chemical/Drug""}, {""token"": ""ethosuximide"", ""start_span"": 98, ""end_span"": 110, ""type"": ""Chemical/Drug""}, {""token"": ""valproic acid"", ""start_span"": 112, ""end_span"": 125, ""type"": ""Chemical/Drug""}, {""token"": ""vigabatrin"", ""start_span"": 127, ""end_span"": 137, ""type"": ""Chemical/Drug""}, {""token"": ""tiagabin"", ""start_span"": 139, ""end_span"": 147, ""type"": ""Chemical/Drug""}, {""token"": ""levitiracetam"", ""start_span"": 149, ""end_span"": 162, ""type"": ""Chemical/Drug""}, {""token"": ""zonisamide"", ""start_span"": 164, ""end_span"": 174, ""type"": ""Chemical/Drug""}, {""token"": ""lacosamide"", ""start_span"": 180, ""end_span"": 190, ""type"": ""Chemical/Drug""}]"	train
This review discusses the different classes of cholinesterase inhibitors including tacrine, donepezil, rivastigmine, galantamine, xanthostigmine, para - aminobenzoic acid, coumarin, flavonoid, and pyrrolo - isoxazole analogues developed for the treatment of AD.	tacrine,83,90,Chemical/Drug	donepezil,92,101,Chemical/Drug	rivastigmine,103,115,Chemical/Drug	galantamine,117,128,Chemical/Drug	xanthostigmine,130,144,Chemical/Drug	para - aminobenzoic acid,146,170,Chemical/Drug	coumarin,172,180,Chemical/Drug	flavonoid,182,191,Chemical/Drug	pyrrolo - isoxazole,197,216,Chemical/Drug	"[{""token"": ""tacrine"", ""start_span"": 83, ""end_span"": 90, ""type"": ""Chemical/Drug""}, {""token"": ""donepezil"", ""start_span"": 92, ""end_span"": 101, ""type"": ""Chemical/Drug""}, {""token"": ""rivastigmine"", ""start_span"": 103, ""end_span"": 115, ""type"": ""Chemical/Drug""}, {""token"": ""galantamine"", ""start_span"": 117, ""end_span"": 128, ""type"": ""Chemical/Drug""}, {""token"": ""xanthostigmine"", ""start_span"": 130, ""end_span"": 144, ""type"": ""Chemical/Drug""}, {""token"": ""para - aminobenzoic acid"", ""start_span"": 146, ""end_span"": 170, ""type"": ""Chemical/Drug""}, {""token"": ""coumarin"", ""start_span"": 172, ""end_span"": 180, ""type"": ""Chemical/Drug""}, {""token"": ""flavonoid"", ""start_span"": 182, ""end_span"": 191, ""type"": ""Chemical/Drug""}, {""token"": ""pyrrolo - isoxazole"", ""start_span"": 197, ""end_span"": 216, ""type"": ""Chemical/Drug""}]"	train
We report a novel synthetic strategy of polymer - drug conjugates for nanoparticulate drug delivery: hydroxyl - containing drug ( e. g., camptothecin, paclitaxel, doxorubicin and docetaxel) can initiate controlled polymerization of phenyl O - carboxyanhydride ( Phe - OCA) to afford drug - poly ( Phe - OCA) conjugated nanoparticles, termed drug - PheLA nanoconjugates ( NCs).	hydroxyl,101,109,Chemical/Drug	camptothecin,137,149,Chemical/Drug	paclitaxel,151,161,Chemical/Drug	doxorubicin,163,174,Chemical/Drug	docetaxel,179,188,Chemical/Drug	phenyl O - carboxyanhydride,232,259,Chemical/Drug	Phe - OCA,262,271,Chemical/Drug	Phe - OCA,297,306,Chemical/Drug	PheLA,348,353,Chemical/Drug	"[{""token"": ""hydroxyl"", ""start_span"": 101, ""end_span"": 109, ""type"": ""Chemical/Drug""}, {""token"": ""camptothecin"", ""start_span"": 137, ""end_span"": 149, ""type"": ""Chemical/Drug""}, {""token"": ""paclitaxel"", ""start_span"": 151, ""end_span"": 161, ""type"": ""Chemical/Drug""}, {""token"": ""doxorubicin"", ""start_span"": 163, ""end_span"": 174, ""type"": ""Chemical/Drug""}, {""token"": ""docetaxel"", ""start_span"": 179, ""end_span"": 188, ""type"": ""Chemical/Drug""}, {""token"": ""phenyl O - carboxyanhydride"", ""start_span"": 232, ""end_span"": 259, ""type"": ""Chemical/Drug""}, {""token"": ""Phe - OCA"", ""start_span"": 262, ""end_span"": 271, ""type"": ""Chemical/Drug""}, {""token"": ""Phe - OCA"", ""start_span"": 297, ""end_span"": 306, ""type"": ""Chemical/Drug""}, {""token"": ""PheLA"", ""start_span"": 348, ""end_span"": 353, ""type"": ""Chemical/Drug""}]"	train
Compared with normally - fed counterparts, PM - CP rats exhibited higher glutathione S - transferase, aminopeptidase N and cysteine S - conjugate beta - lyase ( CCBL) and lower gamma - glutamyltransferase activities, PM - FU rats exhibited decreased dihydropyrimidine dehydrogenase and cytochrome P450 1A1 / 2 activities and PM - MMC rats showed higher quinone reductase and depleted xanthine oxidase activities.	glutathione,73,84,Chemical/Drug	S,85,86,Chemical/Drug	N,117,118,Chemical/Drug	cysteine,123,131,Chemical/Drug	S,132,133,Chemical/Drug	dihydropyrimidine,250,267,Chemical/Drug	MMC,330,333,Chemical/Drug	quinone,353,360,Chemical/Drug	xanthine,384,392,Chemical/Drug	"[{""token"": ""glutathione"", ""start_span"": 73, ""end_span"": 84, ""type"": ""Chemical/Drug""}, {""token"": ""S"", ""start_span"": 85, ""end_span"": 86, ""type"": ""Chemical/Drug""}, {""token"": ""N"", ""start_span"": 117, ""end_span"": 118, ""type"": ""Chemical/Drug""}, {""token"": ""cysteine"", ""start_span"": 123, ""end_span"": 131, ""type"": ""Chemical/Drug""}, {""token"": ""S"", ""start_span"": 132, ""end_span"": 133, ""type"": ""Chemical/Drug""}, {""token"": ""dihydropyrimidine"", ""start_span"": 250, ""end_span"": 267, ""type"": ""Chemical/Drug""}, {""token"": ""MMC"", ""start_span"": 330, ""end_span"": 333, ""type"": ""Chemical/Drug""}, {""token"": ""quinone"", ""start_span"": 353, ""end_span"": 360, ""type"": ""Chemical/Drug""}, {""token"": ""xanthine"", ""start_span"": 384, ""end_span"": 392, ""type"": ""Chemical/Drug""}]"	train
By way of chemical confirmation, hydroxymethyl radical is generated via two different slit jet discharge syntheses: ( i) direct dissociation of CH3OH to form CH2OH and ( ii) dissociation of Cl2 followed by the radical H atom extraction reaction Cl + CH3OH - - > HCl + CH2OH.	hydroxymethyl,33,46,Chemical/Drug	CH3OH,144,149,Chemical/Drug	CH2OH,158,163,Chemical/Drug	Cl2,190,193,Chemical/Drug	H,218,219,Chemical/Drug	Cl,245,247,Chemical/Drug	CH3OH,250,255,Chemical/Drug	HCl,262,265,Chemical/Drug	CH2OH,268,273,Chemical/Drug	"[{""token"": ""hydroxymethyl"", ""start_span"": 33, ""end_span"": 46, ""type"": ""Chemical/Drug""}, {""token"": ""CH3OH"", ""start_span"": 144, ""end_span"": 149, ""type"": ""Chemical/Drug""}, {""token"": ""CH2OH"", ""start_span"": 158, ""end_span"": 163, ""type"": ""Chemical/Drug""}, {""token"": ""Cl2"", ""start_span"": 190, ""end_span"": 193, ""type"": ""Chemical/Drug""}, {""token"": ""H"", ""start_span"": 218, ""end_span"": 219, ""type"": ""Chemical/Drug""}, {""token"": ""Cl"", ""start_span"": 245, ""end_span"": 247, ""type"": ""Chemical/Drug""}, {""token"": ""CH3OH"", ""start_span"": 250, ""end_span"": 255, ""type"": ""Chemical/Drug""}, {""token"": ""HCl"", ""start_span"": 262, ""end_span"": 265, ""type"": ""Chemical/Drug""}, {""token"": ""CH2OH"", ""start_span"": 268, ""end_span"": 273, ""type"": ""Chemical/Drug""}]"	train
Six days after surgery and 24 h after ethanol discontinuation, the animals received microinjections of the NO scavenger 2 - ( 4 - carboxyphenyl) - 4, 4, 5, 5 - tetramethylimidazoli - 1 - oxyl - 3 - oxide ( carboxy - PTIO), nonselective nitric oxide synthase inhibitor N ( G) - nitro - L - arginine methyl ester ( L - NAME), selective neuronal nitric oxide synthase inhibitor 1 - ( 2 - [ trifluoromethyl] phenyl) imidazole ( TRIM), or selective inducible nitric oxide synthase ( iNOS) inhibitor N - ( [ 3 - ( aminomethyl) phenyl] methyl) ethanimidamide dihydrochloride ( 1400W) into the dlPAG.	ethanol,38,45,Chemical/Drug	NO,107,109,Chemical/Drug	carboxy - PTIO,206,220,Chemical/Drug	nitric oxide,236,248,Chemical/Drug	L - NAME,313,321,Chemical/Drug	nitric oxide,343,355,Chemical/Drug	TRIM,424,428,Chemical/Drug	nitric oxide,454,466,Chemical/Drug	1400W,570,575,Chemical/Drug	"[{""token"": ""ethanol"", ""start_span"": 38, ""end_span"": 45, ""type"": ""Chemical/Drug""}, {""token"": ""NO"", ""start_span"": 107, ""end_span"": 109, ""type"": ""Chemical/Drug""}, {""token"": ""carboxy - PTIO"", ""start_span"": 206, ""end_span"": 220, ""type"": ""Chemical/Drug""}, {""token"": ""nitric oxide"", ""start_span"": 236, ""end_span"": 248, ""type"": ""Chemical/Drug""}, {""token"": ""L - NAME"", ""start_span"": 313, ""end_span"": 321, ""type"": ""Chemical/Drug""}, {""token"": ""nitric oxide"", ""start_span"": 343, ""end_span"": 355, ""type"": ""Chemical/Drug""}, {""token"": ""TRIM"", ""start_span"": 424, ""end_span"": 428, ""type"": ""Chemical/Drug""}, {""token"": ""nitric oxide"", ""start_span"": 454, ""end_span"": 466, ""type"": ""Chemical/Drug""}, {""token"": ""1400W"", ""start_span"": 570, ""end_span"": 575, ""type"": ""Chemical/Drug""}]"	train
In the checkerboard test, CCM markedly reduced the MICs of the antibiotics oxacillin ( OXI), ampicillin ( AMP), ciprofloxacin ( CIP), and norfloxacin ( NOR) used against MRSA.	CCM,26,29,Chemical/Drug	oxacillin,75,84,Chemical/Drug	OXI,87,90,Chemical/Drug	ampicillin,93,103,Chemical/Drug	AMP,106,109,Chemical/Drug	ciprofloxacin,112,125,Chemical/Drug	CIP,128,131,Chemical/Drug	norfloxacin,138,149,Chemical/Drug	NOR,152,155,Chemical/Drug	"[{""token"": ""CCM"", ""start_span"": 26, ""end_span"": 29, ""type"": ""Chemical/Drug""}, {""token"": ""oxacillin"", ""start_span"": 75, ""end_span"": 84, ""type"": ""Chemical/Drug""}, {""token"": ""OXI"", ""start_span"": 87, ""end_span"": 90, ""type"": ""Chemical/Drug""}, {""token"": ""ampicillin"", ""start_span"": 93, ""end_span"": 103, ""type"": ""Chemical/Drug""}, {""token"": ""AMP"", ""start_span"": 106, ""end_span"": 109, ""type"": ""Chemical/Drug""}, {""token"": ""ciprofloxacin"", ""start_span"": 112, ""end_span"": 125, ""type"": ""Chemical/Drug""}, {""token"": ""CIP"", ""start_span"": 128, ""end_span"": 131, ""type"": ""Chemical/Drug""}, {""token"": ""norfloxacin"", ""start_span"": 138, ""end_span"": 149, ""type"": ""Chemical/Drug""}, {""token"": ""NOR"", ""start_span"": 152, ""end_span"": 155, ""type"": ""Chemical/Drug""}]"	train
