Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	entity_7	entity_8	entity_9	json	split
An endogenous mammalian regulator of this process, named Usurpin, has been identified ( aliases for Usurpin include CASH, Casper, CLARP, FLAME - 1, FLIP, I - FLICE and MRIT).	Usurpin,57,64,Gene/Protein	Usurpin,100,107,Gene/Protein	CASH,116,120,Gene/Protein	Casper,122,128,Gene/Protein	CLARP,130,135,Gene/Protein	FLAME - 1,137,146,Gene/Protein	FLIP,148,152,Gene/Protein	I - FLICE,154,163,Gene/Protein	MRIT,168,172,Gene/Protein	"[{""token"": ""Usurpin"", ""start_span"": 57, ""end_span"": 64, ""type"": ""Gene/Protein""}, {""token"": ""Usurpin"", ""start_span"": 100, ""end_span"": 107, ""type"": ""Gene/Protein""}, {""token"": ""CASH"", ""start_span"": 116, ""end_span"": 120, ""type"": ""Gene/Protein""}, {""token"": ""Casper"", ""start_span"": 122, ""end_span"": 128, ""type"": ""Gene/Protein""}, {""token"": ""CLARP"", ""start_span"": 130, ""end_span"": 135, ""type"": ""Gene/Protein""}, {""token"": ""FLAME - 1"", ""start_span"": 137, ""end_span"": 146, ""type"": ""Gene/Protein""}, {""token"": ""FLIP"", ""start_span"": 148, ""end_span"": 152, ""type"": ""Gene/Protein""}, {""token"": ""I - FLICE"", ""start_span"": 154, ""end_span"": 163, ""type"": ""Gene/Protein""}, {""token"": ""MRIT"", ""start_span"": 168, ""end_span"": 172, ""type"": ""Gene/Protein""}]"	train
Stress - inducible protein kinases capable of activating c - jun expression include stress - activated protein kinase / c - Jun N - terminal protein kinase ( SAPK / JNK) and p38 members of the mitogen - activated protein kinase ( MAPK) superfamily of signaling molecules.	Stress - inducible protein kinases,0,34,Gene/Protein	c - jun,57,64,Gene/Protein	stress - activated protein kinase,84,117,Gene/Protein	c - Jun N - terminal protein kinase,120,155,Gene/Protein	SAPK,158,162,Gene/Protein	JNK,165,168,Gene/Protein	p38,174,177,Gene/Protein	mitogen - activated protein kinase,193,227,Gene/Protein	MAPK,230,234,Gene/Protein	"[{""token"": ""Stress - inducible protein kinases"", ""start_span"": 0, ""end_span"": 34, ""type"": ""Gene/Protein""}, {""token"": ""c - jun"", ""start_span"": 57, ""end_span"": 64, ""type"": ""Gene/Protein""}, {""token"": ""stress - activated protein kinase"", ""start_span"": 84, ""end_span"": 117, ""type"": ""Gene/Protein""}, {""token"": ""c - Jun N - terminal protein kinase"", ""start_span"": 120, ""end_span"": 155, ""type"": ""Gene/Protein""}, {""token"": ""SAPK"", ""start_span"": 158, ""end_span"": 162, ""type"": ""Gene/Protein""}, {""token"": ""JNK"", ""start_span"": 165, ""end_span"": 168, ""type"": ""Gene/Protein""}, {""token"": ""p38"", ""start_span"": 174, ""end_span"": 177, ""type"": ""Gene/Protein""}, {""token"": ""mitogen - activated protein kinase"", ""start_span"": 193, ""end_span"": 227, ""type"": ""Gene/Protein""}, {""token"": ""MAPK"", ""start_span"": 230, ""end_span"": 234, ""type"": ""Gene/Protein""}]"	train
Gtx mRNA accumulates in parallel with the RNAs encoding the major structural proteins of myelin, myelin basic protein ( MBP), and proteolipid protein ( PLP) during postnatal brain development; Gtx mRNA decreases in parallel with MBP and PLP mRNAs in the brains of myelin - deficient rats, which have a point mutation in the PLP gene.	Gtx mRNA,0,8,Gene/Protein	myelin basic protein,97,117,Gene/Protein	MBP,120,123,Gene/Protein	proteolipid protein,130,149,Gene/Protein	PLP,152,155,Gene/Protein	Gtx mRNA,193,201,Gene/Protein	MBP,229,232,Gene/Protein	PLP mRNAs,237,246,Gene/Protein	PLP gene,324,332,Gene/Protein	"[{""token"": ""Gtx mRNA"", ""start_span"": 0, ""end_span"": 8, ""type"": ""Gene/Protein""}, {""token"": ""myelin basic protein"", ""start_span"": 97, ""end_span"": 117, ""type"": ""Gene/Protein""}, {""token"": ""MBP"", ""start_span"": 120, ""end_span"": 123, ""type"": ""Gene/Protein""}, {""token"": ""proteolipid protein"", ""start_span"": 130, ""end_span"": 149, ""type"": ""Gene/Protein""}, {""token"": ""PLP"", ""start_span"": 152, ""end_span"": 155, ""type"": ""Gene/Protein""}, {""token"": ""Gtx mRNA"", ""start_span"": 193, ""end_span"": 201, ""type"": ""Gene/Protein""}, {""token"": ""MBP"", ""start_span"": 229, ""end_span"": 232, ""type"": ""Gene/Protein""}, {""token"": ""PLP mRNAs"", ""start_span"": 237, ""end_span"": 246, ""type"": ""Gene/Protein""}, {""token"": ""PLP gene"", ""start_span"": 324, ""end_span"": 332, ""type"": ""Gene/Protein""}]"	train
The growth factor receptor - bound protein 2 ( Grb2) adaptor when complexed with Sos ( Son of sevenless), the exchange factor of Ras, conveys the signal induced by tyrosine kinase - activated receptor to Ras by recruiting Sos to the membrane, allowing activation of Ras.	growth factor receptor - bound protein 2,4,44,Gene/Protein	Grb2,47,51,Gene/Protein	Sos,81,84,Gene/Protein	Son of sevenless,87,103,Gene/Protein	Ras,129,132,Gene/Protein	tyrosine kinase - activated receptor,164,200,Gene/Protein	Ras,204,207,Gene/Protein	Sos,222,225,Gene/Protein	Ras,266,269,Gene/Protein	"[{""token"": ""growth factor receptor - bound protein 2"", ""start_span"": 4, ""end_span"": 44, ""type"": ""Gene/Protein""}, {""token"": ""Grb2"", ""start_span"": 47, ""end_span"": 51, ""type"": ""Gene/Protein""}, {""token"": ""Sos"", ""start_span"": 81, ""end_span"": 84, ""type"": ""Gene/Protein""}, {""token"": ""Son of sevenless"", ""start_span"": 87, ""end_span"": 103, ""type"": ""Gene/Protein""}, {""token"": ""Ras"", ""start_span"": 129, ""end_span"": 132, ""type"": ""Gene/Protein""}, {""token"": ""tyrosine kinase - activated receptor"", ""start_span"": 164, ""end_span"": 200, ""type"": ""Gene/Protein""}, {""token"": ""Ras"", ""start_span"": 204, ""end_span"": 207, ""type"": ""Gene/Protein""}, {""token"": ""Sos"", ""start_span"": 222, ""end_span"": 225, ""type"": ""Gene/Protein""}, {""token"": ""Ras"", ""start_span"": 266, ""end_span"": 269, ""type"": ""Gene/Protein""}]"	train
Similarly, curcumin ( diferuloylmethane), an anti - inflammatory agent, suppressed OSM - stimulated STAT1 phosphorylation, DNA - binding activity of STAT1, and c - Jun N - terminal kinase activation without affecting JAK1, JAK2, JAK3, ERK1 / 2, and p38 phosphorylation.	OSM,83,86,Gene/Protein	STAT1,100,105,Gene/Protein	STAT1,149,154,Gene/Protein	c - Jun N - terminal kinase,160,187,Gene/Protein	JAK1,217,221,Gene/Protein	JAK2,223,227,Gene/Protein	JAK3,229,233,Gene/Protein	ERK1 / 2,235,243,Gene/Protein	p38,249,252,Gene/Protein	"[{""token"": ""OSM"", ""start_span"": 83, ""end_span"": 86, ""type"": ""Gene/Protein""}, {""token"": ""STAT1"", ""start_span"": 100, ""end_span"": 105, ""type"": ""Gene/Protein""}, {""token"": ""STAT1"", ""start_span"": 149, ""end_span"": 154, ""type"": ""Gene/Protein""}, {""token"": ""c - Jun N - terminal kinase"", ""start_span"": 160, ""end_span"": 187, ""type"": ""Gene/Protein""}, {""token"": ""JAK1"", ""start_span"": 217, ""end_span"": 221, ""type"": ""Gene/Protein""}, {""token"": ""JAK2"", ""start_span"": 223, ""end_span"": 227, ""type"": ""Gene/Protein""}, {""token"": ""JAK3"", ""start_span"": 229, ""end_span"": 233, ""type"": ""Gene/Protein""}, {""token"": ""ERK1 / 2"", ""start_span"": 235, ""end_span"": 243, ""type"": ""Gene/Protein""}, {""token"": ""p38"", ""start_span"": 249, ""end_span"": 252, ""type"": ""Gene/Protein""}]"	train
These genes encode a tryptophanyl tRNA, the protein translocase component SecE, the antiterminator protein NusG, and the ribosomal proteins L11 and L1 in addition to PkwR, a putative regulatory protein of the LacI - GalR family.	tryptophanyl tRNA,21,38,Gene/Protein	protein translocase,44,63,Gene/Protein	SecE,74,78,Gene/Protein	antiterminator protein NusG,84,111,Gene/Protein	L11,140,143,Gene/Protein	L1,148,150,Gene/Protein	PkwR,166,170,Gene/Protein	LacI,209,213,Gene/Protein	GalR,216,220,Gene/Protein	"[{""token"": ""tryptophanyl tRNA"", ""start_span"": 21, ""end_span"": 38, ""type"": ""Gene/Protein""}, {""token"": ""protein translocase"", ""start_span"": 44, ""end_span"": 63, ""type"": ""Gene/Protein""}, {""token"": ""SecE"", ""start_span"": 74, ""end_span"": 78, ""type"": ""Gene/Protein""}, {""token"": ""antiterminator protein NusG"", ""start_span"": 84, ""end_span"": 111, ""type"": ""Gene/Protein""}, {""token"": ""L11"", ""start_span"": 140, ""end_span"": 143, ""type"": ""Gene/Protein""}, {""token"": ""L1"", ""start_span"": 148, ""end_span"": 150, ""type"": ""Gene/Protein""}, {""token"": ""PkwR"", ""start_span"": 166, ""end_span"": 170, ""type"": ""Gene/Protein""}, {""token"": ""LacI"", ""start_span"": 209, ""end_span"": 213, ""type"": ""Gene/Protein""}, {""token"": ""GalR"", ""start_span"": 216, ""end_span"": 220, ""type"": ""Gene/Protein""}]"	train
In addition, using biochemical activity assays for Rho - like GTPases, we show that the expression of beta1A, beta1D, or IL2R - beta1A in GE11 or GD25 cells triggers activation of both RhoA and Rac1, but not of Cdc42.	Rho,51,54,Gene/Protein	GTPases,62,69,Gene/Protein	beta1A,102,108,Gene/Protein	beta1D,110,116,Gene/Protein	IL2R,121,125,Gene/Protein	beta1A,128,134,Gene/Protein	RhoA,185,189,Gene/Protein	Rac1,194,198,Gene/Protein	Cdc42,211,216,Gene/Protein	"[{""token"": ""Rho"", ""start_span"": 51, ""end_span"": 54, ""type"": ""Gene/Protein""}, {""token"": ""GTPases"", ""start_span"": 62, ""end_span"": 69, ""type"": ""Gene/Protein""}, {""token"": ""beta1A"", ""start_span"": 102, ""end_span"": 108, ""type"": ""Gene/Protein""}, {""token"": ""beta1D"", ""start_span"": 110, ""end_span"": 116, ""type"": ""Gene/Protein""}, {""token"": ""IL2R"", ""start_span"": 121, ""end_span"": 125, ""type"": ""Gene/Protein""}, {""token"": ""beta1A"", ""start_span"": 128, ""end_span"": 134, ""type"": ""Gene/Protein""}, {""token"": ""RhoA"", ""start_span"": 185, ""end_span"": 189, ""type"": ""Gene/Protein""}, {""token"": ""Rac1"", ""start_span"": 194, ""end_span"": 198, ""type"": ""Gene/Protein""}, {""token"": ""Cdc42"", ""start_span"": 211, ""end_span"": 216, ""type"": ""Gene/Protein""}]"	train
In addition, all three Opa proteins of C751 bind equally well to HeLa cells transfected with cDNA encoding the carcinoembryonic antigen [ CEA ( CD66e)] subgroup of the CD66 family, but show distinct tropism for CGM1 - ( CD66d) and NCA ( CD66c) - expressing cells.	Opa proteins,23,35,Gene/Protein	carcinoembryonic antigen,111,135,Gene/Protein	CEA,138,141,Gene/Protein	CD66e,144,149,Gene/Protein	CD66 family,168,179,Gene/Protein	CGM1,211,215,Gene/Protein	CD66d,220,225,Gene/Protein	NCA,231,234,Gene/Protein	CD66c,237,242,Gene/Protein	"[{""token"": ""Opa proteins"", ""start_span"": 23, ""end_span"": 35, ""type"": ""Gene/Protein""}, {""token"": ""carcinoembryonic antigen"", ""start_span"": 111, ""end_span"": 135, ""type"": ""Gene/Protein""}, {""token"": ""CEA"", ""start_span"": 138, ""end_span"": 141, ""type"": ""Gene/Protein""}, {""token"": ""CD66e"", ""start_span"": 144, ""end_span"": 149, ""type"": ""Gene/Protein""}, {""token"": ""CD66 family"", ""start_span"": 168, ""end_span"": 179, ""type"": ""Gene/Protein""}, {""token"": ""CGM1"", ""start_span"": 211, ""end_span"": 215, ""type"": ""Gene/Protein""}, {""token"": ""CD66d"", ""start_span"": 220, ""end_span"": 225, ""type"": ""Gene/Protein""}, {""token"": ""NCA"", ""start_span"": 231, ""end_span"": 234, ""type"": ""Gene/Protein""}, {""token"": ""CD66c"", ""start_span"": 237, ""end_span"": 242, ""type"": ""Gene/Protein""}]"	train
Although the binding of IE2 86 to nonphosphorylated full - length CREB or deltaCREB is minimal, IE2 86 does form complexes with p300 and the CREB - binding protein ( CBP), which in turn bind to CREB and can serve as adaptor proteins for CREB function.	IE2 86,24,30,Gene/Protein	full - length CREB,52,70,Gene/Protein	deltaCREB,74,83,Gene/Protein	IE2 86,96,102,Gene/Protein	p300,128,132,Gene/Protein	CREB - binding protein,141,163,Gene/Protein	CBP,166,169,Gene/Protein	CREB,194,198,Gene/Protein	CREB,237,241,Gene/Protein	"[{""token"": ""IE2 86"", ""start_span"": 24, ""end_span"": 30, ""type"": ""Gene/Protein""}, {""token"": ""full - length CREB"", ""start_span"": 52, ""end_span"": 70, ""type"": ""Gene/Protein""}, {""token"": ""deltaCREB"", ""start_span"": 74, ""end_span"": 83, ""type"": ""Gene/Protein""}, {""token"": ""IE2 86"", ""start_span"": 96, ""end_span"": 102, ""type"": ""Gene/Protein""}, {""token"": ""p300"", ""start_span"": 128, ""end_span"": 132, ""type"": ""Gene/Protein""}, {""token"": ""CREB - binding protein"", ""start_span"": 141, ""end_span"": 163, ""type"": ""Gene/Protein""}, {""token"": ""CBP"", ""start_span"": 166, ""end_span"": 169, ""type"": ""Gene/Protein""}, {""token"": ""CREB"", ""start_span"": 194, ""end_span"": 198, ""type"": ""Gene/Protein""}, {""token"": ""CREB"", ""start_span"": 237, ""end_span"": 241, ""type"": ""Gene/Protein""}]"	train
Two - dimensional gel electrophoresis of anti - p59fyn immunoprecipitates obtained from non - transformed resting human T lymphocytes resulted in the identification of an oligomeric protein complex which is constitutively formed between Fyn and several additional phosphoproteins ( pp43, pp72, pp85, the protein tyrosine kinase Pyk2, as well as the two recently cloned adaptor proteins, SKAP55 and SLAP - 130).	anti - p59fyn,41,54,Gene/Protein	Fyn,237,240,Gene/Protein	pp43,282,286,Gene/Protein	pp72,288,292,Gene/Protein	pp85,294,298,Gene/Protein	protein tyrosine kinase,304,327,Gene/Protein	Pyk2,328,332,Gene/Protein	SKAP55,387,393,Gene/Protein	SLAP - 130,398,408,Gene/Protein	"[{""token"": ""anti - p59fyn"", ""start_span"": 41, ""end_span"": 54, ""type"": ""Gene/Protein""}, {""token"": ""Fyn"", ""start_span"": 237, ""end_span"": 240, ""type"": ""Gene/Protein""}, {""token"": ""pp43"", ""start_span"": 282, ""end_span"": 286, ""type"": ""Gene/Protein""}, {""token"": ""pp72"", ""start_span"": 288, ""end_span"": 292, ""type"": ""Gene/Protein""}, {""token"": ""pp85"", ""start_span"": 294, ""end_span"": 298, ""type"": ""Gene/Protein""}, {""token"": ""protein tyrosine kinase"", ""start_span"": 304, ""end_span"": 327, ""type"": ""Gene/Protein""}, {""token"": ""Pyk2"", ""start_span"": 328, ""end_span"": 332, ""type"": ""Gene/Protein""}, {""token"": ""SKAP55"", ""start_span"": 387, ""end_span"": 393, ""type"": ""Gene/Protein""}, {""token"": ""SLAP - 130"", ""start_span"": 398, ""end_span"": 408, ""type"": ""Gene/Protein""}]"	train
Y15170 ( Surf - 2, Surf - 4), Y15171 ( Surf - 3, Surf - 1, Surf - 6), and Y15172 ( Surf - 5.)]	Y15170,0,6,Gene/Protein	Surf - 2,9,17,Gene/Protein	Surf - 4,19,27,Gene/Protein	Y15171,30,36,Gene/Protein	Surf - 3,39,47,Gene/Protein	Surf - 1,49,57,Gene/Protein	Surf - 6,59,67,Gene/Protein	Y15172,74,80,Gene/Protein	Surf - 5,83,91,Gene/Protein	"[{""token"": ""Y15170"", ""start_span"": 0, ""end_span"": 6, ""type"": ""Gene/Protein""}, {""token"": ""Surf - 2"", ""start_span"": 9, ""end_span"": 17, ""type"": ""Gene/Protein""}, {""token"": ""Surf - 4"", ""start_span"": 19, ""end_span"": 27, ""type"": ""Gene/Protein""}, {""token"": ""Y15171"", ""start_span"": 30, ""end_span"": 36, ""type"": ""Gene/Protein""}, {""token"": ""Surf - 3"", ""start_span"": 39, ""end_span"": 47, ""type"": ""Gene/Protein""}, {""token"": ""Surf - 1"", ""start_span"": 49, ""end_span"": 57, ""type"": ""Gene/Protein""}, {""token"": ""Surf - 6"", ""start_span"": 59, ""end_span"": 67, ""type"": ""Gene/Protein""}, {""token"": ""Y15172"", ""start_span"": 74, ""end_span"": 80, ""type"": ""Gene/Protein""}, {""token"": ""Surf - 5"", ""start_span"": 83, ""end_span"": 91, ""type"": ""Gene/Protein""}]"	train
Precipitation using GST fusion proteins containing Fyn SH2, SH3, and SH2 / SH3 domains revealed that PI 3 - kinase bound principally to the SH3 domain of Fyn.	GST fusion proteins,20,39,Gene/Protein	Fyn,51,54,Gene/Protein	SH2,55,58,Gene/Protein	SH3,60,63,Gene/Protein	SH2,69,72,Gene/Protein	SH3,75,78,Gene/Protein	PI 3 - kinase,101,114,Gene/Protein	SH3 domain,140,150,Gene/Protein	Fyn,154,157,Gene/Protein	"[{""token"": ""GST fusion proteins"", ""start_span"": 20, ""end_span"": 39, ""type"": ""Gene/Protein""}, {""token"": ""Fyn"", ""start_span"": 51, ""end_span"": 54, ""type"": ""Gene/Protein""}, {""token"": ""SH2"", ""start_span"": 55, ""end_span"": 58, ""type"": ""Gene/Protein""}, {""token"": ""SH3"", ""start_span"": 60, ""end_span"": 63, ""type"": ""Gene/Protein""}, {""token"": ""SH2"", ""start_span"": 69, ""end_span"": 72, ""type"": ""Gene/Protein""}, {""token"": ""SH3"", ""start_span"": 75, ""end_span"": 78, ""type"": ""Gene/Protein""}, {""token"": ""PI 3 - kinase"", ""start_span"": 101, ""end_span"": 114, ""type"": ""Gene/Protein""}, {""token"": ""SH3 domain"", ""start_span"": 140, ""end_span"": 150, ""type"": ""Gene/Protein""}, {""token"": ""Fyn"", ""start_span"": 154, ""end_span"": 157, ""type"": ""Gene/Protein""}]"	train
We have found that the expression of GTPase - deficient mutants of alpha 12 ( alpha 12Q229L) or alpha 13 ( alpha 13Q226L) leads to robust activation of the Jun kinase / stress - activated protein kinase ( JNK / SAPK) pathway.	GTPase,37,43,Gene/Protein	alpha 12,67,75,Gene/Protein	alpha 12Q229L,78,91,Gene/Protein	alpha 13,96,104,Gene/Protein	alpha 13Q226L,107,120,Gene/Protein	Jun kinase,156,166,Gene/Protein	stress - activated protein kinase,169,202,Gene/Protein	JNK,205,208,Gene/Protein	SAPK,211,215,Gene/Protein	"[{""token"": ""GTPase"", ""start_span"": 37, ""end_span"": 43, ""type"": ""Gene/Protein""}, {""token"": ""alpha 12"", ""start_span"": 67, ""end_span"": 75, ""type"": ""Gene/Protein""}, {""token"": ""alpha 12Q229L"", ""start_span"": 78, ""end_span"": 91, ""type"": ""Gene/Protein""}, {""token"": ""alpha 13"", ""start_span"": 96, ""end_span"": 104, ""type"": ""Gene/Protein""}, {""token"": ""alpha 13Q226L"", ""start_span"": 107, ""end_span"": 120, ""type"": ""Gene/Protein""}, {""token"": ""Jun kinase"", ""start_span"": 156, ""end_span"": 166, ""type"": ""Gene/Protein""}, {""token"": ""stress - activated protein kinase"", ""start_span"": 169, ""end_span"": 202, ""type"": ""Gene/Protein""}, {""token"": ""JNK"", ""start_span"": 205, ""end_span"": 208, ""type"": ""Gene/Protein""}, {""token"": ""SAPK"", ""start_span"": 211, ""end_span"": 215, ""type"": ""Gene/Protein""}]"	train
