Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	entity_7	entity_8	json	split
Wild type MEKK1 enhances promoter activity and the activity can be inhibited by dominant negative MEKK1, MEK1, MEK7, MEK3, p38 / RK, and c - Jun.	MEKK1,10,15,Gene/Protein	MEKK1,98,103,Gene/Protein	MEK1,105,109,Gene/Protein	MEK7,111,115,Gene/Protein	MEK3,117,121,Gene/Protein	p38,123,126,Gene/Protein	RK,129,131,Gene/Protein	c - Jun,137,144,Gene/Protein	"[{""token"": ""MEKK1"", ""start_span"": 10, ""end_span"": 15, ""type"": ""Gene/Protein""}, {""token"": ""MEKK1"", ""start_span"": 98, ""end_span"": 103, ""type"": ""Gene/Protein""}, {""token"": ""MEK1"", ""start_span"": 105, ""end_span"": 109, ""type"": ""Gene/Protein""}, {""token"": ""MEK7"", ""start_span"": 111, ""end_span"": 115, ""type"": ""Gene/Protein""}, {""token"": ""MEK3"", ""start_span"": 117, ""end_span"": 121, ""type"": ""Gene/Protein""}, {""token"": ""p38"", ""start_span"": 123, ""end_span"": 126, ""type"": ""Gene/Protein""}, {""token"": ""RK"", ""start_span"": 129, ""end_span"": 131, ""type"": ""Gene/Protein""}, {""token"": ""c - Jun"", ""start_span"": 137, ""end_span"": 144, ""type"": ""Gene/Protein""}]"	test
Phosphorylation of the ras GTPase - activating protein ( GAP) by the p93c - fes protein - tyrosine kinase in vitro and formation of GAP - fes complexes via an SH2 domain - dependent mechanism.	ras,23,26,Gene/Protein	GTPase - activating protein,27,54,Gene/Protein	GAP,57,60,Gene/Protein	p93c - fes,69,79,Gene/Protein	protein - tyrosine kinase,80,105,Gene/Protein	GAP,132,135,Gene/Protein	fes,138,141,Gene/Protein	SH2,159,162,Gene/Protein	"[{""token"": ""ras"", ""start_span"": 23, ""end_span"": 26, ""type"": ""Gene/Protein""}, {""token"": ""GTPase - activating protein"", ""start_span"": 27, ""end_span"": 54, ""type"": ""Gene/Protein""}, {""token"": ""GAP"", ""start_span"": 57, ""end_span"": 60, ""type"": ""Gene/Protein""}, {""token"": ""p93c - fes"", ""start_span"": 69, ""end_span"": 79, ""type"": ""Gene/Protein""}, {""token"": ""protein - tyrosine kinase"", ""start_span"": 80, ""end_span"": 105, ""type"": ""Gene/Protein""}, {""token"": ""GAP"", ""start_span"": 132, ""end_span"": 135, ""type"": ""Gene/Protein""}, {""token"": ""fes"", ""start_span"": 138, ""end_span"": 141, ""type"": ""Gene/Protein""}, {""token"": ""SH2"", ""start_span"": 159, ""end_span"": 162, ""type"": ""Gene/Protein""}]"	test
Meq / c - Jun heterodimers bind to an AP1 - like sequence in the meq promoter region with an affinity much greater than that of Meq / Meq or c - Jun / c - Jun homodimers.	Meq,0,3,Gene/Protein	c - Jun,6,13,Gene/Protein	AP1 - like sequence,38,57,Gene/Protein	meq promoter region,65,84,Gene/Protein	Meq,128,131,Gene/Protein	Meq,134,137,Gene/Protein	c - Jun,141,148,Gene/Protein	c - Jun,151,158,Gene/Protein	"[{""token"": ""Meq"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Gene/Protein""}, {""token"": ""c - Jun"", ""start_span"": 6, ""end_span"": 13, ""type"": ""Gene/Protein""}, {""token"": ""AP1 - like sequence"", ""start_span"": 38, ""end_span"": 57, ""type"": ""Gene/Protein""}, {""token"": ""meq promoter region"", ""start_span"": 65, ""end_span"": 84, ""type"": ""Gene/Protein""}, {""token"": ""Meq"", ""start_span"": 128, ""end_span"": 131, ""type"": ""Gene/Protein""}, {""token"": ""Meq"", ""start_span"": 134, ""end_span"": 137, ""type"": ""Gene/Protein""}, {""token"": ""c - Jun"", ""start_span"": 141, ""end_span"": 148, ""type"": ""Gene/Protein""}, {""token"": ""c - Jun"", ""start_span"": 151, ""end_span"": 158, ""type"": ""Gene/Protein""}]"	test
Together with the up - regulation of the cAMP response element modulator protein ( CREM) mRNA and protein levels demonstrated previously in CREB mutant mice, we suggest that the up - regulation of CREB beta may also contribute to compensation within the CREB / ATF family of transcription factors, when CREB delta and CREB alpha are absent.	cAMP response element modulator protein,41,80,Gene/Protein	CREM,83,87,Gene/Protein	CREB mutant,140,151,Gene/Protein	CREB beta,197,206,Gene/Protein	CREB,254,258,Gene/Protein	ATF,261,264,Gene/Protein	CREB delta,303,313,Gene/Protein	CREB alpha,318,328,Gene/Protein	"[{""token"": ""cAMP response element modulator protein"", ""start_span"": 41, ""end_span"": 80, ""type"": ""Gene/Protein""}, {""token"": ""CREM"", ""start_span"": 83, ""end_span"": 87, ""type"": ""Gene/Protein""}, {""token"": ""CREB mutant"", ""start_span"": 140, ""end_span"": 151, ""type"": ""Gene/Protein""}, {""token"": ""CREB beta"", ""start_span"": 197, ""end_span"": 206, ""type"": ""Gene/Protein""}, {""token"": ""CREB"", ""start_span"": 254, ""end_span"": 258, ""type"": ""Gene/Protein""}, {""token"": ""ATF"", ""start_span"": 261, ""end_span"": 264, ""type"": ""Gene/Protein""}, {""token"": ""CREB delta"", ""start_span"": 303, ""end_span"": 313, ""type"": ""Gene/Protein""}, {""token"": ""CREB alpha"", ""start_span"": 318, ""end_span"": 328, ""type"": ""Gene/Protein""}]"	test
We describe a novel stat - related factor, p93, that is found in EGF - treated A431 cell extracts but appears to be absent in bovine fibroblast growth factor ( bFGF), IFN - gamma, tumor necrosis factor - alpha ( TNF - alpha), and untreated cells.	stat - related factor,20,41,Gene/Protein	p93,43,46,Gene/Protein	EGF,65,68,Gene/Protein	bovine fibroblast growth factor,126,157,Gene/Protein	bFGF,160,164,Gene/Protein	IFN - gamma,167,178,Gene/Protein	tumor necrosis factor - alpha,180,209,Gene/Protein	TNF - alpha,212,223,Gene/Protein	"[{""token"": ""stat - related factor"", ""start_span"": 20, ""end_span"": 41, ""type"": ""Gene/Protein""}, {""token"": ""p93"", ""start_span"": 43, ""end_span"": 46, ""type"": ""Gene/Protein""}, {""token"": ""EGF"", ""start_span"": 65, ""end_span"": 68, ""type"": ""Gene/Protein""}, {""token"": ""bovine fibroblast growth factor"", ""start_span"": 126, ""end_span"": 157, ""type"": ""Gene/Protein""}, {""token"": ""bFGF"", ""start_span"": 160, ""end_span"": 164, ""type"": ""Gene/Protein""}, {""token"": ""IFN - gamma"", ""start_span"": 167, ""end_span"": 178, ""type"": ""Gene/Protein""}, {""token"": ""tumor necrosis factor - alpha"", ""start_span"": 180, ""end_span"": 209, ""type"": ""Gene/Protein""}, {""token"": ""TNF - alpha"", ""start_span"": 212, ""end_span"": 223, ""type"": ""Gene/Protein""}]"	test
Three RasV12 mutants ( S35, G37, and C40) which differ by their ability to bind to Ras effectors ( Raf, Ral - GEFs, and the p110 subunit of PI 3 - kinase, respectively) were able to induce sustained NR cell proliferation, although none of these mutants was reported to transform NIH 3T3 cells.	RasV12 mutants,6,20,Gene/Protein	S35,23,26,Gene/Protein	G37,28,31,Gene/Protein	C40,37,40,Gene/Protein	Ras effectors,83,96,Gene/Protein	Raf,99,102,Gene/Protein	Ral - GEFs,104,114,Gene/Protein	p110 subunit of PI 3 - kinase,124,153,Gene/Protein	"[{""token"": ""RasV12 mutants"", ""start_span"": 6, ""end_span"": 20, ""type"": ""Gene/Protein""}, {""token"": ""S35"", ""start_span"": 23, ""end_span"": 26, ""type"": ""Gene/Protein""}, {""token"": ""G37"", ""start_span"": 28, ""end_span"": 31, ""type"": ""Gene/Protein""}, {""token"": ""C40"", ""start_span"": 37, ""end_span"": 40, ""type"": ""Gene/Protein""}, {""token"": ""Ras effectors"", ""start_span"": 83, ""end_span"": 96, ""type"": ""Gene/Protein""}, {""token"": ""Raf"", ""start_span"": 99, ""end_span"": 102, ""type"": ""Gene/Protein""}, {""token"": ""Ral - GEFs"", ""start_span"": 104, ""end_span"": 114, ""type"": ""Gene/Protein""}, {""token"": ""p110 subunit of PI 3 - kinase"", ""start_span"": 124, ""end_span"": 153, ""type"": ""Gene/Protein""}]"	test
We established that, in unstimulated lymphocytes, the Src homology 2 ( SH2) and SH3 domain - containing protein Grb2 and the p85 subunit of phosphatidylinositol 3 - kinase, associate constitutively with Cbl via their SH3 domains.	Src homology 2,54,68,Gene/Protein	SH2,71,74,Gene/Protein	SH3 domain - containing protein,80,111,Gene/Protein	Grb2,112,116,Gene/Protein	p85,125,128,Gene/Protein	phosphatidylinositol 3 - kinase,140,171,Gene/Protein	Cbl,203,206,Gene/Protein	SH3 domains,217,228,Gene/Protein	"[{""token"": ""Src homology 2"", ""start_span"": 54, ""end_span"": 68, ""type"": ""Gene/Protein""}, {""token"": ""SH2"", ""start_span"": 71, ""end_span"": 74, ""type"": ""Gene/Protein""}, {""token"": ""SH3 domain - containing protein"", ""start_span"": 80, ""end_span"": 111, ""type"": ""Gene/Protein""}, {""token"": ""Grb2"", ""start_span"": 112, ""end_span"": 116, ""type"": ""Gene/Protein""}, {""token"": ""p85"", ""start_span"": 125, ""end_span"": 128, ""type"": ""Gene/Protein""}, {""token"": ""phosphatidylinositol 3 - kinase"", ""start_span"": 140, ""end_span"": 171, ""type"": ""Gene/Protein""}, {""token"": ""Cbl"", ""start_span"": 203, ""end_span"": 206, ""type"": ""Gene/Protein""}, {""token"": ""SH3 domains"", ""start_span"": 217, ""end_span"": 228, ""type"": ""Gene/Protein""}]"	test
We conclude that GRF1 and GRF2 can form homo - and hetero - oligomers via their DH domains, that mutational inactivation of oligomer formation by GRF1 is associated with impaired biological and signaling activities, and that in 293T cells GRF1 mediates at least two pathways for Raf activation: one a constitutive signal that is mainly Ras - dependent, and one an ionomycin - induced signal that cooperates with the constitutive signal without further augmenting the level of GTP - Ras.	GRF1,17,21,Gene/Protein	GRF2,26,30,Gene/Protein	DH domains,80,90,Gene/Protein	GRF1,146,150,Gene/Protein	GRF1,239,243,Gene/Protein	Raf,279,282,Gene/Protein	Ras,336,339,Gene/Protein	GTP - Ras,476,485,Gene/Protein	"[{""token"": ""GRF1"", ""start_span"": 17, ""end_span"": 21, ""type"": ""Gene/Protein""}, {""token"": ""GRF2"", ""start_span"": 26, ""end_span"": 30, ""type"": ""Gene/Protein""}, {""token"": ""DH domains"", ""start_span"": 80, ""end_span"": 90, ""type"": ""Gene/Protein""}, {""token"": ""GRF1"", ""start_span"": 146, ""end_span"": 150, ""type"": ""Gene/Protein""}, {""token"": ""GRF1"", ""start_span"": 239, ""end_span"": 243, ""type"": ""Gene/Protein""}, {""token"": ""Raf"", ""start_span"": 279, ""end_span"": 282, ""type"": ""Gene/Protein""}, {""token"": ""Ras"", ""start_span"": 336, ""end_span"": 339, ""type"": ""Gene/Protein""}, {""token"": ""GTP - Ras"", ""start_span"": 476, ""end_span"": 485, ""type"": ""Gene/Protein""}]"	test
p27 ( Kip1) is a member of the Cip - Kip family of cyclin - dependent kinase ( Cdk) inhibitors that binds to cyclin - Cdk complexes and inhibits their catalytic activity in response to antiproliferative stimuli.	p27,0,3,Gene/Protein	Kip1,6,10,Gene/Protein	Cip,31,34,Gene/Protein	Kip,37,40,Gene/Protein	cyclin - dependent kinase,51,76,Gene/Protein	Cdk,79,82,Gene/Protein	cyclin,109,115,Gene/Protein	Cdk,118,121,Gene/Protein	"[{""token"": ""p27"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Gene/Protein""}, {""token"": ""Kip1"", ""start_span"": 6, ""end_span"": 10, ""type"": ""Gene/Protein""}, {""token"": ""Cip"", ""start_span"": 31, ""end_span"": 34, ""type"": ""Gene/Protein""}, {""token"": ""Kip"", ""start_span"": 37, ""end_span"": 40, ""type"": ""Gene/Protein""}, {""token"": ""cyclin - dependent kinase"", ""start_span"": 51, ""end_span"": 76, ""type"": ""Gene/Protein""}, {""token"": ""Cdk"", ""start_span"": 79, ""end_span"": 82, ""type"": ""Gene/Protein""}, {""token"": ""cyclin"", ""start_span"": 109, ""end_span"": 115, ""type"": ""Gene/Protein""}, {""token"": ""Cdk"", ""start_span"": 118, ""end_span"": 121, ""type"": ""Gene/Protein""}]"	test
Association of Syk protein tyrosine kinase ( PTK) with LMP2A occurs at the two tyrosines of the LMP2A immunoreceptor tyrosine - based activation motif, and it is hypothesized that Lyn PTK associates with the YEEA amino acid motif at LMP2A tyrosine 112 ( Y112).	Syk,15,18,Gene/Protein	protein tyrosine kinase,19,42,Gene/Protein	PTK,45,48,Gene/Protein	LMP2A,55,60,Gene/Protein	LMP2A immunoreceptor,96,116,Gene/Protein	Lyn,180,183,Gene/Protein	PTK,184,187,Gene/Protein	LMP2A,233,238,Gene/Protein	"[{""token"": ""Syk"", ""start_span"": 15, ""end_span"": 18, ""type"": ""Gene/Protein""}, {""token"": ""protein tyrosine kinase"", ""start_span"": 19, ""end_span"": 42, ""type"": ""Gene/Protein""}, {""token"": ""PTK"", ""start_span"": 45, ""end_span"": 48, ""type"": ""Gene/Protein""}, {""token"": ""LMP2A"", ""start_span"": 55, ""end_span"": 60, ""type"": ""Gene/Protein""}, {""token"": ""LMP2A immunoreceptor"", ""start_span"": 96, ""end_span"": 116, ""type"": ""Gene/Protein""}, {""token"": ""Lyn"", ""start_span"": 180, ""end_span"": 183, ""type"": ""Gene/Protein""}, {""token"": ""PTK"", ""start_span"": 184, ""end_span"": 187, ""type"": ""Gene/Protein""}, {""token"": ""LMP2A"", ""start_span"": 233, ""end_span"": 238, ""type"": ""Gene/Protein""}]"	test
Since UmuD protein is proteolytically processed to an active form ( UmuD *) in a RecA * - dependent fashion, and MucA shares extensive amino acid homology with UmuD, we examined whether MucA is similarly processed in the cell, using antiserum against a LacZ ' - ' MucA fusion protein.	UmuD protein,6,18,Gene/Protein	UmuD *,68,74,Gene/Protein	RecA,81,85,Gene/Protein	MucA,113,117,Gene/Protein	UmuD,160,164,Gene/Protein	MucA,186,190,Gene/Protein	LacZ ',253,259,Gene/Protein	' MucA,262,268,Gene/Protein	"[{""token"": ""UmuD protein"", ""start_span"": 6, ""end_span"": 18, ""type"": ""Gene/Protein""}, {""token"": ""UmuD *"", ""start_span"": 68, ""end_span"": 74, ""type"": ""Gene/Protein""}, {""token"": ""RecA"", ""start_span"": 81, ""end_span"": 85, ""type"": ""Gene/Protein""}, {""token"": ""MucA"", ""start_span"": 113, ""end_span"": 117, ""type"": ""Gene/Protein""}, {""token"": ""UmuD"", ""start_span"": 160, ""end_span"": 164, ""type"": ""Gene/Protein""}, {""token"": ""MucA"", ""start_span"": 186, ""end_span"": 190, ""type"": ""Gene/Protein""}, {""token"": ""LacZ '"", ""start_span"": 253, ""end_span"": 259, ""type"": ""Gene/Protein""}, {""token"": ""' MucA"", ""start_span"": 262, ""end_span"": 268, ""type"": ""Gene/Protein""}]"	test
Transient cotransfection of tat cDNA in sense orientation ( tat / S), together with a plasmid containing the c - fos promoter ( FC3, from - 711 to + 42) in front of the bacterial chloramphenicol acetyltransferase ( CAT) gene significantly enhanced CAT activity in Jurkat cells activated by the addition of 15% fetal calf serum ( FCS) or 5 micrograms / mL phytohemagglutinin plus 10 ( - 7) mol / L phorbol myristate acetate ( PMA) and U937 cells activated by 15% FCS or 10 ( - 7) mol / L PMA.	tat cDNA,28,36,Gene/Protein	tat / S,60,67,Gene/Protein	c - fos promoter,109,125,Gene/Protein	FC3,128,131,Gene/Protein	bacterial chloramphenicol acetyltransferase,169,212,Gene/Protein	CAT,215,218,Gene/Protein	CAT,248,251,Gene/Protein	phytohemagglutinin,355,373,Gene/Protein	"[{""token"": ""tat cDNA"", ""start_span"": 28, ""end_span"": 36, ""type"": ""Gene/Protein""}, {""token"": ""tat / S"", ""start_span"": 60, ""end_span"": 67, ""type"": ""Gene/Protein""}, {""token"": ""c - fos promoter"", ""start_span"": 109, ""end_span"": 125, ""type"": ""Gene/Protein""}, {""token"": ""FC3"", ""start_span"": 128, ""end_span"": 131, ""type"": ""Gene/Protein""}, {""token"": ""bacterial chloramphenicol acetyltransferase"", ""start_span"": 169, ""end_span"": 212, ""type"": ""Gene/Protein""}, {""token"": ""CAT"", ""start_span"": 215, ""end_span"": 218, ""type"": ""Gene/Protein""}, {""token"": ""CAT"", ""start_span"": 248, ""end_span"": 251, ""type"": ""Gene/Protein""}, {""token"": ""phytohemagglutinin"", ""start_span"": 355, ""end_span"": 373, ""type"": ""Gene/Protein""}]"	train
M - Ras interacted poorly in a yeast two - hybrid assay with multiple Ras effectors, including c - Raf - 1, A - Raf, B - Raf, phosphoinositol - 3 kinase delta, RalGDS, and Rin1.	M - Ras,0,7,Gene/Protein	Ras,70,73,Gene/Protein	c - Raf - 1,95,106,Gene/Protein	A - Raf,108,115,Gene/Protein	B - Raf,117,124,Gene/Protein	phosphoinositol - 3 kinase delta,126,158,Gene/Protein	RalGDS,160,166,Gene/Protein	Rin1,172,176,Gene/Protein	"[{""token"": ""M - Ras"", ""start_span"": 0, ""end_span"": 7, ""type"": ""Gene/Protein""}, {""token"": ""Ras"", ""start_span"": 70, ""end_span"": 73, ""type"": ""Gene/Protein""}, {""token"": ""c - Raf - 1"", ""start_span"": 95, ""end_span"": 106, ""type"": ""Gene/Protein""}, {""token"": ""A - Raf"", ""start_span"": 108, ""end_span"": 115, ""type"": ""Gene/Protein""}, {""token"": ""B - Raf"", ""start_span"": 117, ""end_span"": 124, ""type"": ""Gene/Protein""}, {""token"": ""phosphoinositol - 3 kinase delta"", ""start_span"": 126, ""end_span"": 158, ""type"": ""Gene/Protein""}, {""token"": ""RalGDS"", ""start_span"": 160, ""end_span"": 166, ""type"": ""Gene/Protein""}, {""token"": ""Rin1"", ""start_span"": 172, ""end_span"": 176, ""type"": ""Gene/Protein""}]"	train
A proportion of APC wild - type colon carcinomas and melanomas also contains constitutive nuclear Tcf - 4 / beta - catenin complexes as a result of dominant mutations in the N terminus of beta - catenin that render it insensitive to downregulation by APC, GSK3 beta, and Axin / Conductin.	APC,16,19,Gene/Protein	Tcf - 4,98,105,Gene/Protein	beta - catenin,108,122,Gene/Protein	beta - catenin,188,202,Gene/Protein	APC,251,254,Gene/Protein	GSK3 beta,256,265,Gene/Protein	Axin,271,275,Gene/Protein	Conductin,278,287,Gene/Protein	"[{""token"": ""APC"", ""start_span"": 16, ""end_span"": 19, ""type"": ""Gene/Protein""}, {""token"": ""Tcf - 4"", ""start_span"": 98, ""end_span"": 105, ""type"": ""Gene/Protein""}, {""token"": ""beta - catenin"", ""start_span"": 108, ""end_span"": 122, ""type"": ""Gene/Protein""}, {""token"": ""beta - catenin"", ""start_span"": 188, ""end_span"": 202, ""type"": ""Gene/Protein""}, {""token"": ""APC"", ""start_span"": 251, ""end_span"": 254, ""type"": ""Gene/Protein""}, {""token"": ""GSK3 beta"", ""start_span"": 256, ""end_span"": 265, ""type"": ""Gene/Protein""}, {""token"": ""Axin"", ""start_span"": 271, ""end_span"": 275, ""type"": ""Gene/Protein""}, {""token"": ""Conductin"", ""start_span"": 278, ""end_span"": 287, ""type"": ""Gene/Protein""}]"	train
The gonadotrope - specific and regulated expression of the GnRH receptor ( GnRH - R) gene is dependent on multiple transcription factors that interact with the noncanonical GnRH - R activating sequence ( GRAS), the activator protein - 1 ( AP - 1) element, and the steroidogenic factor - 1 ( SF - 1) binding site.	GnRH receptor,59,72,Gene/Protein	GnRH - R,75,83,Gene/Protein	noncanonical GnRH - R activating sequence,160,201,Gene/Protein	GRAS,204,208,Gene/Protein	activator protein - 1,215,236,Gene/Protein	AP - 1,239,245,Gene/Protein	steroidogenic factor - 1,264,288,Gene/Protein	SF - 1,291,297,Gene/Protein	"[{""token"": ""GnRH receptor"", ""start_span"": 59, ""end_span"": 72, ""type"": ""Gene/Protein""}, {""token"": ""GnRH - R"", ""start_span"": 75, ""end_span"": 83, ""type"": ""Gene/Protein""}, {""token"": ""noncanonical GnRH - R activating sequence"", ""start_span"": 160, ""end_span"": 201, ""type"": ""Gene/Protein""}, {""token"": ""GRAS"", ""start_span"": 204, ""end_span"": 208, ""type"": ""Gene/Protein""}, {""token"": ""activator protein - 1"", ""start_span"": 215, ""end_span"": 236, ""type"": ""Gene/Protein""}, {""token"": ""AP - 1"", ""start_span"": 239, ""end_span"": 245, ""type"": ""Gene/Protein""}, {""token"": ""steroidogenic factor - 1"", ""start_span"": 264, ""end_span"": 288, ""type"": ""Gene/Protein""}, {""token"": ""SF - 1"", ""start_span"": 291, ""end_span"": 297, ""type"": ""Gene/Protein""}]"	train
Functional analysis of promoter activity of the 5 ' - flanking region of cyclin D2 suggested that the region - 1, 100 to - 805 including C / EBP, PEA3, AP2, NF - Y, c - Myc, and Sp1 may have a major positive regulatory activity for expression of cyclin D2.	cyclin D2,73,82,Gene/Protein	C / EBP,137,144,Gene/Protein	PEA3,146,150,Gene/Protein	AP2,152,155,Gene/Protein	NF - Y,157,163,Gene/Protein	c - Myc,165,172,Gene/Protein	Sp1,178,181,Gene/Protein	cyclin D2,246,255,Gene/Protein	"[{""token"": ""cyclin D2"", ""start_span"": 73, ""end_span"": 82, ""type"": ""Gene/Protein""}, {""token"": ""C / EBP"", ""start_span"": 137, ""end_span"": 144, ""type"": ""Gene/Protein""}, {""token"": ""PEA3"", ""start_span"": 146, ""end_span"": 150, ""type"": ""Gene/Protein""}, {""token"": ""AP2"", ""start_span"": 152, ""end_span"": 155, ""type"": ""Gene/Protein""}, {""token"": ""NF - Y"", ""start_span"": 157, ""end_span"": 163, ""type"": ""Gene/Protein""}, {""token"": ""c - Myc"", ""start_span"": 165, ""end_span"": 172, ""type"": ""Gene/Protein""}, {""token"": ""Sp1"", ""start_span"": 178, ""end_span"": 181, ""type"": ""Gene/Protein""}, {""token"": ""cyclin D2"", ""start_span"": 246, ""end_span"": 255, ""type"": ""Gene/Protein""}]"	train
cdc2 / cyclin B, cdk2 / cyclin A, cdk2 / cyclin E and cdk5 / p35 only are substantially inhibited ( IC50 values of 0. 65, 0. 7, 0. 7 and 0. 2 microM, respectively).	cdc2,0,4,Gene/Protein	cyclin B,7,15,Gene/Protein	cdk2,17,21,Gene/Protein	cyclin A,24,32,Gene/Protein	cdk2,34,38,Gene/Protein	cyclin E,41,49,Gene/Protein	cdk5,54,58,Gene/Protein	p35,61,64,Gene/Protein	"[{""token"": ""cdc2"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Gene/Protein""}, {""token"": ""cyclin B"", ""start_span"": 7, ""end_span"": 15, ""type"": ""Gene/Protein""}, {""token"": ""cdk2"", ""start_span"": 17, ""end_span"": 21, ""type"": ""Gene/Protein""}, {""token"": ""cyclin A"", ""start_span"": 24, ""end_span"": 32, ""type"": ""Gene/Protein""}, {""token"": ""cdk2"", ""start_span"": 34, ""end_span"": 38, ""type"": ""Gene/Protein""}, {""token"": ""cyclin E"", ""start_span"": 41, ""end_span"": 49, ""type"": ""Gene/Protein""}, {""token"": ""cdk5"", ""start_span"": 54, ""end_span"": 58, ""type"": ""Gene/Protein""}, {""token"": ""p35"", ""start_span"": 61, ""end_span"": 64, ""type"": ""Gene/Protein""}]"	train
We show that IL - 6 activates JRE - IL6 through an H7 - sensitive pathway that does not involve protein kinase C, cyclic AMP - dependent kinase, Ca ( 2 +) - or calmodulin - dependent kinases, Ras, Raf - 1, or NF - IL6 ( C / EBP beta).	IL - 6,13,19,Gene/Protein	JRE - IL6,30,39,Gene/Protein	protein kinase C,96,112,Gene/Protein	cyclic AMP - dependent kinase,114,143,Gene/Protein	Ras,192,195,Gene/Protein	Raf - 1,197,204,Gene/Protein	NF - IL6,209,217,Gene/Protein	C / EBP beta,220,232,Gene/Protein	"[{""token"": ""IL - 6"", ""start_span"": 13, ""end_span"": 19, ""type"": ""Gene/Protein""}, {""token"": ""JRE - IL6"", ""start_span"": 30, ""end_span"": 39, ""type"": ""Gene/Protein""}, {""token"": ""protein kinase C"", ""start_span"": 96, ""end_span"": 112, ""type"": ""Gene/Protein""}, {""token"": ""cyclic AMP - dependent kinase"", ""start_span"": 114, ""end_span"": 143, ""type"": ""Gene/Protein""}, {""token"": ""Ras"", ""start_span"": 192, ""end_span"": 195, ""type"": ""Gene/Protein""}, {""token"": ""Raf - 1"", ""start_span"": 197, ""end_span"": 204, ""type"": ""Gene/Protein""}, {""token"": ""NF - IL6"", ""start_span"": 209, ""end_span"": 217, ""type"": ""Gene/Protein""}, {""token"": ""C / EBP beta"", ""start_span"": 220, ""end_span"": 232, ""type"": ""Gene/Protein""}]"	train
Expression of p130 ( Cas) ( Cas), a major binding protein for the Crk SH2 - domain, also induced JNK activation, which was blocked by the SH2 - mutant of Crk.	p130,14,18,Gene/Protein	Cas,21,24,Gene/Protein	Cas,28,31,Gene/Protein	Crk,66,69,Gene/Protein	SH2 - domain,70,82,Gene/Protein	JNK,97,100,Gene/Protein	SH2 - mutant,138,150,Gene/Protein	Crk,154,157,Gene/Protein	"[{""token"": ""p130"", ""start_span"": 14, ""end_span"": 18, ""type"": ""Gene/Protein""}, {""token"": ""Cas"", ""start_span"": 21, ""end_span"": 24, ""type"": ""Gene/Protein""}, {""token"": ""Cas"", ""start_span"": 28, ""end_span"": 31, ""type"": ""Gene/Protein""}, {""token"": ""Crk"", ""start_span"": 66, ""end_span"": 69, ""type"": ""Gene/Protein""}, {""token"": ""SH2 - domain"", ""start_span"": 70, ""end_span"": 82, ""type"": ""Gene/Protein""}, {""token"": ""JNK"", ""start_span"": 97, ""end_span"": 100, ""type"": ""Gene/Protein""}, {""token"": ""SH2 - mutant"", ""start_span"": 138, ""end_span"": 150, ""type"": ""Gene/Protein""}, {""token"": ""Crk"", ""start_span"": 154, ""end_span"": 157, ""type"": ""Gene/Protein""}]"	train
Because GH - induced Akt activation was completely inhibited in both cells by the same concentration of LY294002, these findings indicate that the wortmannin sensitivity of both the IRS - 1 - independent and - dependent GH - induced MAP kinase activation may reflect the activity of another wortmannin - sensitive target ( s) in addition to PI3K in mediation of GH - induced MAP kinase activation in these cells.	GH,8,10,Gene/Protein	Akt,21,24,Gene/Protein	IRS - 1,182,189,Gene/Protein	GH,220,222,Gene/Protein	MAP kinase,233,243,Gene/Protein	PI3K,341,345,Gene/Protein	GH,362,364,Gene/Protein	MAP kinase,375,385,Gene/Protein	"[{""token"": ""GH"", ""start_span"": 8, ""end_span"": 10, ""type"": ""Gene/Protein""}, {""token"": ""Akt"", ""start_span"": 21, ""end_span"": 24, ""type"": ""Gene/Protein""}, {""token"": ""IRS - 1"", ""start_span"": 182, ""end_span"": 189, ""type"": ""Gene/Protein""}, {""token"": ""GH"", ""start_span"": 220, ""end_span"": 222, ""type"": ""Gene/Protein""}, {""token"": ""MAP kinase"", ""start_span"": 233, ""end_span"": 243, ""type"": ""Gene/Protein""}, {""token"": ""PI3K"", ""start_span"": 341, ""end_span"": 345, ""type"": ""Gene/Protein""}, {""token"": ""GH"", ""start_span"": 362, ""end_span"": 364, ""type"": ""Gene/Protein""}, {""token"": ""MAP kinase"", ""start_span"": 375, ""end_span"": 385, ""type"": ""Gene/Protein""}]"	train
