Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	entity_7	json	split
Treatment of T lymphocytes with IFN - alpha, IL - 2, IL - 12, and IL - 15 upregulated IL - 2Ralpha, c - myc, and pim - 1 gene expression.	IFN - alpha,32,43,Gene/Protein	IL - 2,45,51,Gene/Protein	IL - 12,53,60,Gene/Protein	IL - 15,66,73,Gene/Protein	IL - 2Ralpha,86,98,Gene/Protein	c - myc,100,107,Gene/Protein	pim - 1 gene,113,125,Gene/Protein	"[{""token"": ""IFN - alpha"", ""start_span"": 32, ""end_span"": 43, ""type"": ""Gene/Protein""}, {""token"": ""IL - 2"", ""start_span"": 45, ""end_span"": 51, ""type"": ""Gene/Protein""}, {""token"": ""IL - 12"", ""start_span"": 53, ""end_span"": 60, ""type"": ""Gene/Protein""}, {""token"": ""IL - 15"", ""start_span"": 66, ""end_span"": 73, ""type"": ""Gene/Protein""}, {""token"": ""IL - 2Ralpha"", ""start_span"": 86, ""end_span"": 98, ""type"": ""Gene/Protein""}, {""token"": ""c - myc"", ""start_span"": 100, ""end_span"": 107, ""type"": ""Gene/Protein""}, {""token"": ""pim - 1 gene"", ""start_span"": 113, ""end_span"": 125, ""type"": ""Gene/Protein""}]"	train
Interestingly, Nmi lacks an intrinsic transcriptional activation domain; instead, Nmi enhances the association of CBP / p300 coactivator proteins with Stat1 and Stat5, and together with CBP / p300 can augment IL - 2 - and IFNgamma - dependent transcription.	Nmi,15,18,Gene/Protein	transcriptional activation domain,38,71,Gene/Protein	Nmi,82,85,Gene/Protein	CBP / p300 coactivator proteins,114,145,Gene/Protein	Stat1,151,156,Gene/Protein	Stat5,161,166,Gene/Protein	CBP / p300,186,196,Gene/Protein	"[{""token"": ""Nmi"", ""start_span"": 15, ""end_span"": 18, ""type"": ""Gene/Protein""}, {""token"": ""transcriptional activation domain"", ""start_span"": 38, ""end_span"": 71, ""type"": ""Gene/Protein""}, {""token"": ""Nmi"", ""start_span"": 82, ""end_span"": 85, ""type"": ""Gene/Protein""}, {""token"": ""CBP / p300 coactivator proteins"", ""start_span"": 114, ""end_span"": 145, ""type"": ""Gene/Protein""}, {""token"": ""Stat1"", ""start_span"": 151, ""end_span"": 156, ""type"": ""Gene/Protein""}, {""token"": ""Stat5"", ""start_span"": 161, ""end_span"": 166, ""type"": ""Gene/Protein""}, {""token"": ""CBP / p300"", ""start_span"": 186, ""end_span"": 196, ""type"": ""Gene/Protein""}]"	train
These include Fc epsilonRII ( CD23), 15 - lipoxygenase, IL - 1 receptor antagonist ( IL - 1ra), and type I and type II IL - 1 receptors ( IL - 1R).	Fc epsilonRII,14,27,Gene/Protein	CD23,30,34,Gene/Protein	15 - lipoxygenase,37,54,Gene/Protein	IL - 1 receptor antagonist,56,82,Gene/Protein	IL - 1ra,85,93,Gene/Protein	type I and type II IL - 1 receptors,100,135,Gene/Protein	IL - 1R,138,145,Gene/Protein	"[{""token"": ""Fc epsilonRII"", ""start_span"": 14, ""end_span"": 27, ""type"": ""Gene/Protein""}, {""token"": ""CD23"", ""start_span"": 30, ""end_span"": 34, ""type"": ""Gene/Protein""}, {""token"": ""15 - lipoxygenase"", ""start_span"": 37, ""end_span"": 54, ""type"": ""Gene/Protein""}, {""token"": ""IL - 1 receptor antagonist"", ""start_span"": 56, ""end_span"": 82, ""type"": ""Gene/Protein""}, {""token"": ""IL - 1ra"", ""start_span"": 85, ""end_span"": 93, ""type"": ""Gene/Protein""}, {""token"": ""type I and type II IL - 1 receptors"", ""start_span"": 100, ""end_span"": 135, ""type"": ""Gene/Protein""}, {""token"": ""IL - 1R"", ""start_span"": 138, ""end_span"": 145, ""type"": ""Gene/Protein""}]"	train
However, suppression of IL - 1R gene expression by IFN - gamma and IL - 10 was associated with decreased tyrosine phosphorylation and nuclear translocation of the IL - 4 / IL - 13 - inducible transcription factor, Stat6, suggesting a potential mechanism by which IFN - gamma and IL - 10 may mediate their suppressive effects.	IL - 1R gene,24,36,Gene/Protein	IFN - gamma,51,62,Gene/Protein	IL - 10,67,74,Gene/Protein	IL - 4 / IL - 13 - inducible transcription factor,163,212,Gene/Protein	Stat6,214,219,Gene/Protein	IFN - gamma,263,274,Gene/Protein	IL - 10,279,286,Gene/Protein	"[{""token"": ""IL - 1R gene"", ""start_span"": 24, ""end_span"": 36, ""type"": ""Gene/Protein""}, {""token"": ""IFN - gamma"", ""start_span"": 51, ""end_span"": 62, ""type"": ""Gene/Protein""}, {""token"": ""IL - 10"", ""start_span"": 67, ""end_span"": 74, ""type"": ""Gene/Protein""}, {""token"": ""IL - 4 / IL - 13 - inducible transcription factor"", ""start_span"": 163, ""end_span"": 212, ""type"": ""Gene/Protein""}, {""token"": ""Stat6"", ""start_span"": 214, ""end_span"": 219, ""type"": ""Gene/Protein""}, {""token"": ""IFN - gamma"", ""start_span"": 263, ""end_span"": 274, ""type"": ""Gene/Protein""}, {""token"": ""IL - 10"", ""start_span"": 279, ""end_span"": 286, ""type"": ""Gene/Protein""}]"	train
In UCSD - AML1, we have also identified fusion transcripts between the ecotropic viral insertion site I ( EVI1) gene in 3q26 and GR6 and between EVI1 and Ribophorin I that maps 30 kb telomeric to GR6 in 3q21.	fusion transcripts,40,58,Gene/Protein	3q26,120,124,Gene/Protein	GR6,129,132,Gene/Protein	EVI1,145,149,Gene/Protein	Ribophorin I,154,166,Gene/Protein	GR6,196,199,Gene/Protein	3q21,203,207,Gene/Protein	"[{""token"": ""fusion transcripts"", ""start_span"": 40, ""end_span"": 58, ""type"": ""Gene/Protein""}, {""token"": ""3q26"", ""start_span"": 120, ""end_span"": 124, ""type"": ""Gene/Protein""}, {""token"": ""GR6"", ""start_span"": 129, ""end_span"": 132, ""type"": ""Gene/Protein""}, {""token"": ""EVI1"", ""start_span"": 145, ""end_span"": 149, ""type"": ""Gene/Protein""}, {""token"": ""Ribophorin I"", ""start_span"": 154, ""end_span"": 166, ""type"": ""Gene/Protein""}, {""token"": ""GR6"", ""start_span"": 196, ""end_span"": 199, ""type"": ""Gene/Protein""}, {""token"": ""3q21"", ""start_span"": 203, ""end_span"": 207, ""type"": ""Gene/Protein""}]"	train
All fusions splice the 5 ' ends of the 3q21 genes into exon 2 of the EVI1 gene, an event that is similar to the normal intergenic splicing of MDS1 - EVI1 and to those previously documented in leukemias with t ( 3; 21) and t ( 3; 12), in which acute myelogenous leukemia 1 - EVI1 fusions and ETV6 - EVI1 fusions, respectively, occur.	5 ' ends,23,31,Gene/Protein	3q21 genes,39,49,Gene/Protein	exon 2,55,61,Gene/Protein	EVI1,69,73,Gene/Protein	MDS1 - EVI1,142,153,Gene/Protein	myelogenous leukemia 1 - EVI1 fusions,249,286,Gene/Protein	ETV6 - EVI1 fusions,291,310,Gene/Protein	"[{""token"": ""5 ' ends"", ""start_span"": 23, ""end_span"": 31, ""type"": ""Gene/Protein""}, {""token"": ""3q21 genes"", ""start_span"": 39, ""end_span"": 49, ""type"": ""Gene/Protein""}, {""token"": ""exon 2"", ""start_span"": 55, ""end_span"": 61, ""type"": ""Gene/Protein""}, {""token"": ""EVI1"", ""start_span"": 69, ""end_span"": 73, ""type"": ""Gene/Protein""}, {""token"": ""MDS1 - EVI1"", ""start_span"": 142, ""end_span"": 153, ""type"": ""Gene/Protein""}, {""token"": ""myelogenous leukemia 1 - EVI1 fusions"", ""start_span"": 249, ""end_span"": 286, ""type"": ""Gene/Protein""}, {""token"": ""ETV6 - EVI1 fusions"", ""start_span"": 291, ""end_span"": 310, ""type"": ""Gene/Protein""}]"	train
Recently, we demonstrated that the DSE are also cAMP - responsive elements ( CRE), since they mediated activation signals elicited by cholera toxin ( Ctx), a potent activator of the cAMP - dependent protein kinase A ( PKA) signal transduction pathway.	DSE,35,38,Gene/Protein	cAMP - responsive elements,48,74,Gene/Protein	CRE,77,80,Gene/Protein	cholera toxin,134,147,Gene/Protein	Ctx,150,153,Gene/Protein	protein kinase A,199,215,Gene/Protein	PKA,218,221,Gene/Protein	"[{""token"": ""DSE"", ""start_span"": 35, ""end_span"": 38, ""type"": ""Gene/Protein""}, {""token"": ""cAMP - responsive elements"", ""start_span"": 48, ""end_span"": 74, ""type"": ""Gene/Protein""}, {""token"": ""CRE"", ""start_span"": 77, ""end_span"": 80, ""type"": ""Gene/Protein""}, {""token"": ""cholera toxin"", ""start_span"": 134, ""end_span"": 147, ""type"": ""Gene/Protein""}, {""token"": ""Ctx"", ""start_span"": 150, ""end_span"": 153, ""type"": ""Gene/Protein""}, {""token"": ""protein kinase A"", ""start_span"": 199, ""end_span"": 215, ""type"": ""Gene/Protein""}, {""token"": ""PKA"", ""start_span"": 218, ""end_span"": 221, ""type"": ""Gene/Protein""}]"	train
We describe here a heterodimeric binding complex of NF - kappaB subunits ( c - Rel and p65) which is identical to the one obtained using the HIV - LTR - kappaB site as recognition sequence and different from the one ( c - Rel and p50) observed with nuclear extracts from Mo T - lymphoid HTLV - II infected cells.	heterodimeric binding complex,19,48,Gene/Protein	NF - kappaB subunits,52,72,Gene/Protein	c - Rel,75,82,Gene/Protein	p65,87,90,Gene/Protein	HIV - LTR - kappaB site,141,164,Gene/Protein	c - Rel,218,225,Gene/Protein	p50,230,233,Gene/Protein	"[{""token"": ""heterodimeric binding complex"", ""start_span"": 19, ""end_span"": 48, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappaB subunits"", ""start_span"": 52, ""end_span"": 72, ""type"": ""Gene/Protein""}, {""token"": ""c - Rel"", ""start_span"": 75, ""end_span"": 82, ""type"": ""Gene/Protein""}, {""token"": ""p65"", ""start_span"": 87, ""end_span"": 90, ""type"": ""Gene/Protein""}, {""token"": ""HIV - LTR - kappaB site"", ""start_span"": 141, ""end_span"": 164, ""type"": ""Gene/Protein""}, {""token"": ""c - Rel"", ""start_span"": 218, ""end_span"": 225, ""type"": ""Gene/Protein""}, {""token"": ""p50"", ""start_span"": 230, ""end_span"": 233, ""type"": ""Gene/Protein""}]"	train
Further, Vpr suppresses expression of IL - 2, IL - 10, IL - 12, TNF alpha and IL - 4, all of which are NF - kappa B - dependent.	Vpr,9,12,Gene/Protein	IL - 2,38,44,Gene/Protein	IL - 10,46,53,Gene/Protein	IL - 12,55,62,Gene/Protein	TNF alpha,64,73,Gene/Protein	IL - 4,78,84,Gene/Protein	NF - kappa B,103,115,Gene/Protein	"[{""token"": ""Vpr"", ""start_span"": 9, ""end_span"": 12, ""type"": ""Gene/Protein""}, {""token"": ""IL - 2"", ""start_span"": 38, ""end_span"": 44, ""type"": ""Gene/Protein""}, {""token"": ""IL - 10"", ""start_span"": 46, ""end_span"": 53, ""type"": ""Gene/Protein""}, {""token"": ""IL - 12"", ""start_span"": 55, ""end_span"": 62, ""type"": ""Gene/Protein""}, {""token"": ""TNF alpha"", ""start_span"": 64, ""end_span"": 73, ""type"": ""Gene/Protein""}, {""token"": ""IL - 4"", ""start_span"": 78, ""end_span"": 84, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappa B"", ""start_span"": 103, ""end_span"": 115, ""type"": ""Gene/Protein""}]"	train
AIDS - C patients showed low IL - 2 and high IL - 4, IL - 10, and IgE concentratios; conversely, AIDS - GR patients showed high IL - 2 and low IL - 4 and IgE concentrations.	IL - 2,29,35,Gene/Protein	IL - 4,45,51,Gene/Protein	IL - 10,53,60,Gene/Protein	IgE,66,69,Gene/Protein	IL - 2,128,134,Gene/Protein	IL - 4,143,149,Gene/Protein	IgE,154,157,Gene/Protein	"[{""token"": ""IL - 2"", ""start_span"": 29, ""end_span"": 35, ""type"": ""Gene/Protein""}, {""token"": ""IL - 4"", ""start_span"": 45, ""end_span"": 51, ""type"": ""Gene/Protein""}, {""token"": ""IL - 10"", ""start_span"": 53, ""end_span"": 60, ""type"": ""Gene/Protein""}, {""token"": ""IgE"", ""start_span"": 66, ""end_span"": 69, ""type"": ""Gene/Protein""}, {""token"": ""IL - 2"", ""start_span"": 128, ""end_span"": 134, ""type"": ""Gene/Protein""}, {""token"": ""IL - 4"", ""start_span"": 143, ""end_span"": 149, ""type"": ""Gene/Protein""}, {""token"": ""IgE"", ""start_span"": 154, ""end_span"": 157, ""type"": ""Gene/Protein""}]"	train
Anti - intercellular adhesion molecule - 1 ( ICAM - 1) and anti - P - selectin antibodies ( monoclonal antibodies [ mAbs]) attenuated phase - 1 neutrophil adhesion, consistent with roles for constitutively expressed ICAM - 1 and enhanced surface expression of preformed P - selectin.	Anti - intercellular adhesion molecule - 1,0,42,Gene/Protein	ICAM - 1,45,53,Gene/Protein	anti - P - selectin antibodies,59,89,Gene/Protein	monoclonal antibodies,92,113,Gene/Protein	mAbs,116,120,Gene/Protein	ICAM - 1,216,224,Gene/Protein	P - selectin,270,282,Gene/Protein	"[{""token"": ""Anti - intercellular adhesion molecule - 1"", ""start_span"": 0, ""end_span"": 42, ""type"": ""Gene/Protein""}, {""token"": ""ICAM - 1"", ""start_span"": 45, ""end_span"": 53, ""type"": ""Gene/Protein""}, {""token"": ""anti - P - selectin antibodies"", ""start_span"": 59, ""end_span"": 89, ""type"": ""Gene/Protein""}, {""token"": ""monoclonal antibodies"", ""start_span"": 92, ""end_span"": 113, ""type"": ""Gene/Protein""}, {""token"": ""mAbs"", ""start_span"": 116, ""end_span"": 120, ""type"": ""Gene/Protein""}, {""token"": ""ICAM - 1"", ""start_span"": 216, ""end_span"": 224, ""type"": ""Gene/Protein""}, {""token"": ""P - selectin"", ""start_span"": 270, ""end_span"": 282, ""type"": ""Gene/Protein""}]"	train
Such genes disclose a common element within their promoters, defined Interferon Stimulated Response Element ( ISRE), which binds a nuclear factor ( s) translocated from the cytoplasm to the nucleus ( ISGF3) after the binding of interferon ( IFN) to the specific receptor.	promoters,50,59,Gene/Protein	Interferon Stimulated Response Element,69,107,Gene/Protein	ISRE,110,114,Gene/Protein	nuclear factor,131,145,Gene/Protein	ISGF3,200,205,Gene/Protein	interferon,228,238,Gene/Protein	IFN,241,244,Gene/Protein	"[{""token"": ""promoters"", ""start_span"": 50, ""end_span"": 59, ""type"": ""Gene/Protein""}, {""token"": ""Interferon Stimulated Response Element"", ""start_span"": 69, ""end_span"": 107, ""type"": ""Gene/Protein""}, {""token"": ""ISRE"", ""start_span"": 110, ""end_span"": 114, ""type"": ""Gene/Protein""}, {""token"": ""nuclear factor"", ""start_span"": 131, ""end_span"": 145, ""type"": ""Gene/Protein""}, {""token"": ""ISGF3"", ""start_span"": 200, ""end_span"": 205, ""type"": ""Gene/Protein""}, {""token"": ""interferon"", ""start_span"": 228, ""end_span"": 238, ""type"": ""Gene/Protein""}, {""token"": ""IFN"", ""start_span"": 241, ""end_span"": 244, ""type"": ""Gene/Protein""}]"	train
We have previously identified new binding sites for transcription factors downstream of the transcription start site ( nt 465 to 720): three AP - 1 sites ( I, II, and III), an AP3 - like motif ( AP3 - L), a downstream binding factor ( DBF) site, and juxtaposed Sp1 sites.	transcription factors,52,73,Gene/Protein	transcription start site,92,116,Gene/Protein	nt 465 to 720,119,132,Gene/Protein	AP - 1 sites,141,153,Gene/Protein	AP3 - like motif,176,192,Gene/Protein	AP3 - L,195,202,Gene/Protein	juxtaposed Sp1 sites,250,270,Gene/Protein	"[{""token"": ""transcription factors"", ""start_span"": 52, ""end_span"": 73, ""type"": ""Gene/Protein""}, {""token"": ""transcription start site"", ""start_span"": 92, ""end_span"": 116, ""type"": ""Gene/Protein""}, {""token"": ""nt 465 to 720"", ""start_span"": 119, ""end_span"": 132, ""type"": ""Gene/Protein""}, {""token"": ""AP - 1 sites"", ""start_span"": 141, ""end_span"": 153, ""type"": ""Gene/Protein""}, {""token"": ""AP3 - like motif"", ""start_span"": 176, ""end_span"": 192, ""type"": ""Gene/Protein""}, {""token"": ""AP3 - L"", ""start_span"": 195, ""end_span"": 202, ""type"": ""Gene/Protein""}, {""token"": ""juxtaposed Sp1 sites"", ""start_span"": 250, ""end_span"": 270, ""type"": ""Gene/Protein""}]"	train
Virus production occurred with slightly delayed kinetics for viruses containing combined mutations in the AP - 1 ( III), AP3 - L, and DBF sites and in the AP3 - L and DBF - sites, whereas viruses mutated in the AP - 1 ( I, II, III) and AP3 - L sites and in the AP - 1 ( I, II, III), AP3 - L, and DBF sites exhibited a severely defective replicative phenotype.	AP3 - L,121,128,Gene/Protein	DBF sites,134,143,Gene/Protein	AP3 - L,155,162,Gene/Protein	DBF - sites,167,178,Gene/Protein	AP3 - L sites,236,249,Gene/Protein	AP3 - L,283,290,Gene/Protein	DBF sites,296,305,Gene/Protein	"[{""token"": ""AP3 - L"", ""start_span"": 121, ""end_span"": 128, ""type"": ""Gene/Protein""}, {""token"": ""DBF sites"", ""start_span"": 134, ""end_span"": 143, ""type"": ""Gene/Protein""}, {""token"": ""AP3 - L"", ""start_span"": 155, ""end_span"": 162, ""type"": ""Gene/Protein""}, {""token"": ""DBF - sites"", ""start_span"": 167, ""end_span"": 178, ""type"": ""Gene/Protein""}, {""token"": ""AP3 - L sites"", ""start_span"": 236, ""end_span"": 249, ""type"": ""Gene/Protein""}, {""token"": ""AP3 - L"", ""start_span"": 283, ""end_span"": 290, ""type"": ""Gene/Protein""}, {""token"": ""DBF sites"", ""start_span"": 296, ""end_span"": 305, ""type"": ""Gene/Protein""}]"	train
Both Sp1 and Sp3 bound to the 5 ' portion of this region, whereas a PMA - inducible factor ( PIF) mainly bound to its 3 ' portion and bound to the Sp binding motifs as well.	Sp1,5,8,Gene/Protein	Sp3,13,16,Gene/Protein	5 ' portion,30,41,Gene/Protein	PMA - inducible factor,68,90,Gene/Protein	PIF,93,96,Gene/Protein	3 ' portion,118,129,Gene/Protein	Sp binding motifs,147,164,Gene/Protein	"[{""token"": ""Sp1"", ""start_span"": 5, ""end_span"": 8, ""type"": ""Gene/Protein""}, {""token"": ""Sp3"", ""start_span"": 13, ""end_span"": 16, ""type"": ""Gene/Protein""}, {""token"": ""5 ' portion"", ""start_span"": 30, ""end_span"": 41, ""type"": ""Gene/Protein""}, {""token"": ""PMA - inducible factor"", ""start_span"": 68, ""end_span"": 90, ""type"": ""Gene/Protein""}, {""token"": ""PIF"", ""start_span"": 93, ""end_span"": 96, ""type"": ""Gene/Protein""}, {""token"": ""3 ' portion"", ""start_span"": 118, ""end_span"": 129, ""type"": ""Gene/Protein""}, {""token"": ""Sp binding motifs"", ""start_span"": 147, ""end_span"": 164, ""type"": ""Gene/Protein""}]"	train
This pattern of STAT protein phosphorylation is identical to IL - 10 receptor activation on normal cells and similar to IFN - alpha ( STAT1 and STAT3) and IFN - gamma ( STAT1) receptor activation in CLL.	STAT protein,16,28,Gene/Protein	IL - 10 receptor,61,77,Gene/Protein	IFN - alpha,120,131,Gene/Protein	STAT1,134,139,Gene/Protein	STAT3,144,149,Gene/Protein	IFN - gamma,155,166,Gene/Protein	STAT1,169,174,Gene/Protein	"[{""token"": ""STAT protein"", ""start_span"": 16, ""end_span"": 28, ""type"": ""Gene/Protein""}, {""token"": ""IL - 10 receptor"", ""start_span"": 61, ""end_span"": 77, ""type"": ""Gene/Protein""}, {""token"": ""IFN - alpha"", ""start_span"": 120, ""end_span"": 131, ""type"": ""Gene/Protein""}, {""token"": ""STAT1"", ""start_span"": 134, ""end_span"": 139, ""type"": ""Gene/Protein""}, {""token"": ""STAT3"", ""start_span"": 144, ""end_span"": 149, ""type"": ""Gene/Protein""}, {""token"": ""IFN - gamma"", ""start_span"": 155, ""end_span"": 166, ""type"": ""Gene/Protein""}, {""token"": ""STAT1"", ""start_span"": 169, ""end_span"": 174, ""type"": ""Gene/Protein""}]"	train
During myelopoiesis, which includes the development of granulocytic and monocytic lineages, transcription factors from several families are active, including AML1 / CBF beta, C / EBP, Ets, c - Myb, HOX, and MZF - 1.	transcription factors,92,113,Gene/Protein	AML1 / CBF beta,158,173,Gene/Protein	C / EBP,175,182,Gene/Protein	Ets,184,187,Gene/Protein	c - Myb,189,196,Gene/Protein	HOX,198,201,Gene/Protein	MZF - 1,207,214,Gene/Protein	"[{""token"": ""transcription factors"", ""start_span"": 92, ""end_span"": 113, ""type"": ""Gene/Protein""}, {""token"": ""AML1 / CBF beta"", ""start_span"": 158, ""end_span"": 173, ""type"": ""Gene/Protein""}, {""token"": ""C / EBP"", ""start_span"": 175, ""end_span"": 182, ""type"": ""Gene/Protein""}, {""token"": ""Ets"", ""start_span"": 184, ""end_span"": 187, ""type"": ""Gene/Protein""}, {""token"": ""c - Myb"", ""start_span"": 189, ""end_span"": 196, ""type"": ""Gene/Protein""}, {""token"": ""HOX"", ""start_span"": 198, ""end_span"": 201, ""type"": ""Gene/Protein""}, {""token"": ""MZF - 1"", ""start_span"": 207, ""end_span"": 214, ""type"": ""Gene/Protein""}]"	train
In DNA - protein binding studies, we detected the binding of transcription factors GABP alpha and - beta to a dyad symmetry element ( DSE) of the distal enhancer, which is formed by palindromic binding sites of Ets - like factors.	transcription factors,61,82,Gene/Protein	GABP alpha and - beta,83,104,Gene/Protein	dyad symmetry element,110,131,Gene/Protein	DSE,134,137,Gene/Protein	distal enhancer,146,161,Gene/Protein	palindromic binding sites,182,207,Gene/Protein	Ets - like factors,211,229,Gene/Protein	"[{""token"": ""transcription factors"", ""start_span"": 61, ""end_span"": 82, ""type"": ""Gene/Protein""}, {""token"": ""GABP alpha and - beta"", ""start_span"": 83, ""end_span"": 104, ""type"": ""Gene/Protein""}, {""token"": ""dyad symmetry element"", ""start_span"": 110, ""end_span"": 131, ""type"": ""Gene/Protein""}, {""token"": ""DSE"", ""start_span"": 134, ""end_span"": 137, ""type"": ""Gene/Protein""}, {""token"": ""distal enhancer"", ""start_span"": 146, ""end_span"": 161, ""type"": ""Gene/Protein""}, {""token"": ""palindromic binding sites"", ""start_span"": 182, ""end_span"": 207, ""type"": ""Gene/Protein""}, {""token"": ""Ets - like factors"", ""start_span"": 211, ""end_span"": 229, ""type"": ""Gene/Protein""}]"	train
However, IL - 10 did not affect IFN - gamma - induced tyrosine phosphorylation of STAT - 1alpha or alter STAT - 1alpha binding to the IFN - gamma response element ( IRE) in the ICAM - 1 promoter.	IL - 10,9,16,Gene/Protein	IFN - gamma,32,43,Gene/Protein	STAT - 1alpha,82,95,Gene/Protein	STAT - 1alpha,105,118,Gene/Protein	IFN - gamma response element,134,162,Gene/Protein	IRE,165,168,Gene/Protein	ICAM - 1 promoter,177,194,Gene/Protein	"[{""token"": ""IL - 10"", ""start_span"": 9, ""end_span"": 16, ""type"": ""Gene/Protein""}, {""token"": ""IFN - gamma"", ""start_span"": 32, ""end_span"": 43, ""type"": ""Gene/Protein""}, {""token"": ""STAT - 1alpha"", ""start_span"": 82, ""end_span"": 95, ""type"": ""Gene/Protein""}, {""token"": ""STAT - 1alpha"", ""start_span"": 105, ""end_span"": 118, ""type"": ""Gene/Protein""}, {""token"": ""IFN - gamma response element"", ""start_span"": 134, ""end_span"": 162, ""type"": ""Gene/Protein""}, {""token"": ""IRE"", ""start_span"": 165, ""end_span"": 168, ""type"": ""Gene/Protein""}, {""token"": ""ICAM - 1 promoter"", ""start_span"": 177, ""end_span"": 194, ""type"": ""Gene/Protein""}]"	train
The core of the promoter ( positions - 42 to + 11) is recognized by the lymphoid cell - specific transcription factors Ets - 1, LEF1, and AML1 as well as by CREB / ATF - 1, as is demonstrated in gel shift and footprinting experiments.	promoter,16,24,Gene/Protein	positions - 42 to + 11,27,49,Gene/Protein	lymphoid cell - specific transcription factors,72,118,Gene/Protein	Ets - 1,119,126,Gene/Protein	LEF1,128,132,Gene/Protein	AML1,138,142,Gene/Protein	CREB / ATF - 1,157,171,Gene/Protein	"[{""token"": ""promoter"", ""start_span"": 16, ""end_span"": 24, ""type"": ""Gene/Protein""}, {""token"": ""positions - 42 to + 11"", ""start_span"": 27, ""end_span"": 49, ""type"": ""Gene/Protein""}, {""token"": ""lymphoid cell - specific transcription factors"", ""start_span"": 72, ""end_span"": 118, ""type"": ""Gene/Protein""}, {""token"": ""Ets - 1"", ""start_span"": 119, ""end_span"": 126, ""type"": ""Gene/Protein""}, {""token"": ""LEF1"", ""start_span"": 128, ""end_span"": 132, ""type"": ""Gene/Protein""}, {""token"": ""AML1"", ""start_span"": 138, ""end_span"": 142, ""type"": ""Gene/Protein""}, {""token"": ""CREB / ATF - 1"", ""start_span"": 157, ""end_span"": 171, ""type"": ""Gene/Protein""}]"	train
The IL - 4 receptor ( IL - 4R) in B cells is composed of two chains, the IL - 4 - binding IL - 4Ralpha chain, which is shared with the IL - 13R, and the IL - 2Rgamma ( gammac) chain, which is shared with IL - 7R, IL - 9R, and IL - 15R.	IL - 4 receptor,4,19,Gene/Protein	IL - 4R,22,29,Gene/Protein	IL - 4 - binding IL - 4Ralpha chain,73,108,Gene/Protein	IL - 13R,135,143,Gene/Protein	IL - 7R,204,211,Gene/Protein	IL - 9R,213,220,Gene/Protein	IL - 15R,226,234,Gene/Protein	"[{""token"": ""IL - 4 receptor"", ""start_span"": 4, ""end_span"": 19, ""type"": ""Gene/Protein""}, {""token"": ""IL - 4R"", ""start_span"": 22, ""end_span"": 29, ""type"": ""Gene/Protein""}, {""token"": ""IL - 4 - binding IL - 4Ralpha chain"", ""start_span"": 73, ""end_span"": 108, ""type"": ""Gene/Protein""}, {""token"": ""IL - 13R"", ""start_span"": 135, ""end_span"": 143, ""type"": ""Gene/Protein""}, {""token"": ""IL - 7R"", ""start_span"": 204, ""end_span"": 211, ""type"": ""Gene/Protein""}, {""token"": ""IL - 9R"", ""start_span"": 213, ""end_span"": 220, ""type"": ""Gene/Protein""}, {""token"": ""IL - 15R"", ""start_span"": 226, ""end_span"": 234, ""type"": ""Gene/Protein""}]"	train
CsA neither inhibits the processing of the NF - kappa B1 precursor p105 to p50, nor does it ` ` stabilize ' ' the C - terminal portion of p105, I kappa B gamma, which is degraded during p105 processing to mature p50.	NF - kappa B1 precursor,43,66,Gene/Protein	p105,67,71,Gene/Protein	p50,75,78,Gene/Protein	p105,138,142,Gene/Protein	I kappa B gamma,144,159,Gene/Protein	p105,186,190,Gene/Protein	mature p50,205,215,Gene/Protein	"[{""token"": ""NF - kappa B1 precursor"", ""start_span"": 43, ""end_span"": 66, ""type"": ""Gene/Protein""}, {""token"": ""p105"", ""start_span"": 67, ""end_span"": 71, ""type"": ""Gene/Protein""}, {""token"": ""p50"", ""start_span"": 75, ""end_span"": 78, ""type"": ""Gene/Protein""}, {""token"": ""p105"", ""start_span"": 138, ""end_span"": 142, ""type"": ""Gene/Protein""}, {""token"": ""I kappa B gamma"", ""start_span"": 144, ""end_span"": 159, ""type"": ""Gene/Protein""}, {""token"": ""p105"", ""start_span"": 186, ""end_span"": 190, ""type"": ""Gene/Protein""}, {""token"": ""mature p50"", ""start_span"": 205, ""end_span"": 215, ""type"": ""Gene/Protein""}]"	train
