Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	entity_7	entity_8	json	split
Regulation of E2F involves its interactions with other cellular proteins, including the retinoblastoma protein ( Rb), the Rb - related protein p107, cyclin A, and cdk2.	E2F,14,17,Gene/Protein	cellular proteins,55,72,Gene/Protein	retinoblastoma protein,88,110,Gene/Protein	Rb,113,115,Gene/Protein	Rb - related protein,122,142,Gene/Protein	p107,143,147,Gene/Protein	cyclin A,149,157,Gene/Protein	cdk2,163,167,Gene/Protein	"[{""token"": ""E2F"", ""start_span"": 14, ""end_span"": 17, ""type"": ""Gene/Protein""}, {""token"": ""cellular proteins"", ""start_span"": 55, ""end_span"": 72, ""type"": ""Gene/Protein""}, {""token"": ""retinoblastoma protein"", ""start_span"": 88, ""end_span"": 110, ""type"": ""Gene/Protein""}, {""token"": ""Rb"", ""start_span"": 113, ""end_span"": 115, ""type"": ""Gene/Protein""}, {""token"": ""Rb - related protein"", ""start_span"": 122, ""end_span"": 142, ""type"": ""Gene/Protein""}, {""token"": ""p107"", ""start_span"": 143, ""end_span"": 147, ""type"": ""Gene/Protein""}, {""token"": ""cyclin A"", ""start_span"": 149, ""end_span"": 157, ""type"": ""Gene/Protein""}, {""token"": ""cdk2"", ""start_span"": 163, ""end_span"": 167, ""type"": ""Gene/Protein""}]"	train
Overexpression of the p50, p65 and Rel proteins in these cells showed that significant activation of the IL - 2R alpha kappa B site was observed only with Rel and Rel plus p65.	p50,22,25,Gene/Protein	p65,27,30,Gene/Protein	Rel proteins,35,47,Gene/Protein	IL - 2R alpha,105,118,Gene/Protein	kappa B site,119,131,Gene/Protein	Rel,155,158,Gene/Protein	Rel,163,166,Gene/Protein	p65,172,175,Gene/Protein	"[{""token"": ""p50"", ""start_span"": 22, ""end_span"": 25, ""type"": ""Gene/Protein""}, {""token"": ""p65"", ""start_span"": 27, ""end_span"": 30, ""type"": ""Gene/Protein""}, {""token"": ""Rel proteins"", ""start_span"": 35, ""end_span"": 47, ""type"": ""Gene/Protein""}, {""token"": ""IL - 2R alpha"", ""start_span"": 105, ""end_span"": 118, ""type"": ""Gene/Protein""}, {""token"": ""kappa B site"", ""start_span"": 119, ""end_span"": 131, ""type"": ""Gene/Protein""}, {""token"": ""Rel"", ""start_span"": 155, ""end_span"": 158, ""type"": ""Gene/Protein""}, {""token"": ""Rel"", ""start_span"": 163, ""end_span"": 166, ""type"": ""Gene/Protein""}, {""token"": ""p65"", ""start_span"": 172, ""end_span"": 175, ""type"": ""Gene/Protein""}]"	train
NF - kappa B is composed of distinct subunits; five independent genes, NFKB1 ( p105), NFKB2 ( p100), RelA ( p65), c - rel and relB, that encode related proteins that bind to kappa B DNA elements have been isolated.	NF - kappa B,0,12,Gene/Protein	NFKB1,71,76,Gene/Protein	p105,79,83,Gene/Protein	NFKB2,86,91,Gene/Protein	p100,94,98,Gene/Protein	c - rel,114,121,Gene/Protein	relB,126,130,Gene/Protein	kappa B DNA elements,174,194,Gene/Protein	"[{""token"": ""NF - kappa B"", ""start_span"": 0, ""end_span"": 12, ""type"": ""Gene/Protein""}, {""token"": ""NFKB1"", ""start_span"": 71, ""end_span"": 76, ""type"": ""Gene/Protein""}, {""token"": ""p105"", ""start_span"": 79, ""end_span"": 83, ""type"": ""Gene/Protein""}, {""token"": ""NFKB2"", ""start_span"": 86, ""end_span"": 91, ""type"": ""Gene/Protein""}, {""token"": ""p100"", ""start_span"": 94, ""end_span"": 98, ""type"": ""Gene/Protein""}, {""token"": ""c - rel"", ""start_span"": 114, ""end_span"": 121, ""type"": ""Gene/Protein""}, {""token"": ""relB"", ""start_span"": 126, ""end_span"": 130, ""type"": ""Gene/Protein""}, {""token"": ""kappa B DNA elements"", ""start_span"": 174, ""end_span"": 194, ""type"": ""Gene/Protein""}]"	train
It is also shown in this report that, in response to PMA / anti - CD28 mAb or anti - CD3 / anti - CD28 mAb, c - Rel, p50, and p65 are associated with CD28 - responsive element present in the promoter of the human interleukin 2 gene.	PMA / anti - CD28 mAb,53,74,Gene/Protein	anti - CD3 / anti - CD28 mAb,78,106,Gene/Protein	c - Rel,108,115,Gene/Protein	p50,117,120,Gene/Protein	p65,126,129,Gene/Protein	CD28 - responsive element,150,175,Gene/Protein	promoter,191,199,Gene/Protein	human interleukin 2 gene,207,231,Gene/Protein	"[{""token"": ""PMA / anti - CD28 mAb"", ""start_span"": 53, ""end_span"": 74, ""type"": ""Gene/Protein""}, {""token"": ""anti - CD3 / anti - CD28 mAb"", ""start_span"": 78, ""end_span"": 106, ""type"": ""Gene/Protein""}, {""token"": ""c - Rel"", ""start_span"": 108, ""end_span"": 115, ""type"": ""Gene/Protein""}, {""token"": ""p50"", ""start_span"": 117, ""end_span"": 120, ""type"": ""Gene/Protein""}, {""token"": ""p65"", ""start_span"": 126, ""end_span"": 129, ""type"": ""Gene/Protein""}, {""token"": ""CD28 - responsive element"", ""start_span"": 150, ""end_span"": 175, ""type"": ""Gene/Protein""}, {""token"": ""promoter"", ""start_span"": 191, ""end_span"": 199, ""type"": ""Gene/Protein""}, {""token"": ""human interleukin 2 gene"", ""start_span"": 207, ""end_span"": 231, ""type"": ""Gene/Protein""}]"	train
Interaction between protein kinase C ( PKC) - and glucocorticoid receptor ( GR) - mediated signaling is suggested by the ability of the PKC activating phorbol ester 12 - O - tetradecanoylphorbol - 13 - acetate ( TPA) to inhibit GR - dependent transcription of the mouse mammary tumor virus ( MMTV) long terminal repeat ( LTR).	protein kinase C,20,36,Gene/Protein	PKC,39,42,Gene/Protein	glucocorticoid receptor,50,73,Gene/Protein	GR,76,78,Gene/Protein	PKC,136,139,Gene/Protein	GR,228,230,Gene/Protein	long terminal repeat,298,318,Gene/Protein	LTR,321,324,Gene/Protein	"[{""token"": ""protein kinase C"", ""start_span"": 20, ""end_span"": 36, ""type"": ""Gene/Protein""}, {""token"": ""PKC"", ""start_span"": 39, ""end_span"": 42, ""type"": ""Gene/Protein""}, {""token"": ""glucocorticoid receptor"", ""start_span"": 50, ""end_span"": 73, ""type"": ""Gene/Protein""}, {""token"": ""GR"", ""start_span"": 76, ""end_span"": 78, ""type"": ""Gene/Protein""}, {""token"": ""PKC"", ""start_span"": 136, ""end_span"": 139, ""type"": ""Gene/Protein""}, {""token"": ""GR"", ""start_span"": 228, ""end_span"": 230, ""type"": ""Gene/Protein""}, {""token"": ""long terminal repeat"", ""start_span"": 298, ""end_span"": 318, ""type"": ""Gene/Protein""}, {""token"": ""LTR"", ""start_span"": 321, ""end_span"": 324, ""type"": ""Gene/Protein""}]"	train
OCA - B stimulates the transcription from an IgH promoter in conjunction with either Oct - 1 or Oct - 2 but shows no significant effect on the octamer / Oct - dependent transcription of the ubiquitously expressed histone H2B promoter and the transcription of USF - and Sp1 - regulated promoters.	OCA - B,0,7,Gene/Protein	IgH promoter,45,57,Gene/Protein	Oct - 1,85,92,Gene/Protein	Oct - 2,96,103,Gene/Protein	octamer,143,150,Gene/Protein	Oct,153,156,Gene/Protein	ubiquitously expressed histone H2B promoter,190,233,Gene/Protein	USF - and Sp1 - regulated promoters,259,294,Gene/Protein	"[{""token"": ""OCA - B"", ""start_span"": 0, ""end_span"": 7, ""type"": ""Gene/Protein""}, {""token"": ""IgH promoter"", ""start_span"": 45, ""end_span"": 57, ""type"": ""Gene/Protein""}, {""token"": ""Oct - 1"", ""start_span"": 85, ""end_span"": 92, ""type"": ""Gene/Protein""}, {""token"": ""Oct - 2"", ""start_span"": 96, ""end_span"": 103, ""type"": ""Gene/Protein""}, {""token"": ""octamer"", ""start_span"": 143, ""end_span"": 150, ""type"": ""Gene/Protein""}, {""token"": ""Oct"", ""start_span"": 153, ""end_span"": 156, ""type"": ""Gene/Protein""}, {""token"": ""ubiquitously expressed histone H2B promoter"", ""start_span"": 190, ""end_span"": 233, ""type"": ""Gene/Protein""}, {""token"": ""USF - and Sp1 - regulated promoters"", ""start_span"": 259, ""end_span"": 294, ""type"": ""Gene/Protein""}]"	train
DNA - protein crosslinking studies have revealed that the more rapidly migrating B2 complex contains both p50 and p55 while the more slowly migrating B1 complex is composed of p50, p55, p75, and p85.	B2 complex,81,91,Gene/Protein	p50,106,109,Gene/Protein	p55,114,117,Gene/Protein	B1 complex,150,160,Gene/Protein	p50,176,179,Gene/Protein	p55,181,184,Gene/Protein	p75,186,189,Gene/Protein	p85,195,198,Gene/Protein	"[{""token"": ""B2 complex"", ""start_span"": 81, ""end_span"": 91, ""type"": ""Gene/Protein""}, {""token"": ""p50"", ""start_span"": 106, ""end_span"": 109, ""type"": ""Gene/Protein""}, {""token"": ""p55"", ""start_span"": 114, ""end_span"": 117, ""type"": ""Gene/Protein""}, {""token"": ""B1 complex"", ""start_span"": 150, ""end_span"": 160, ""type"": ""Gene/Protein""}, {""token"": ""p50"", ""start_span"": 176, ""end_span"": 179, ""type"": ""Gene/Protein""}, {""token"": ""p55"", ""start_span"": 181, ""end_span"": 184, ""type"": ""Gene/Protein""}, {""token"": ""p75"", ""start_span"": 186, ""end_span"": 189, ""type"": ""Gene/Protein""}, {""token"": ""p85"", ""start_span"": 195, ""end_span"": 198, ""type"": ""Gene/Protein""}]"	train
Okadaic acid treatment was found to dramatically increase mRNA transcripts of the jun family of proto - oncogenes including c - jun, junD, and junB and to a lesser extent the fos family including c - fos and fra - 1.	mRNA transcripts,58,74,Gene/Protein	jun family of proto - oncogenes,82,113,Gene/Protein	c - jun,124,131,Gene/Protein	junD,133,137,Gene/Protein	junB,143,147,Gene/Protein	fos family,175,185,Gene/Protein	c - fos,196,203,Gene/Protein	fra - 1,208,215,Gene/Protein	"[{""token"": ""mRNA transcripts"", ""start_span"": 58, ""end_span"": 74, ""type"": ""Gene/Protein""}, {""token"": ""jun family of proto - oncogenes"", ""start_span"": 82, ""end_span"": 113, ""type"": ""Gene/Protein""}, {""token"": ""c - jun"", ""start_span"": 124, ""end_span"": 131, ""type"": ""Gene/Protein""}, {""token"": ""junD"", ""start_span"": 133, ""end_span"": 137, ""type"": ""Gene/Protein""}, {""token"": ""junB"", ""start_span"": 143, ""end_span"": 147, ""type"": ""Gene/Protein""}, {""token"": ""fos family"", ""start_span"": 175, ""end_span"": 185, ""type"": ""Gene/Protein""}, {""token"": ""c - fos"", ""start_span"": 196, ""end_span"": 203, ""type"": ""Gene/Protein""}, {""token"": ""fra - 1"", ""start_span"": 208, ""end_span"": 215, ""type"": ""Gene/Protein""}]"	train
The two nuclear proteins NF - kappa B ( consisting of subunits p50 an dp65) and the DNA - binding subunit of NF - kappa B ( p50) by itself, also called KBF1, are constitutively expressed and localized in the nucleus of the human T - cell line IARC 301. 5.	two nuclear proteins,4,24,Gene/Protein	NF - kappa B,25,37,Gene/Protein	p50,63,66,Gene/Protein	dp65,70,74,Gene/Protein	DNA - binding subunit,84,105,Gene/Protein	NF - kappa B,109,121,Gene/Protein	p50,124,127,Gene/Protein	KBF1,152,156,Gene/Protein	"[{""token"": ""two nuclear proteins"", ""start_span"": 4, ""end_span"": 24, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappa B"", ""start_span"": 25, ""end_span"": 37, ""type"": ""Gene/Protein""}, {""token"": ""p50"", ""start_span"": 63, ""end_span"": 66, ""type"": ""Gene/Protein""}, {""token"": ""dp65"", ""start_span"": 70, ""end_span"": 74, ""type"": ""Gene/Protein""}, {""token"": ""DNA - binding subunit"", ""start_span"": 84, ""end_span"": 105, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappa B"", ""start_span"": 109, ""end_span"": 121, ""type"": ""Gene/Protein""}, {""token"": ""p50"", ""start_span"": 124, ""end_span"": 127, ""type"": ""Gene/Protein""}, {""token"": ""KBF1"", ""start_span"": 152, ""end_span"": 156, ""type"": ""Gene/Protein""}]"	train
TCF - 1 alpha, originally identified and purified through its binding sites on the HIV - 1 promoter, was found to bind to the TCR alpha enhancer and to promoters for several genes expressed at significantly earlier stages of T - cell development than the TCR alpha gene ( e. g., p56lck and CD3 delta).	TCF - 1 alpha,0,13,Gene/Protein	HIV - 1 promoter,83,99,Gene/Protein	TCR alpha enhancer,126,144,Gene/Protein	promoters,152,161,Gene/Protein	genes,174,179,Gene/Protein	TCR alpha gene,255,269,Gene/Protein	p56lck,279,285,Gene/Protein	CD3 delta,290,299,Gene/Protein	"[{""token"": ""TCF - 1 alpha"", ""start_span"": 0, ""end_span"": 13, ""type"": ""Gene/Protein""}, {""token"": ""HIV - 1 promoter"", ""start_span"": 83, ""end_span"": 99, ""type"": ""Gene/Protein""}, {""token"": ""TCR alpha enhancer"", ""start_span"": 126, ""end_span"": 144, ""type"": ""Gene/Protein""}, {""token"": ""promoters"", ""start_span"": 152, ""end_span"": 161, ""type"": ""Gene/Protein""}, {""token"": ""genes"", ""start_span"": 174, ""end_span"": 179, ""type"": ""Gene/Protein""}, {""token"": ""TCR alpha gene"", ""start_span"": 255, ""end_span"": 269, ""type"": ""Gene/Protein""}, {""token"": ""p56lck"", ""start_span"": 279, ""end_span"": 285, ""type"": ""Gene/Protein""}, {""token"": ""CD3 delta"", ""start_span"": 290, ""end_span"": 299, ""type"": ""Gene/Protein""}]"	train
Recent evidence for a preferential coupling of JAK3 to interleukin - 2 receptor - gamma ( IL - 2R gamma) and JAK1 to IL - 2R beta supports the concept of heterotrans - activation of JAK1 and JAK3 caused by IL - 2 - induced heterodimerization of their receptor partners.	JAK3,47,51,Gene/Protein	interleukin - 2 receptor - gamma,55,87,Gene/Protein	IL - 2R gamma,90,103,Gene/Protein	JAK1,109,113,Gene/Protein	IL - 2R beta,117,129,Gene/Protein	JAK1,182,186,Gene/Protein	JAK3,191,195,Gene/Protein	IL - 2,206,212,Gene/Protein	"[{""token"": ""JAK3"", ""start_span"": 47, ""end_span"": 51, ""type"": ""Gene/Protein""}, {""token"": ""interleukin - 2 receptor - gamma"", ""start_span"": 55, ""end_span"": 87, ""type"": ""Gene/Protein""}, {""token"": ""IL - 2R gamma"", ""start_span"": 90, ""end_span"": 103, ""type"": ""Gene/Protein""}, {""token"": ""JAK1"", ""start_span"": 109, ""end_span"": 113, ""type"": ""Gene/Protein""}, {""token"": ""IL - 2R beta"", ""start_span"": 117, ""end_span"": 129, ""type"": ""Gene/Protein""}, {""token"": ""JAK1"", ""start_span"": 182, ""end_span"": 186, ""type"": ""Gene/Protein""}, {""token"": ""JAK3"", ""start_span"": 191, ""end_span"": 195, ""type"": ""Gene/Protein""}, {""token"": ""IL - 2"", ""start_span"": 206, ""end_span"": 212, ""type"": ""Gene/Protein""}]"	train
We have identified a novel cellular protein, Bik, that interacts with the cellular survival - promoting proteins, Bcl - 2 and Bcl - xL, as well as the viral survival - promoting proteins, Epstein Barr virus - BHRF1 and adenovirus E1B - 19 kDa.	cellular protein,27,43,Gene/Protein	Bik,45,48,Gene/Protein	cellular survival - promoting proteins,74,112,Gene/Protein	Bcl - 2,114,121,Gene/Protein	Bcl - xL,126,134,Gene/Protein	viral survival - promoting proteins,151,186,Gene/Protein	Epstein Barr virus - BHRF1,188,214,Gene/Protein	adenovirus E1B - 19 kDa,219,242,Gene/Protein	"[{""token"": ""cellular protein"", ""start_span"": 27, ""end_span"": 43, ""type"": ""Gene/Protein""}, {""token"": ""Bik"", ""start_span"": 45, ""end_span"": 48, ""type"": ""Gene/Protein""}, {""token"": ""cellular survival - promoting proteins"", ""start_span"": 74, ""end_span"": 112, ""type"": ""Gene/Protein""}, {""token"": ""Bcl - 2"", ""start_span"": 114, ""end_span"": 121, ""type"": ""Gene/Protein""}, {""token"": ""Bcl - xL"", ""start_span"": 126, ""end_span"": 134, ""type"": ""Gene/Protein""}, {""token"": ""viral survival - promoting proteins"", ""start_span"": 151, ""end_span"": 186, ""type"": ""Gene/Protein""}, {""token"": ""Epstein Barr virus - BHRF1"", ""start_span"": 188, ""end_span"": 214, ""type"": ""Gene/Protein""}, {""token"": ""adenovirus E1B - 19 kDa"", ""start_span"": 219, ""end_span"": 242, ""type"": ""Gene/Protein""}]"	train
While Bik does not show overt homology to the BH1 and BH2 conserved domains characteristic of the Bcl - 2 family, it does share a 9 amino acid domain ( BH3) with Bax and Bak which may be a critical determinant for the death - promoting activity of these proteins.	Bik,6,9,Gene/Protein	BH1,46,49,Gene/Protein	BH2,54,57,Gene/Protein	Bcl - 2 family,98,112,Gene/Protein	amino acid domain,132,149,Gene/Protein	BH3,152,155,Gene/Protein	Bax,162,165,Gene/Protein	Bak,170,173,Gene/Protein	"[{""token"": ""Bik"", ""start_span"": 6, ""end_span"": 9, ""type"": ""Gene/Protein""}, {""token"": ""BH1"", ""start_span"": 46, ""end_span"": 49, ""type"": ""Gene/Protein""}, {""token"": ""BH2"", ""start_span"": 54, ""end_span"": 57, ""type"": ""Gene/Protein""}, {""token"": ""Bcl - 2 family"", ""start_span"": 98, ""end_span"": 112, ""type"": ""Gene/Protein""}, {""token"": ""amino acid domain"", ""start_span"": 132, ""end_span"": 149, ""type"": ""Gene/Protein""}, {""token"": ""BH3"", ""start_span"": 152, ""end_span"": 155, ""type"": ""Gene/Protein""}, {""token"": ""Bax"", ""start_span"": 162, ""end_span"": 165, ""type"": ""Gene/Protein""}, {""token"": ""Bak"", ""start_span"": 170, ""end_span"": 173, ""type"": ""Gene/Protein""}]"	train
In contrast, protein kinase C stimulation or RelA overexpression does not affect the activity of a human IL4 promoter containing a mouse P sequence, which is a higher - affinity site for NF - ATp and a lower - affinity site for RelA.	protein kinase C,13,29,Gene/Protein	RelA,45,49,Gene/Protein	human IL4 promoter,99,117,Gene/Protein	mouse P sequence,131,147,Gene/Protein	higher - affinity site,160,182,Gene/Protein	NF - ATp,187,195,Gene/Protein	lower - affinity site,202,223,Gene/Protein	RelA,228,232,Gene/Protein	"[{""token"": ""protein kinase C"", ""start_span"": 13, ""end_span"": 29, ""type"": ""Gene/Protein""}, {""token"": ""RelA"", ""start_span"": 45, ""end_span"": 49, ""type"": ""Gene/Protein""}, {""token"": ""human IL4 promoter"", ""start_span"": 99, ""end_span"": 117, ""type"": ""Gene/Protein""}, {""token"": ""mouse P sequence"", ""start_span"": 131, ""end_span"": 147, ""type"": ""Gene/Protein""}, {""token"": ""higher - affinity site"", ""start_span"": 160, ""end_span"": 182, ""type"": ""Gene/Protein""}, {""token"": ""NF - ATp"", ""start_span"": 187, ""end_span"": 195, ""type"": ""Gene/Protein""}, {""token"": ""lower - affinity site"", ""start_span"": 202, ""end_span"": 223, ""type"": ""Gene/Protein""}, {""token"": ""RelA"", ""start_span"": 228, ""end_span"": 232, ""type"": ""Gene/Protein""}]"	train
Taking the IL - 2 gene as a candidate, we examined the effect of cysteamine treatment on early gene expression during lymphocyte activation, and on the activity of transcription factors AP - 1, NF - kappa B, NF - AT and Oct1, whose functions are required for expression of the IL - 2 mRNA.	IL - 2 gene,11,22,Gene/Protein	early gene,89,99,Gene/Protein	transcription factors,164,185,Gene/Protein	AP - 1,186,192,Gene/Protein	NF - kappa B,194,206,Gene/Protein	NF - AT,208,215,Gene/Protein	Oct1,220,224,Gene/Protein	IL - 2,277,283,Gene/Protein	"[{""token"": ""IL - 2 gene"", ""start_span"": 11, ""end_span"": 22, ""type"": ""Gene/Protein""}, {""token"": ""early gene"", ""start_span"": 89, ""end_span"": 99, ""type"": ""Gene/Protein""}, {""token"": ""transcription factors"", ""start_span"": 164, ""end_span"": 185, ""type"": ""Gene/Protein""}, {""token"": ""AP - 1"", ""start_span"": 186, ""end_span"": 192, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappa B"", ""start_span"": 194, ""end_span"": 206, ""type"": ""Gene/Protein""}, {""token"": ""NF - AT"", ""start_span"": 208, ""end_span"": 215, ""type"": ""Gene/Protein""}, {""token"": ""Oct1"", ""start_span"": 220, ""end_span"": 224, ""type"": ""Gene/Protein""}, {""token"": ""IL - 2"", ""start_span"": 277, ""end_span"": 283, ""type"": ""Gene/Protein""}]"	train
Taken together, our studies revealed three unexpected findings which require further analysis: ( 1) expression of Id2 mRNA is often associated with lymphocytic transformation by HTLV - I or - II; ( 2) T - cells usually express either Id2 or Id3 mRNA, but B - cells often express both simultaneously; ( 3) non - dividing, normal PBL express high levels of Id2 and no Id3 mRNA; and with the onset of cellular proliferation, levels of Id2 mRNA decrease while levels of Id3 mRNA increase, suggesting that regulation of expression of these closely related genes is disparate.	Id2 mRNA,114,122,Gene/Protein	Id2,234,237,Gene/Protein	Id3 mRNA,241,249,Gene/Protein	Id2,355,358,Gene/Protein	Id3 mRNA,366,374,Gene/Protein	Id2 mRNA,432,440,Gene/Protein	Id3 mRNA,466,474,Gene/Protein	genes,551,556,Gene/Protein	"[{""token"": ""Id2 mRNA"", ""start_span"": 114, ""end_span"": 122, ""type"": ""Gene/Protein""}, {""token"": ""Id2"", ""start_span"": 234, ""end_span"": 237, ""type"": ""Gene/Protein""}, {""token"": ""Id3 mRNA"", ""start_span"": 241, ""end_span"": 249, ""type"": ""Gene/Protein""}, {""token"": ""Id2"", ""start_span"": 355, ""end_span"": 358, ""type"": ""Gene/Protein""}, {""token"": ""Id3 mRNA"", ""start_span"": 366, ""end_span"": 374, ""type"": ""Gene/Protein""}, {""token"": ""Id2 mRNA"", ""start_span"": 432, ""end_span"": 440, ""type"": ""Gene/Protein""}, {""token"": ""Id3 mRNA"", ""start_span"": 466, ""end_span"": 474, ""type"": ""Gene/Protein""}, {""token"": ""genes"", ""start_span"": 551, ""end_span"": 556, ""type"": ""Gene/Protein""}]"	train
Whereas different anti - CD4 mAb or HIV - 1 gp120 could all trigger activation of the protein tyrosine kinases p56lck and p59fyn and phosphorylation of the Shc adaptor protein, which mediates signals to Ras, they differed significantly in their ability to activate NF - AT.	anti - CD4 mAb,18,32,Gene/Protein	HIV - 1 gp120,36,49,Gene/Protein	protein tyrosine kinases,86,110,Gene/Protein	p56lck,111,117,Gene/Protein	p59fyn,122,128,Gene/Protein	Shc adaptor protein,156,175,Gene/Protein	Ras,203,206,Gene/Protein	NF - AT,265,272,Gene/Protein	"[{""token"": ""anti - CD4 mAb"", ""start_span"": 18, ""end_span"": 32, ""type"": ""Gene/Protein""}, {""token"": ""HIV - 1 gp120"", ""start_span"": 36, ""end_span"": 49, ""type"": ""Gene/Protein""}, {""token"": ""protein tyrosine kinases"", ""start_span"": 86, ""end_span"": 110, ""type"": ""Gene/Protein""}, {""token"": ""p56lck"", ""start_span"": 111, ""end_span"": 117, ""type"": ""Gene/Protein""}, {""token"": ""p59fyn"", ""start_span"": 122, ""end_span"": 128, ""type"": ""Gene/Protein""}, {""token"": ""Shc adaptor protein"", ""start_span"": 156, ""end_span"": 175, ""type"": ""Gene/Protein""}, {""token"": ""Ras"", ""start_span"": 203, ""end_span"": 206, ""type"": ""Gene/Protein""}, {""token"": ""NF - AT"", ""start_span"": 265, ""end_span"": 272, ""type"": ""Gene/Protein""}]"	train
The role of shared receptor motifs and common Stat proteins in the generation of cytokine pleiotropy and redundancy by IL - 2, IL - 4, IL - 7, IL - 13, and IL - 15.	shared receptor motifs,12,34,Gene/Protein	common Stat proteins,39,59,Gene/Protein	cytokine,81,89,Gene/Protein	IL - 2,119,125,Gene/Protein	IL - 4,127,133,Gene/Protein	IL - 7,135,141,Gene/Protein	IL - 13,143,150,Gene/Protein	IL - 15,156,163,Gene/Protein	"[{""token"": ""shared receptor motifs"", ""start_span"": 12, ""end_span"": 34, ""type"": ""Gene/Protein""}, {""token"": ""common Stat proteins"", ""start_span"": 39, ""end_span"": 59, ""type"": ""Gene/Protein""}, {""token"": ""cytokine"", ""start_span"": 81, ""end_span"": 89, ""type"": ""Gene/Protein""}, {""token"": ""IL - 2"", ""start_span"": 119, ""end_span"": 125, ""type"": ""Gene/Protein""}, {""token"": ""IL - 4"", ""start_span"": 127, ""end_span"": 133, ""type"": ""Gene/Protein""}, {""token"": ""IL - 7"", ""start_span"": 135, ""end_span"": 141, ""type"": ""Gene/Protein""}, {""token"": ""IL - 13"", ""start_span"": 143, ""end_span"": 150, ""type"": ""Gene/Protein""}, {""token"": ""IL - 15"", ""start_span"": 156, ""end_span"": 163, ""type"": ""Gene/Protein""}]"	train
Murine macrophage inflammatory protein 1 alpha ( MIP - 1 alpha) and its human equivalent ( GOS19, LD78, or AT464) are members of the - C - C family of low - molecular - weight chemokines.	Murine macrophage inflammatory protein 1 alpha,0,46,Gene/Protein	MIP - 1 alpha,49,62,Gene/Protein	human equivalent,72,88,Gene/Protein	GOS19,91,96,Gene/Protein	LD78,98,102,Gene/Protein	AT464,107,112,Gene/Protein	- C - C family,133,147,Gene/Protein	low - molecular - weight chemokines,151,186,Gene/Protein	"[{""token"": ""Murine macrophage inflammatory protein 1 alpha"", ""start_span"": 0, ""end_span"": 46, ""type"": ""Gene/Protein""}, {""token"": ""MIP - 1 alpha"", ""start_span"": 49, ""end_span"": 62, ""type"": ""Gene/Protein""}, {""token"": ""human equivalent"", ""start_span"": 72, ""end_span"": 88, ""type"": ""Gene/Protein""}, {""token"": ""GOS19"", ""start_span"": 91, ""end_span"": 96, ""type"": ""Gene/Protein""}, {""token"": ""LD78"", ""start_span"": 98, ""end_span"": 102, ""type"": ""Gene/Protein""}, {""token"": ""AT464"", ""start_span"": 107, ""end_span"": 112, ""type"": ""Gene/Protein""}, {""token"": ""- C - C family"", ""start_span"": 133, ""end_span"": 147, ""type"": ""Gene/Protein""}, {""token"": ""low - molecular - weight chemokines"", ""start_span"": 151, ""end_span"": 186, ""type"": ""Gene/Protein""}]"	train
We conclude that IL - 5 induced signals are propagated through two distinct pathways: ( 1) Lyn - - > Ras - - > Raf - 1 - - > MEK - - > MAP kinase and ( 2) Jak2 - - > STAT1.	IL - 5,17,23,Gene/Protein	Lyn,91,94,Gene/Protein	Ras,101,104,Gene/Protein	Raf - 1,111,118,Gene/Protein	MEK,125,128,Gene/Protein	MAP kinase,135,145,Gene/Protein	Jak2,155,159,Gene/Protein	STAT1,166,171,Gene/Protein	"[{""token"": ""IL - 5"", ""start_span"": 17, ""end_span"": 23, ""type"": ""Gene/Protein""}, {""token"": ""Lyn"", ""start_span"": 91, ""end_span"": 94, ""type"": ""Gene/Protein""}, {""token"": ""Ras"", ""start_span"": 101, ""end_span"": 104, ""type"": ""Gene/Protein""}, {""token"": ""Raf - 1"", ""start_span"": 111, ""end_span"": 118, ""type"": ""Gene/Protein""}, {""token"": ""MEK"", ""start_span"": 125, ""end_span"": 128, ""type"": ""Gene/Protein""}, {""token"": ""MAP kinase"", ""start_span"": 135, ""end_span"": 145, ""type"": ""Gene/Protein""}, {""token"": ""Jak2"", ""start_span"": 155, ""end_span"": 159, ""type"": ""Gene/Protein""}, {""token"": ""STAT1"", ""start_span"": 166, ""end_span"": 171, ""type"": ""Gene/Protein""}]"	train
