Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	entity_7	entity_8	entity_9	json	split
Examination of the basal factors interacting with the 21 bp repeat elements through electrophoretic mobility shift ( EMS) analyses has demonstrated the formation of DNA - protein complexes common to each of the 21 bp repeats ( C1 - C3) as well as three DNA - protein complexes specific to the promoter proximal ( pp) repeat ( U1 ( U1A / U1B) and U2; 1 - 4).	basal factors,19,32,Gene/Protein	21 bp repeat elements,54,75,Gene/Protein	DNA - protein complexes,165,188,Gene/Protein	21 bp repeats,211,224,Gene/Protein	C1 - C3,227,234,Gene/Protein	DNA - protein complexes,253,276,Gene/Protein	U1,326,328,Gene/Protein	U1A / U1B,331,340,Gene/Protein	U2,346,348,Gene/Protein	"[{""token"": ""basal factors"", ""start_span"": 19, ""end_span"": 32, ""type"": ""Gene/Protein""}, {""token"": ""21 bp repeat elements"", ""start_span"": 54, ""end_span"": 75, ""type"": ""Gene/Protein""}, {""token"": ""DNA - protein complexes"", ""start_span"": 165, ""end_span"": 188, ""type"": ""Gene/Protein""}, {""token"": ""21 bp repeats"", ""start_span"": 211, ""end_span"": 224, ""type"": ""Gene/Protein""}, {""token"": ""C1 - C3"", ""start_span"": 227, ""end_span"": 234, ""type"": ""Gene/Protein""}, {""token"": ""DNA - protein complexes"", ""start_span"": 253, ""end_span"": 276, ""type"": ""Gene/Protein""}, {""token"": ""U1"", ""start_span"": 326, ""end_span"": 328, ""type"": ""Gene/Protein""}, {""token"": ""U1A / U1B"", ""start_span"": 331, ""end_span"": 340, ""type"": ""Gene/Protein""}, {""token"": ""U2"", ""start_span"": 346, ""end_span"": 348, ""type"": ""Gene/Protein""}]"	train
Putative cis - acting control elements present within a 300 - bp core promoter included two ets sites, an Sp1 site, tandem E - box domains, two GATA - associated sites ( CACCC), an AP - 2 binding site, and a GATA element at - 24.	cis - acting control elements,9,38,Gene/Protein	300 - bp core promoter,56,78,Gene/Protein	ets sites,92,101,Gene/Protein	Sp1 site,106,114,Gene/Protein	E - box domains,123,138,Gene/Protein	GATA - associated sites,144,167,Gene/Protein	AP - 2 binding site,181,200,Gene/Protein	GATA element,208,220,Gene/Protein	- 24,224,228,Gene/Protein	"[{""token"": ""cis - acting control elements"", ""start_span"": 9, ""end_span"": 38, ""type"": ""Gene/Protein""}, {""token"": ""300 - bp core promoter"", ""start_span"": 56, ""end_span"": 78, ""type"": ""Gene/Protein""}, {""token"": ""ets sites"", ""start_span"": 92, ""end_span"": 101, ""type"": ""Gene/Protein""}, {""token"": ""Sp1 site"", ""start_span"": 106, ""end_span"": 114, ""type"": ""Gene/Protein""}, {""token"": ""E - box domains"", ""start_span"": 123, ""end_span"": 138, ""type"": ""Gene/Protein""}, {""token"": ""GATA - associated sites"", ""start_span"": 144, ""end_span"": 167, ""type"": ""Gene/Protein""}, {""token"": ""AP - 2 binding site"", ""start_span"": 181, ""end_span"": 200, ""type"": ""Gene/Protein""}, {""token"": ""GATA element"", ""start_span"": 208, ""end_span"": 220, ""type"": ""Gene/Protein""}, {""token"": ""- 24"", ""start_span"": 224, ""end_span"": 228, ""type"": ""Gene/Protein""}]"	train
In order to investigate the nature of the A6H mAb costimulus at the transcriptional level we have examined induction of the transcription factors OCT - 1, AP - 1 and NF - kappa B which are known to be transcriptional regulators of several cytokine and cytokine receptor genes, including the IL - 2 and IL - 2R genes.	A6H mAb,42,49,Gene/Protein	transcription factors,124,145,Gene/Protein	OCT - 1,146,153,Gene/Protein	AP - 1,155,161,Gene/Protein	NF - kappa B,166,178,Gene/Protein	transcriptional regulators,201,227,Gene/Protein	cytokine,239,247,Gene/Protein	cytokine,252,260,Gene/Protein	IL - 2 and IL - 2R genes,291,315,Gene/Protein	"[{""token"": ""A6H mAb"", ""start_span"": 42, ""end_span"": 49, ""type"": ""Gene/Protein""}, {""token"": ""transcription factors"", ""start_span"": 124, ""end_span"": 145, ""type"": ""Gene/Protein""}, {""token"": ""OCT - 1"", ""start_span"": 146, ""end_span"": 153, ""type"": ""Gene/Protein""}, {""token"": ""AP - 1"", ""start_span"": 155, ""end_span"": 161, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappa B"", ""start_span"": 166, ""end_span"": 178, ""type"": ""Gene/Protein""}, {""token"": ""transcriptional regulators"", ""start_span"": 201, ""end_span"": 227, ""type"": ""Gene/Protein""}, {""token"": ""cytokine"", ""start_span"": 239, ""end_span"": 247, ""type"": ""Gene/Protein""}, {""token"": ""cytokine"", ""start_span"": 252, ""end_span"": 260, ""type"": ""Gene/Protein""}, {""token"": ""IL - 2 and IL - 2R genes"", ""start_span"": 291, ""end_span"": 315, ""type"": ""Gene/Protein""}]"	train
A motif presenting a strong similarity to an initiator was detected, as well as putative binding sites for Sp1, GATA - 2, LyF - 1, ets - 1, AP1, and MZF1 transcription factors, and two GAS motifs.	putative binding sites,80,102,Gene/Protein	Sp1,107,110,Gene/Protein	GATA - 2,112,120,Gene/Protein	LyF - 1,122,129,Gene/Protein	ets - 1,131,138,Gene/Protein	AP1,140,143,Gene/Protein	MZF1,149,153,Gene/Protein	transcription factors,154,175,Gene/Protein	GAS motifs,185,195,Gene/Protein	"[{""token"": ""putative binding sites"", ""start_span"": 80, ""end_span"": 102, ""type"": ""Gene/Protein""}, {""token"": ""Sp1"", ""start_span"": 107, ""end_span"": 110, ""type"": ""Gene/Protein""}, {""token"": ""GATA - 2"", ""start_span"": 112, ""end_span"": 120, ""type"": ""Gene/Protein""}, {""token"": ""LyF - 1"", ""start_span"": 122, ""end_span"": 129, ""type"": ""Gene/Protein""}, {""token"": ""ets - 1"", ""start_span"": 131, ""end_span"": 138, ""type"": ""Gene/Protein""}, {""token"": ""AP1"", ""start_span"": 140, ""end_span"": 143, ""type"": ""Gene/Protein""}, {""token"": ""MZF1"", ""start_span"": 149, ""end_span"": 153, ""type"": ""Gene/Protein""}, {""token"": ""transcription factors"", ""start_span"": 154, ""end_span"": 175, ""type"": ""Gene/Protein""}, {""token"": ""GAS motifs"", ""start_span"": 185, ""end_span"": 195, ""type"": ""Gene/Protein""}]"	train
Using Tax mutants that fail to activate either ATF - or NF - kappaB - dependent promoters and different 5 ' truncation mutants of the E2F - 1 promoter, we show that the Tax - dependent transcriptional control of the E2F1 gene involves, at least in part, the ATF binding site located in the E2F - 1 promoter.	Tax,6,9,Gene/Protein	ATF,47,50,Gene/Protein	NF - kappaB - dependent promoters,56,89,Gene/Protein	5 ' truncation mutants,104,126,Gene/Protein	E2F - 1 promoter,134,150,Gene/Protein	Tax,169,172,Gene/Protein	E2F1 gene,216,225,Gene/Protein	ATF binding site,258,274,Gene/Protein	E2F - 1 promoter,290,306,Gene/Protein	"[{""token"": ""Tax"", ""start_span"": 6, ""end_span"": 9, ""type"": ""Gene/Protein""}, {""token"": ""ATF"", ""start_span"": 47, ""end_span"": 50, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappaB - dependent promoters"", ""start_span"": 56, ""end_span"": 89, ""type"": ""Gene/Protein""}, {""token"": ""5 ' truncation mutants"", ""start_span"": 104, ""end_span"": 126, ""type"": ""Gene/Protein""}, {""token"": ""E2F - 1 promoter"", ""start_span"": 134, ""end_span"": 150, ""type"": ""Gene/Protein""}, {""token"": ""Tax"", ""start_span"": 169, ""end_span"": 172, ""type"": ""Gene/Protein""}, {""token"": ""E2F1 gene"", ""start_span"": 216, ""end_span"": 225, ""type"": ""Gene/Protein""}, {""token"": ""ATF binding site"", ""start_span"": 258, ""end_span"": 274, ""type"": ""Gene/Protein""}, {""token"": ""E2F - 1 promoter"", ""start_span"": 290, ""end_span"": 306, ""type"": ""Gene/Protein""}]"	train
In the transient - transfection assay, ICP0, but not ICP4, activated the HIV - 1 long terminal repeat promoter region and the effect of ICP0 was greatly enhanced in the presence of the NF - kappa B binding proteins, suggesting that induction of the HIV - 1 provirus involves cooperation between the HSV - 1 - activated cellular factor, NF - kappa B, and the virus - encoded transactivator, ICP0.	ICP0,39,43,Gene/Protein	ICP4,53,57,Gene/Protein	HIV - 1 long terminal repeat promoter region,73,117,Gene/Protein	ICP0,136,140,Gene/Protein	NF - kappa B binding proteins,185,214,Gene/Protein	HSV - 1 - activated cellular factor,299,334,Gene/Protein	NF - kappa B,336,348,Gene/Protein	virus - encoded transactivator,358,388,Gene/Protein	ICP0,390,394,Gene/Protein	"[{""token"": ""ICP0"", ""start_span"": 39, ""end_span"": 43, ""type"": ""Gene/Protein""}, {""token"": ""ICP4"", ""start_span"": 53, ""end_span"": 57, ""type"": ""Gene/Protein""}, {""token"": ""HIV - 1 long terminal repeat promoter region"", ""start_span"": 73, ""end_span"": 117, ""type"": ""Gene/Protein""}, {""token"": ""ICP0"", ""start_span"": 136, ""end_span"": 140, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappa B binding proteins"", ""start_span"": 185, ""end_span"": 214, ""type"": ""Gene/Protein""}, {""token"": ""HSV - 1 - activated cellular factor"", ""start_span"": 299, ""end_span"": 334, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappa B"", ""start_span"": 336, ""end_span"": 348, ""type"": ""Gene/Protein""}, {""token"": ""virus - encoded transactivator"", ""start_span"": 358, ""end_span"": 388, ""type"": ""Gene/Protein""}, {""token"": ""ICP0"", ""start_span"": 390, ""end_span"": 394, ""type"": ""Gene/Protein""}]"	train
Similarly, in transfection experiments in which the selective kappa B binding sites were used to drive the expression of a chloramphenicol acetyltransferase reporter construct, the p65 - and p50 - selected motifs were activated only in the presence of p65 and p50 / 65 ( a chimeric protein with the p50 DNA binding domain and p65 activation domain) expression vectors, respectively, and neither demonstrated a significant response to stimuli that induce NF - kappa B activity.	selective kappa B binding sites,52,83,Gene/Protein	chloramphenicol acetyltransferase reporter construct,123,175,Gene/Protein	p65 - and p50 - selected motifs,181,212,Gene/Protein	p65,252,255,Gene/Protein	p50 / 65,260,268,Gene/Protein	chimeric protein,273,289,Gene/Protein	p50 DNA binding domain,299,321,Gene/Protein	p65 activation domain,326,347,Gene/Protein	NF - kappa B,454,466,Gene/Protein	"[{""token"": ""selective kappa B binding sites"", ""start_span"": 52, ""end_span"": 83, ""type"": ""Gene/Protein""}, {""token"": ""chloramphenicol acetyltransferase reporter construct"", ""start_span"": 123, ""end_span"": 175, ""type"": ""Gene/Protein""}, {""token"": ""p65 - and p50 - selected motifs"", ""start_span"": 181, ""end_span"": 212, ""type"": ""Gene/Protein""}, {""token"": ""p65"", ""start_span"": 252, ""end_span"": 255, ""type"": ""Gene/Protein""}, {""token"": ""p50 / 65"", ""start_span"": 260, ""end_span"": 268, ""type"": ""Gene/Protein""}, {""token"": ""chimeric protein"", ""start_span"": 273, ""end_span"": 289, ""type"": ""Gene/Protein""}, {""token"": ""p50 DNA binding domain"", ""start_span"": 299, ""end_span"": 321, ""type"": ""Gene/Protein""}, {""token"": ""p65 activation domain"", ""start_span"": 326, ""end_span"": 347, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappa B"", ""start_span"": 454, ""end_span"": 466, ""type"": ""Gene/Protein""}]"	train
A number of genes known to be induced following T cell activation and associated with cell growth were increased in the transfectants, including c - fos, c - myc, c - myb, HLA - DR, lck, NF - kappa B, interleukin - 2 and interleukin - 2 receptor alpha ( IL - 2R alpha).	c - fos,145,152,Gene/Protein	c - myc,154,161,Gene/Protein	c - myb,163,170,Gene/Protein	HLA - DR,172,180,Gene/Protein	lck,182,185,Gene/Protein	NF - kappa B,187,199,Gene/Protein	interleukin - 2,201,216,Gene/Protein	interleukin - 2 receptor alpha,221,251,Gene/Protein	IL - 2R alpha,254,267,Gene/Protein	"[{""token"": ""c - fos"", ""start_span"": 145, ""end_span"": 152, ""type"": ""Gene/Protein""}, {""token"": ""c - myc"", ""start_span"": 154, ""end_span"": 161, ""type"": ""Gene/Protein""}, {""token"": ""c - myb"", ""start_span"": 163, ""end_span"": 170, ""type"": ""Gene/Protein""}, {""token"": ""HLA - DR"", ""start_span"": 172, ""end_span"": 180, ""type"": ""Gene/Protein""}, {""token"": ""lck"", ""start_span"": 182, ""end_span"": 185, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappa B"", ""start_span"": 187, ""end_span"": 199, ""type"": ""Gene/Protein""}, {""token"": ""interleukin - 2"", ""start_span"": 201, ""end_span"": 216, ""type"": ""Gene/Protein""}, {""token"": ""interleukin - 2 receptor alpha"", ""start_span"": 221, ""end_span"": 251, ""type"": ""Gene/Protein""}, {""token"": ""IL - 2R alpha"", ""start_span"": 254, ""end_span"": 267, ""type"": ""Gene/Protein""}]"	train
A small 95 - bp fragment of the TCR alpha control region that contains the TCF - 1 alpha binding site juxtaposed between a cAMP - response element ( the CRE or T alpha 1 motif) and the binding site for a distinct lymphoid - specific protein ( TCF - 2 alpha) behaved as a potent T - cell - specific enhancer in vivo.	TCR alpha control region,32,56,Gene/Protein	TCF - 1 alpha binding site,75,101,Gene/Protein	cAMP - response element,123,146,Gene/Protein	CRE,153,156,Gene/Protein	T alpha 1 motif,160,175,Gene/Protein	binding site,185,197,Gene/Protein	lymphoid - specific protein,213,240,Gene/Protein	TCF - 2 alpha,243,256,Gene/Protein	T - cell - specific enhancer,278,306,Gene/Protein	"[{""token"": ""TCR alpha control region"", ""start_span"": 32, ""end_span"": 56, ""type"": ""Gene/Protein""}, {""token"": ""TCF - 1 alpha binding site"", ""start_span"": 75, ""end_span"": 101, ""type"": ""Gene/Protein""}, {""token"": ""cAMP - response element"", ""start_span"": 123, ""end_span"": 146, ""type"": ""Gene/Protein""}, {""token"": ""CRE"", ""start_span"": 153, ""end_span"": 156, ""type"": ""Gene/Protein""}, {""token"": ""T alpha 1 motif"", ""start_span"": 160, ""end_span"": 175, ""type"": ""Gene/Protein""}, {""token"": ""binding site"", ""start_span"": 185, ""end_span"": 197, ""type"": ""Gene/Protein""}, {""token"": ""lymphoid - specific protein"", ""start_span"": 213, ""end_span"": 240, ""type"": ""Gene/Protein""}, {""token"": ""TCF - 2 alpha"", ""start_span"": 243, ""end_span"": 256, ""type"": ""Gene/Protein""}, {""token"": ""T - cell - specific enhancer"", ""start_span"": 278, ""end_span"": 306, ""type"": ""Gene/Protein""}]"	train
Moreover, STAT5 was found to be the predominant STAT transcription factor used by IL - 2 in human T cells, and specifically required a COOH - terminal region of IL - 2R beta ( Ser386 - Val525), while STAT5 recruitment was not correlated to activation of IL - 2R gamma or JAK3.	STAT5,10,15,Gene/Protein	STAT transcription factor,48,73,Gene/Protein	IL - 2,82,88,Gene/Protein	COOH - terminal region,135,157,Gene/Protein	IL - 2R beta,161,173,Gene/Protein	Ser386 - Val525,176,191,Gene/Protein	STAT5,200,205,Gene/Protein	IL - 2R gamma,254,267,Gene/Protein	JAK3,271,275,Gene/Protein	"[{""token"": ""STAT5"", ""start_span"": 10, ""end_span"": 15, ""type"": ""Gene/Protein""}, {""token"": ""STAT transcription factor"", ""start_span"": 48, ""end_span"": 73, ""type"": ""Gene/Protein""}, {""token"": ""IL - 2"", ""start_span"": 82, ""end_span"": 88, ""type"": ""Gene/Protein""}, {""token"": ""COOH - terminal region"", ""start_span"": 135, ""end_span"": 157, ""type"": ""Gene/Protein""}, {""token"": ""IL - 2R beta"", ""start_span"": 161, ""end_span"": 173, ""type"": ""Gene/Protein""}, {""token"": ""Ser386 - Val525"", ""start_span"": 176, ""end_span"": 191, ""type"": ""Gene/Protein""}, {""token"": ""STAT5"", ""start_span"": 200, ""end_span"": 205, ""type"": ""Gene/Protein""}, {""token"": ""IL - 2R gamma"", ""start_span"": 254, ""end_span"": 267, ""type"": ""Gene/Protein""}, {""token"": ""JAK3"", ""start_span"": 271, ""end_span"": 275, ""type"": ""Gene/Protein""}]"	train
Recently it has become clear that these cytokines activate a number of important intracellular signaling molecules, including the Janus kinases JAK1 and JAK3 and members of the transcription factor family of signal transducers and activators of transcription ( STATs).	cytokines,40,49,Gene/Protein	intracellular signaling molecules,81,114,Gene/Protein	Janus kinases,130,143,Gene/Protein	JAK1,144,148,Gene/Protein	JAK3,153,157,Gene/Protein	transcription factor family,177,204,Gene/Protein	signal transducers,208,226,Gene/Protein	activators of transcription,231,258,Gene/Protein	STATs,261,266,Gene/Protein	"[{""token"": ""cytokines"", ""start_span"": 40, ""end_span"": 49, ""type"": ""Gene/Protein""}, {""token"": ""intracellular signaling molecules"", ""start_span"": 81, ""end_span"": 114, ""type"": ""Gene/Protein""}, {""token"": ""Janus kinases"", ""start_span"": 130, ""end_span"": 143, ""type"": ""Gene/Protein""}, {""token"": ""JAK1"", ""start_span"": 144, ""end_span"": 148, ""type"": ""Gene/Protein""}, {""token"": ""JAK3"", ""start_span"": 153, ""end_span"": 157, ""type"": ""Gene/Protein""}, {""token"": ""transcription factor family"", ""start_span"": 177, ""end_span"": 204, ""type"": ""Gene/Protein""}, {""token"": ""signal transducers"", ""start_span"": 208, ""end_span"": 226, ""type"": ""Gene/Protein""}, {""token"": ""activators of transcription"", ""start_span"": 231, ""end_span"": 258, ""type"": ""Gene/Protein""}, {""token"": ""STATs"", ""start_span"": 261, ""end_span"": 266, ""type"": ""Gene/Protein""}]"	train
However, the components of the NF - kappaB complexes were different in monocytes and B cells, because p50 is part of the NF - kappaB complex induced by CD40 triggering in both monocytes and B cells, whereas p65 was only induced in B cells. In contrast, although the Janus kinase 3 tyrosine kinase was associated with CD40 molecules in both monocytes and resting B cells, Janus kinase 3 phosphorylation induction was observed only in CD40 - activated monocytes, with subsequent induction of STAT5a DNA binding activity in the nucleus.	NF - kappaB complexes,31,52,Gene/Protein	p50,102,105,Gene/Protein	NF - kappaB complex,121,140,Gene/Protein	CD40,152,156,Gene/Protein	p65,207,210,Gene/Protein	Janus kinase 3 tyrosine kinase,266,296,Gene/Protein	CD40,317,321,Gene/Protein	Janus kinase 3,371,385,Gene/Protein	STAT5a,490,496,Gene/Protein	"[{""token"": ""NF - kappaB complexes"", ""start_span"": 31, ""end_span"": 52, ""type"": ""Gene/Protein""}, {""token"": ""p50"", ""start_span"": 102, ""end_span"": 105, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappaB complex"", ""start_span"": 121, ""end_span"": 140, ""type"": ""Gene/Protein""}, {""token"": ""CD40"", ""start_span"": 152, ""end_span"": 156, ""type"": ""Gene/Protein""}, {""token"": ""p65"", ""start_span"": 207, ""end_span"": 210, ""type"": ""Gene/Protein""}, {""token"": ""Janus kinase 3 tyrosine kinase"", ""start_span"": 266, ""end_span"": 296, ""type"": ""Gene/Protein""}, {""token"": ""CD40"", ""start_span"": 317, ""end_span"": 321, ""type"": ""Gene/Protein""}, {""token"": ""Janus kinase 3"", ""start_span"": 371, ""end_span"": 385, ""type"": ""Gene/Protein""}, {""token"": ""STAT5a"", ""start_span"": 490, ""end_span"": 496, ""type"": ""Gene/Protein""}]"	train
Single - cell reverse transcriptase - polymerase chain reaction ( RT - PCR) analysis was applied to this culture system to investigate gene expression of diverse receptors, markers of differentiation, and transcription factors ( EKLF, GATA - 1, GATA - 2, p45 NF - E2, PU. 1, and SCL / Tal1) at discrete stages of erythropoietic development.	reverse transcriptase,14,35,Gene/Protein	receptors,162,171,Gene/Protein	markers of differentiation,173,199,Gene/Protein	transcription factors,205,226,Gene/Protein	EKLF,229,233,Gene/Protein	GATA - 1,235,243,Gene/Protein	GATA - 2,245,253,Gene/Protein	p45 NF - E2,255,266,Gene/Protein	SCL / Tal1,279,289,Gene/Protein	"[{""token"": ""reverse transcriptase"", ""start_span"": 14, ""end_span"": 35, ""type"": ""Gene/Protein""}, {""token"": ""receptors"", ""start_span"": 162, ""end_span"": 171, ""type"": ""Gene/Protein""}, {""token"": ""markers of differentiation"", ""start_span"": 173, ""end_span"": 199, ""type"": ""Gene/Protein""}, {""token"": ""transcription factors"", ""start_span"": 205, ""end_span"": 226, ""type"": ""Gene/Protein""}, {""token"": ""EKLF"", ""start_span"": 229, ""end_span"": 233, ""type"": ""Gene/Protein""}, {""token"": ""GATA - 1"", ""start_span"": 235, ""end_span"": 243, ""type"": ""Gene/Protein""}, {""token"": ""GATA - 2"", ""start_span"": 245, ""end_span"": 253, ""type"": ""Gene/Protein""}, {""token"": ""p45 NF - E2"", ""start_span"": 255, ""end_span"": 266, ""type"": ""Gene/Protein""}, {""token"": ""SCL / Tal1"", ""start_span"": 279, ""end_span"": 289, ""type"": ""Gene/Protein""}]"	train
Because STAT6 activation plays an essential role in IL - 4 / IL - 13 - induced gene expression, the ability of IFN - beta and IFN - gamma to inhibit STAT6 activity provides an explanation for how IFNs can suppress IL - 4 / IL - 13 - inducible gene expression.	STAT6,8,13,Gene/Protein	IL - 4,52,58,Gene/Protein	IL - 13,61,68,Gene/Protein	IFN - beta,111,121,Gene/Protein	IFN - gamma,126,137,Gene/Protein	STAT6,149,154,Gene/Protein	IFNs,196,200,Gene/Protein	IL - 4,214,220,Gene/Protein	IL - 13,223,230,Gene/Protein	"[{""token"": ""STAT6"", ""start_span"": 8, ""end_span"": 13, ""type"": ""Gene/Protein""}, {""token"": ""IL - 4"", ""start_span"": 52, ""end_span"": 58, ""type"": ""Gene/Protein""}, {""token"": ""IL - 13"", ""start_span"": 61, ""end_span"": 68, ""type"": ""Gene/Protein""}, {""token"": ""IFN - beta"", ""start_span"": 111, ""end_span"": 121, ""type"": ""Gene/Protein""}, {""token"": ""IFN - gamma"", ""start_span"": 126, ""end_span"": 137, ""type"": ""Gene/Protein""}, {""token"": ""STAT6"", ""start_span"": 149, ""end_span"": 154, ""type"": ""Gene/Protein""}, {""token"": ""IFNs"", ""start_span"": 196, ""end_span"": 200, ""type"": ""Gene/Protein""}, {""token"": ""IL - 4"", ""start_span"": 214, ""end_span"": 220, ""type"": ""Gene/Protein""}, {""token"": ""IL - 13"", ""start_span"": 223, ""end_span"": 230, ""type"": ""Gene/Protein""}]"	train
The 3 ' - CAGGTG E - box could bind USF proteins, the ubiquitous repressor ZEB, or the basic helix - loop - helix proteins E2A and HEB, and we showed that a competition between ZEB and E2A / HEB proteins is involved in the silencer activity.	3 ' - CAGGTG E - box,4,24,Gene/Protein	USF proteins,36,48,Gene/Protein	ubiquitous repressor,54,74,Gene/Protein	ZEB,75,78,Gene/Protein	basic helix - loop - helix proteins,87,122,Gene/Protein	E2A,123,126,Gene/Protein	HEB,131,134,Gene/Protein	ZEB,177,180,Gene/Protein	E2A / HEB proteins,185,203,Gene/Protein	"[{""token"": ""3 ' - CAGGTG E - box"", ""start_span"": 4, ""end_span"": 24, ""type"": ""Gene/Protein""}, {""token"": ""USF proteins"", ""start_span"": 36, ""end_span"": 48, ""type"": ""Gene/Protein""}, {""token"": ""ubiquitous repressor"", ""start_span"": 54, ""end_span"": 74, ""type"": ""Gene/Protein""}, {""token"": ""ZEB"", ""start_span"": 75, ""end_span"": 78, ""type"": ""Gene/Protein""}, {""token"": ""basic helix - loop - helix proteins"", ""start_span"": 87, ""end_span"": 122, ""type"": ""Gene/Protein""}, {""token"": ""E2A"", ""start_span"": 123, ""end_span"": 126, ""type"": ""Gene/Protein""}, {""token"": ""HEB"", ""start_span"": 131, ""end_span"": 134, ""type"": ""Gene/Protein""}, {""token"": ""ZEB"", ""start_span"": 177, ""end_span"": 180, ""type"": ""Gene/Protein""}, {""token"": ""E2A / HEB proteins"", ""start_span"": 185, ""end_span"": 203, ""type"": ""Gene/Protein""}]"	train
Transfection of EL - 4 cells with the IL - 4 promoter - reporter constructs carrying mutated P - like elements showed that four P - like elements, CLE0, P, P2 and P4, but not P3, were required for optimal activation of the IL - 4 promoter.	IL - 4 promoter - reporter constructs,38,75,Gene/Protein	mutated P - like elements,85,110,Gene/Protein	P - like elements,128,145,Gene/Protein	CLE0,147,151,Gene/Protein	P,153,154,Gene/Protein	P2,156,158,Gene/Protein	P4,163,165,Gene/Protein	P3,175,177,Gene/Protein	IL - 4 promoter,223,238,Gene/Protein	"[{""token"": ""IL - 4 promoter - reporter constructs"", ""start_span"": 38, ""end_span"": 75, ""type"": ""Gene/Protein""}, {""token"": ""mutated P - like elements"", ""start_span"": 85, ""end_span"": 110, ""type"": ""Gene/Protein""}, {""token"": ""P - like elements"", ""start_span"": 128, ""end_span"": 145, ""type"": ""Gene/Protein""}, {""token"": ""CLE0"", ""start_span"": 147, ""end_span"": 151, ""type"": ""Gene/Protein""}, {""token"": ""P"", ""start_span"": 153, ""end_span"": 154, ""type"": ""Gene/Protein""}, {""token"": ""P2"", ""start_span"": 156, ""end_span"": 158, ""type"": ""Gene/Protein""}, {""token"": ""P4"", ""start_span"": 163, ""end_span"": 165, ""type"": ""Gene/Protein""}, {""token"": ""P3"", ""start_span"": 175, ""end_span"": 177, ""type"": ""Gene/Protein""}, {""token"": ""IL - 4 promoter"", ""start_span"": 223, ""end_span"": 238, ""type"": ""Gene/Protein""}]"	train
We show that ligand - induced homodimerization of chimeric surface receptors consisting of the extracellular and transmembrane domains of the erythropoietin receptor and of the intracellular domain of IL - 4Ralpha induces Janus kinase 1 ( Jak1) activation, STAT6 activation, and Cepsilon germline transcripts in human B cell line BJAB.	chimeric surface receptors,50,76,Gene/Protein	extracellular and transmembrane domains,95,134,Gene/Protein	erythropoietin receptor,142,165,Gene/Protein	intracellular domain,177,197,Gene/Protein	IL - 4Ralpha,201,213,Gene/Protein	Janus kinase 1,222,236,Gene/Protein	Jak1,239,243,Gene/Protein	STAT6,257,262,Gene/Protein	Cepsilon germline transcripts,279,308,Gene/Protein	"[{""token"": ""chimeric surface receptors"", ""start_span"": 50, ""end_span"": 76, ""type"": ""Gene/Protein""}, {""token"": ""extracellular and transmembrane domains"", ""start_span"": 95, ""end_span"": 134, ""type"": ""Gene/Protein""}, {""token"": ""erythropoietin receptor"", ""start_span"": 142, ""end_span"": 165, ""type"": ""Gene/Protein""}, {""token"": ""intracellular domain"", ""start_span"": 177, ""end_span"": 197, ""type"": ""Gene/Protein""}, {""token"": ""IL - 4Ralpha"", ""start_span"": 201, ""end_span"": 213, ""type"": ""Gene/Protein""}, {""token"": ""Janus kinase 1"", ""start_span"": 222, ""end_span"": 236, ""type"": ""Gene/Protein""}, {""token"": ""Jak1"", ""start_span"": 239, ""end_span"": 243, ""type"": ""Gene/Protein""}, {""token"": ""STAT6"", ""start_span"": 257, ""end_span"": 262, ""type"": ""Gene/Protein""}, {""token"": ""Cepsilon germline transcripts"", ""start_span"": 279, ""end_span"": 308, ""type"": ""Gene/Protein""}]"	train
