Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	entity_7	entity_8	json	split
No significant association was demonstrated between VEGF - B, VEGF - C, flt - 1, KDR, and flt - 4 with patient sex, patient age, or tumor size ( P greater than 0. 05).	VEGF - B,52,60,Gene_or_gene_product	VEGF - C,62,70,Gene_or_gene_product	flt - 1,72,79,Gene_or_gene_product	KDR,81,84,Gene_or_gene_product	flt - 4,90,97,Gene_or_gene_product	patient,103,110,Organism	patient,116,123,Organism	tumor,132,137,Cancer	"[{""token"": ""VEGF - B"", ""start_span"": 52, ""end_span"": 60, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGF - C"", ""start_span"": 62, ""end_span"": 70, ""type"": ""Gene_or_gene_product""}, {""token"": ""flt - 1"", ""start_span"": 72, ""end_span"": 79, ""type"": ""Gene_or_gene_product""}, {""token"": ""KDR"", ""start_span"": 81, ""end_span"": 84, ""type"": ""Gene_or_gene_product""}, {""token"": ""flt - 4"", ""start_span"": 90, ""end_span"": 97, ""type"": ""Gene_or_gene_product""}, {""token"": ""patient"", ""start_span"": 103, ""end_span"": 110, ""type"": ""Organism""}, {""token"": ""patient"", ""start_span"": 116, ""end_span"": 123, ""type"": ""Organism""}, {""token"": ""tumor"", ""start_span"": 132, ""end_span"": 137, ""type"": ""Cancer""}]"	valid
The study shows that clear cell tumors are able to up - regulate angiogenic growth factor receptors more efficiently than chromophil ( papillary), that clear cell tumors can use pathways independent of VHL to regulate angiogenesis, and that this combined regulation may account for their more aggressive phenotype, which suggests that targeting VEGFR1 ( flt - l) may be particularly effective in these tumor types.	clear cell tumors,21,38,Cancer	chromophil,122,132,Cancer	papillary,135,144,Cancer	clear cell tumors,152,169,Cancer	VHL,202,205,Gene_or_gene_product	VEGFR1,345,351,Gene_or_gene_product	flt - l,354,361,Gene_or_gene_product	tumor,402,407,Cancer	"[{""token"": ""clear cell tumors"", ""start_span"": 21, ""end_span"": 38, ""type"": ""Cancer""}, {""token"": ""chromophil"", ""start_span"": 122, ""end_span"": 132, ""type"": ""Cancer""}, {""token"": ""papillary"", ""start_span"": 135, ""end_span"": 144, ""type"": ""Cancer""}, {""token"": ""clear cell tumors"", ""start_span"": 152, ""end_span"": 169, ""type"": ""Cancer""}, {""token"": ""VHL"", ""start_span"": 202, ""end_span"": 205, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGFR1"", ""start_span"": 345, ""end_span"": 351, ""type"": ""Gene_or_gene_product""}, {""token"": ""flt - l"", ""start_span"": 354, ""end_span"": 361, ""type"": ""Gene_or_gene_product""}, {""token"": ""tumor"", ""start_span"": 402, ""end_span"": 407, ""type"": ""Cancer""}]"	valid
The mammalian proto - oncogene Cbl and its cellular homologues in Caenorhabditis elegans ( Sli - 1) and Drosophila ( D - Cbl) are negative regulators of some growth factor receptor signaling pathways.	mammalian,4,13,Organism	Cbl,31,34,Gene_or_gene_product	cellular,43,51,Cell	Caenorhabditis elegans,66,88,Organism	Sli - 1,91,98,Gene_or_gene_product	Drosophila,104,114,Organism	D - Cbl,117,124,Gene_or_gene_product	growth factor receptor,158,180,Gene_or_gene_product	"[{""token"": ""mammalian"", ""start_span"": 4, ""end_span"": 13, ""type"": ""Organism""}, {""token"": ""Cbl"", ""start_span"": 31, ""end_span"": 34, ""type"": ""Gene_or_gene_product""}, {""token"": ""cellular"", ""start_span"": 43, ""end_span"": 51, ""type"": ""Cell""}, {""token"": ""Caenorhabditis elegans"", ""start_span"": 66, ""end_span"": 88, ""type"": ""Organism""}, {""token"": ""Sli - 1"", ""start_span"": 91, ""end_span"": 98, ""type"": ""Gene_or_gene_product""}, {""token"": ""Drosophila"", ""start_span"": 104, ""end_span"": 114, ""type"": ""Organism""}, {""token"": ""D - Cbl"", ""start_span"": 117, ""end_span"": 124, ""type"": ""Gene_or_gene_product""}, {""token"": ""growth factor receptor"", ""start_span"": 158, ""end_span"": 180, ""type"": ""Gene_or_gene_product""}]"	valid
These results indicated that Crk plays a critical role in Rac1 - induced membrane ruffling and Rap1 - mediated nascent focal complex stabilization contributing to ephrin - B1 - induced human aortic endothelial cells migration.	Crk,29,32,Gene_or_gene_product	Rac1,58,62,Gene_or_gene_product	membrane,73,81,Cellular_component	Rap1,95,99,Gene_or_gene_product	nascent focal complex,111,132,Cellular_component	ephrin - B1,163,174,Gene_or_gene_product	human,185,190,Organism	aortic endothelial cells,191,215,Cell	"[{""token"": ""Crk"", ""start_span"": 29, ""end_span"": 32, ""type"": ""Gene_or_gene_product""}, {""token"": ""Rac1"", ""start_span"": 58, ""end_span"": 62, ""type"": ""Gene_or_gene_product""}, {""token"": ""membrane"", ""start_span"": 73, ""end_span"": 81, ""type"": ""Cellular_component""}, {""token"": ""Rap1"", ""start_span"": 95, ""end_span"": 99, ""type"": ""Gene_or_gene_product""}, {""token"": ""nascent focal complex"", ""start_span"": 111, ""end_span"": 132, ""type"": ""Cellular_component""}, {""token"": ""ephrin - B1"", ""start_span"": 163, ""end_span"": 174, ""type"": ""Gene_or_gene_product""}, {""token"": ""human"", ""start_span"": 185, ""end_span"": 190, ""type"": ""Organism""}, {""token"": ""aortic endothelial cells"", ""start_span"": 191, ""end_span"": 215, ""type"": ""Cell""}]"	valid
Binding of factor VIIa ( FVIIa) to its cellular receptor tissue factor ( TF) was previously shown to induce various intracellular signaling events, which were thought to be responsible for TF - mediated biologic effects, including angiogenesis, tumor metastasis, and restenosis.	factor VIIa,11,22,Gene_or_gene_product	FVIIa,25,30,Gene_or_gene_product	cellular,39,47,Cell	tissue factor,57,70,Gene_or_gene_product	TF,73,75,Gene_or_gene_product	intracellular,116,129,Immaterial_anatomical_entity	TF,189,191,Gene_or_gene_product	tumor,245,250,Cancer	"[{""token"": ""factor VIIa"", ""start_span"": 11, ""end_span"": 22, ""type"": ""Gene_or_gene_product""}, {""token"": ""FVIIa"", ""start_span"": 25, ""end_span"": 30, ""type"": ""Gene_or_gene_product""}, {""token"": ""cellular"", ""start_span"": 39, ""end_span"": 47, ""type"": ""Cell""}, {""token"": ""tissue factor"", ""start_span"": 57, ""end_span"": 70, ""type"": ""Gene_or_gene_product""}, {""token"": ""TF"", ""start_span"": 73, ""end_span"": 75, ""type"": ""Gene_or_gene_product""}, {""token"": ""intracellular"", ""start_span"": 116, ""end_span"": 129, ""type"": ""Immaterial_anatomical_entity""}, {""token"": ""TF"", ""start_span"": 189, ""end_span"": 191, ""type"": ""Gene_or_gene_product""}, {""token"": ""tumor"", ""start_span"": 245, ""end_span"": 250, ""type"": ""Cancer""}]"	valid
Besides TGFbeta and RTK / Ras signaling, autocrine factors and Wnt -, Notch -, Hedgehog - and NF - kappaB - dependent pathways were found to contribute to EMT.	TGFbeta,8,15,Gene_or_gene_product	RTK,20,23,Gene_or_gene_product	Ras,26,29,Gene_or_gene_product	Wnt,63,66,Gene_or_gene_product	Notch,70,75,Gene_or_gene_product	Hedgehog,79,87,Gene_or_gene_product	NF - kappaB,94,105,Gene_or_gene_product	EMT,155,158,Gene_or_gene_product	"[{""token"": ""TGFbeta"", ""start_span"": 8, ""end_span"": 15, ""type"": ""Gene_or_gene_product""}, {""token"": ""RTK"", ""start_span"": 20, ""end_span"": 23, ""type"": ""Gene_or_gene_product""}, {""token"": ""Ras"", ""start_span"": 26, ""end_span"": 29, ""type"": ""Gene_or_gene_product""}, {""token"": ""Wnt"", ""start_span"": 63, ""end_span"": 66, ""type"": ""Gene_or_gene_product""}, {""token"": ""Notch"", ""start_span"": 70, ""end_span"": 75, ""type"": ""Gene_or_gene_product""}, {""token"": ""Hedgehog"", ""start_span"": 79, ""end_span"": 87, ""type"": ""Gene_or_gene_product""}, {""token"": ""NF - kappaB"", ""start_span"": 94, ""end_span"": 105, ""type"": ""Gene_or_gene_product""}, {""token"": ""EMT"", ""start_span"": 155, ""end_span"": 158, ""type"": ""Gene_or_gene_product""}]"	valid
Given the dominant role of p21 in p53 cell cycle control, we crossed Trp53 ( 515C / 515C) mice onto a p21 - null background to determine whether p21 was required for maintaining chromosomal stability and delaying tumor onset.	p21,27,30,Gene_or_gene_product	p53,34,37,Gene_or_gene_product	cell,38,42,Cell	Trp53,69,74,Gene_or_gene_product	p21,102,105,Gene_or_gene_product	p21,145,148,Gene_or_gene_product	chromosomal,178,189,Cellular_component	tumor,213,218,Cancer	"[{""token"": ""p21"", ""start_span"": 27, ""end_span"": 30, ""type"": ""Gene_or_gene_product""}, {""token"": ""p53"", ""start_span"": 34, ""end_span"": 37, ""type"": ""Gene_or_gene_product""}, {""token"": ""cell"", ""start_span"": 38, ""end_span"": 42, ""type"": ""Cell""}, {""token"": ""Trp53"", ""start_span"": 69, ""end_span"": 74, ""type"": ""Gene_or_gene_product""}, {""token"": ""p21"", ""start_span"": 102, ""end_span"": 105, ""type"": ""Gene_or_gene_product""}, {""token"": ""p21"", ""start_span"": 145, ""end_span"": 148, ""type"": ""Gene_or_gene_product""}, {""token"": ""chromosomal"", ""start_span"": 178, ""end_span"": 189, ""type"": ""Cellular_component""}, {""token"": ""tumor"", ""start_span"": 213, ""end_span"": 218, ""type"": ""Cancer""}]"	valid
Cytogenetic examination of Trp53 ( 515C / 515C) p21 ( - / -) sarcomas and lymphomas revealed aneuploidy and chromosomal aberrations that were absent in Trp53 ( 515C / 515C) malignancies.	Trp53,27,32,Gene_or_gene_product	p21,48,51,Gene_or_gene_product	sarcomas,61,69,Cancer	lymphomas,74,83,Cancer	aneuploidy,93,103,Pathological_formation	chromosomal aberrations,108,131,Pathological_formation	Trp53,152,157,Gene_or_gene_product	malignancies,173,185,Cancer	"[{""token"": ""Trp53"", ""start_span"": 27, ""end_span"": 32, ""type"": ""Gene_or_gene_product""}, {""token"": ""p21"", ""start_span"": 48, ""end_span"": 51, ""type"": ""Gene_or_gene_product""}, {""token"": ""sarcomas"", ""start_span"": 61, ""end_span"": 69, ""type"": ""Cancer""}, {""token"": ""lymphomas"", ""start_span"": 74, ""end_span"": 83, ""type"": ""Cancer""}, {""token"": ""aneuploidy"", ""start_span"": 93, ""end_span"": 103, ""type"": ""Pathological_formation""}, {""token"": ""chromosomal aberrations"", ""start_span"": 108, ""end_span"": 131, ""type"": ""Pathological_formation""}, {""token"": ""Trp53"", ""start_span"": 152, ""end_span"": 157, ""type"": ""Gene_or_gene_product""}, {""token"": ""malignancies"", ""start_span"": 173, ""end_span"": 185, ""type"": ""Cancer""}]"	valid
Induction of gelatinases ( matrix metalloproteinase 2 and 9), the serine protease tissue plasminogen activator and plasmin by DCN transfection in MCE cells leads to extracellular proteolysis and to release of matrix - bound VEGF and activation of angiogenesis.	matrix metalloproteinase 2,27,53,Gene_or_gene_product	9,58,59,Gene_or_gene_product	tissue plasminogen activator,82,110,Gene_or_gene_product	plasmin,115,122,Gene_or_gene_product	DCN,126,129,Gene_or_gene_product	MCE cells,146,155,Cell	extracellular,165,178,Immaterial_anatomical_entity	VEGF,224,228,Gene_or_gene_product	"[{""token"": ""matrix metalloproteinase 2"", ""start_span"": 27, ""end_span"": 53, ""type"": ""Gene_or_gene_product""}, {""token"": ""9"", ""start_span"": 58, ""end_span"": 59, ""type"": ""Gene_or_gene_product""}, {""token"": ""tissue plasminogen activator"", ""start_span"": 82, ""end_span"": 110, ""type"": ""Gene_or_gene_product""}, {""token"": ""plasmin"", ""start_span"": 115, ""end_span"": 122, ""type"": ""Gene_or_gene_product""}, {""token"": ""DCN"", ""start_span"": 126, ""end_span"": 129, ""type"": ""Gene_or_gene_product""}, {""token"": ""MCE cells"", ""start_span"": 146, ""end_span"": 155, ""type"": ""Cell""}, {""token"": ""extracellular"", ""start_span"": 165, ""end_span"": 178, ""type"": ""Immaterial_anatomical_entity""}, {""token"": ""VEGF"", ""start_span"": 224, ""end_span"": 228, ""type"": ""Gene_or_gene_product""}]"	valid
Cediranib ( RECENTIN; AZD2171) is an inhibitor of VEGF signaling that has been shown in experimental models to prevent VEGF - A - induced angiogenesis and primary tumor growth, yet the effects of cediranib on VEGF receptor ( VEGFR) - 3 - mediated endothelial cell function and lymphangiogenesis are unknown.	Cediranib,0,9,Chemical	RECENTIN,12,20,Chemical	AZD2171,22,29,Chemical	VEGF,50,54,Gene_or_gene_product	VEGF - A,119,127,Gene_or_gene_product	tumor,163,168,Cancer	cediranib,196,205,Chemical	endothelial cell,247,263,Cell	"[{""token"": ""Cediranib"", ""start_span"": 0, ""end_span"": 9, ""type"": ""Chemical""}, {""token"": ""RECENTIN"", ""start_span"": 12, ""end_span"": 20, ""type"": ""Chemical""}, {""token"": ""AZD2171"", ""start_span"": 22, ""end_span"": 29, ""type"": ""Chemical""}, {""token"": ""VEGF"", ""start_span"": 50, ""end_span"": 54, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGF - A"", ""start_span"": 119, ""end_span"": 127, ""type"": ""Gene_or_gene_product""}, {""token"": ""tumor"", ""start_span"": 163, ""end_span"": 168, ""type"": ""Cancer""}, {""token"": ""cediranib"", ""start_span"": 196, ""end_span"": 205, ""type"": ""Chemical""}, {""token"": ""endothelial cell"", ""start_span"": 247, ""end_span"": 263, ""type"": ""Cell""}]"	valid
Cediranib ( 6 mg / kg / day) also blocked angiogenesis and lymphangiogenesis induced by adenoviruses expressing VEGF - A or VEGF - C and compromised the blood and lymphatic vasculatures of VEGF - C - expressing tumors.	Cediranib,0,9,Chemical	adenoviruses,88,100,Organism	VEGF - A,112,120,Gene_or_gene_product	VEGF - C,124,132,Gene_or_gene_product	blood,153,158,Organism_substance	lymphatic vasculatures,163,185,Multi	VEGF - C,189,197,Gene_or_gene_product	tumors,211,217,Cancer	"[{""token"": ""Cediranib"", ""start_span"": 0, ""end_span"": 9, ""type"": ""Chemical""}, {""token"": ""adenoviruses"", ""start_span"": 88, ""end_span"": 100, ""type"": ""Organism""}, {""token"": ""VEGF - A"", ""start_span"": 112, ""end_span"": 120, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGF - C"", ""start_span"": 124, ""end_span"": 132, ""type"": ""Gene_or_gene_product""}, {""token"": ""blood"", ""start_span"": 153, ""end_span"": 158, ""type"": ""Organism_substance""}, {""token"": ""lymphatic vasculatures"", ""start_span"": 163, ""end_span"": 185, ""type"": ""Multi""}, {""token"": ""VEGF - C"", ""start_span"": 189, ""end_span"": 197, ""type"": ""Gene_or_gene_product""}, {""token"": ""tumors"", ""start_span"": 211, ""end_span"": 217, ""type"": ""Cancer""}]"	valid
Systemic administration of VEGF or LPS in adult mice resulted in cyclosporine A - sensitive reactivation of the DSCR1s promoter and endogenous gene expression in a subset of organs, including the heart and brain.	VEGF,27,31,Gene_or_gene_product	LPS,35,38,Chemical	mice,48,52,Organism	cyclosporine A,65,79,Chemical	DSCR1s,112,118,Gene_or_gene_product	organs,174,180,Organ	heart,196,201,Organ	brain,206,211,Organ	"[{""token"": ""VEGF"", ""start_span"": 27, ""end_span"": 31, ""type"": ""Gene_or_gene_product""}, {""token"": ""LPS"", ""start_span"": 35, ""end_span"": 38, ""type"": ""Chemical""}, {""token"": ""mice"", ""start_span"": 48, ""end_span"": 52, ""type"": ""Organism""}, {""token"": ""cyclosporine A"", ""start_span"": 65, ""end_span"": 79, ""type"": ""Chemical""}, {""token"": ""DSCR1s"", ""start_span"": 112, ""end_span"": 118, ""type"": ""Gene_or_gene_product""}, {""token"": ""organs"", ""start_span"": 174, ""end_span"": 180, ""type"": ""Organ""}, {""token"": ""heart"", ""start_span"": 196, ""end_span"": 201, ""type"": ""Organ""}, {""token"": ""brain"", ""start_span"": 206, ""end_span"": 211, ""type"": ""Organ""}]"	valid
Compared with CSC - low tumors, CSC - high tumors exhibited increased microvessel density and blood perfusion and induced increased mobilization and tumor recruitment of bone marrow - derived endothelial progenitor cells ( EPC).	CSC - low tumors,14,30,Cancer	CSC - high tumors,32,49,Cancer	microvessel,70,81,Tissue	blood,94,99,Organism_substance	tumor,149,154,Cancer	bone marrow,170,181,Multi	endothelial progenitor cells,192,220,Cell	EPC,223,226,Cell	"[{""token"": ""CSC - low tumors"", ""start_span"": 14, ""end_span"": 30, ""type"": ""Cancer""}, {""token"": ""CSC - high tumors"", ""start_span"": 32, ""end_span"": 49, ""type"": ""Cancer""}, {""token"": ""microvessel"", ""start_span"": 70, ""end_span"": 81, ""type"": ""Tissue""}, {""token"": ""blood"", ""start_span"": 94, ""end_span"": 99, ""type"": ""Organism_substance""}, {""token"": ""tumor"", ""start_span"": 149, ""end_span"": 154, ""type"": ""Cancer""}, {""token"": ""bone marrow"", ""start_span"": 170, ""end_span"": 181, ""type"": ""Multi""}, {""token"": ""endothelial progenitor cells"", ""start_span"": 192, ""end_span"": 220, ""type"": ""Cell""}, {""token"": ""EPC"", ""start_span"": 223, ""end_span"": 226, ""type"": ""Cell""}]"	valid
BPDE treatment caused induction of both AP - 1 and NF - kappaB activity as determined by luciferase reporter assay and only NF - kappaB induction in response to BPDE was significantly attenuated by TSC phenolic fraction whereas AP - 1 induction remains unaltered.	BPDE,0,4,Chemical	AP - 1,40,46,Gene_or_gene_product	NF - kappaB,51,62,Gene_or_gene_product	luciferase,89,99,Gene_or_gene_product	NF - kappaB,124,135,Gene_or_gene_product	BPDE,161,165,Chemical	TSC phenolic fraction,198,219,Chemical	AP - 1,228,234,Gene_or_gene_product	"[{""token"": ""BPDE"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Chemical""}, {""token"": ""AP - 1"", ""start_span"": 40, ""end_span"": 46, ""type"": ""Gene_or_gene_product""}, {""token"": ""NF - kappaB"", ""start_span"": 51, ""end_span"": 62, ""type"": ""Gene_or_gene_product""}, {""token"": ""luciferase"", ""start_span"": 89, ""end_span"": 99, ""type"": ""Gene_or_gene_product""}, {""token"": ""NF - kappaB"", ""start_span"": 124, ""end_span"": 135, ""type"": ""Gene_or_gene_product""}, {""token"": ""BPDE"", ""start_span"": 161, ""end_span"": 165, ""type"": ""Chemical""}, {""token"": ""TSC phenolic fraction"", ""start_span"": 198, ""end_span"": 219, ""type"": ""Chemical""}, {""token"": ""AP - 1"", ""start_span"": 228, ""end_span"": 234, ""type"": ""Gene_or_gene_product""}]"	valid
In this study, the aim was to investigate the effect of phenolic acids found abundantly in vegetables, i. e. gallic acid ( GA), caffeic acid ( CA) and protocatechuic acid ( PCA), on the inhibition of gastric adenocarcinoma ( AGS) cell metastasis.	phenolic acids,56,70,Chemical	vegetables,91,101,Organism_subdivision	gallic acid,109,120,Chemical	GA,123,125,Chemical	caffeic acid,128,140,Chemical	CA,143,145,Chemical	protocatechuic acid,151,170,Chemical	PCA,173,176,Chemical	"[{""token"": ""phenolic acids"", ""start_span"": 56, ""end_span"": 70, ""type"": ""Chemical""}, {""token"": ""vegetables"", ""start_span"": 91, ""end_span"": 101, ""type"": ""Organism_subdivision""}, {""token"": ""gallic acid"", ""start_span"": 109, ""end_span"": 120, ""type"": ""Chemical""}, {""token"": ""GA"", ""start_span"": 123, ""end_span"": 125, ""type"": ""Chemical""}, {""token"": ""caffeic acid"", ""start_span"": 128, ""end_span"": 140, ""type"": ""Chemical""}, {""token"": ""CA"", ""start_span"": 143, ""end_span"": 145, ""type"": ""Chemical""}, {""token"": ""protocatechuic acid"", ""start_span"": 151, ""end_span"": 170, ""type"": ""Chemical""}, {""token"": ""PCA"", ""start_span"": 173, ""end_span"": 176, ""type"": ""Chemical""}]"	valid
The quaternary benzo [ c] phenanthridine alkaloid sanguinarine inhibits the proliferation of cancerous cells from different origins, including lung, breast, pancreatic and colon, but nothing is known of its effects on osteosarcoma, a primary malignant bone tumour.	sanguinarine,50,62,Chemical	cancerous cells,93,108,Cell	lung,143,147,Organ	breast,149,155,Organism_subdivision	pancreatic,157,167,Organ	colon,172,177,Organ	osteosarcoma,218,230,Cancer	primary malignant bone tumour,234,263,Cancer	"[{""token"": ""sanguinarine"", ""start_span"": 50, ""end_span"": 62, ""type"": ""Chemical""}, {""token"": ""cancerous cells"", ""start_span"": 93, ""end_span"": 108, ""type"": ""Cell""}, {""token"": ""lung"", ""start_span"": 143, ""end_span"": 147, ""type"": ""Organ""}, {""token"": ""breast"", ""start_span"": 149, ""end_span"": 155, ""type"": ""Organism_subdivision""}, {""token"": ""pancreatic"", ""start_span"": 157, ""end_span"": 167, ""type"": ""Organ""}, {""token"": ""colon"", ""start_span"": 172, ""end_span"": 177, ""type"": ""Organ""}, {""token"": ""osteosarcoma"", ""start_span"": 218, ""end_span"": 230, ""type"": ""Cancer""}, {""token"": ""primary malignant bone tumour"", ""start_span"": 234, ""end_span"": 263, ""type"": ""Cancer""}]"	valid
The development and progression of colorectal cancer ( CRC) is a multi - step process, and the Wnt pathways with its two molecular gladiators adenomatous polyposis coli ( APC) and beta - catenin plays an important role in transforming a normal tissue into a malignant one.	colorectal cancer,35,52,Cancer	CRC,55,58,Cancer	Wnt,95,98,Gene_or_gene_product	adenomatous polyposis coli,142,168,Gene_or_gene_product	APC,171,174,Gene_or_gene_product	beta - catenin,180,194,Gene_or_gene_product	normal tissue,237,250,Tissue	malignant one,258,271,Cancer	"[{""token"": ""colorectal cancer"", ""start_span"": 35, ""end_span"": 52, ""type"": ""Cancer""}, {""token"": ""CRC"", ""start_span"": 55, ""end_span"": 58, ""type"": ""Cancer""}, {""token"": ""Wnt"", ""start_span"": 95, ""end_span"": 98, ""type"": ""Gene_or_gene_product""}, {""token"": ""adenomatous polyposis coli"", ""start_span"": 142, ""end_span"": 168, ""type"": ""Gene_or_gene_product""}, {""token"": ""APC"", ""start_span"": 171, ""end_span"": 174, ""type"": ""Gene_or_gene_product""}, {""token"": ""beta - catenin"", ""start_span"": 180, ""end_span"": 194, ""type"": ""Gene_or_gene_product""}, {""token"": ""normal tissue"", ""start_span"": 237, ""end_span"": 250, ""type"": ""Tissue""}, {""token"": ""malignant one"", ""start_span"": 258, ""end_span"": 271, ""type"": ""Cancer""}]"	valid
The results in steady state reveal that both substrates glucose and glutamine are continuously wasted by tumour cells, excreting two moles of lactate per mol of glucose and one mol of glutamate and ammonia per mol of glutamine consumed into the medium.	glucose,56,63,Chemical	glutamine,68,77,Amino_acid	tumour cells,105,117,Cell	lactate,142,149,Chemical	glucose,161,168,Chemical	glutamate,184,193,Amino_acid	ammonia,198,205,Chemical	glutamine,217,226,Amino_acid	"[{""token"": ""glucose"", ""start_span"": 56, ""end_span"": 63, ""type"": ""Chemical""}, {""token"": ""glutamine"", ""start_span"": 68, ""end_span"": 77, ""type"": ""Amino_acid""}, {""token"": ""tumour cells"", ""start_span"": 105, ""end_span"": 117, ""type"": ""Cell""}, {""token"": ""lactate"", ""start_span"": 142, ""end_span"": 149, ""type"": ""Chemical""}, {""token"": ""glucose"", ""start_span"": 161, ""end_span"": 168, ""type"": ""Chemical""}, {""token"": ""glutamate"", ""start_span"": 184, ""end_span"": 193, ""type"": ""Amino_acid""}, {""token"": ""ammonia"", ""start_span"": 198, ""end_span"": 205, ""type"": ""Chemical""}, {""token"": ""glutamine"", ""start_span"": 217, ""end_span"": 226, ""type"": ""Amino_acid""}]"	valid
The amplification and overexpression of the HER - 2 / neu proto - oncogene, which encodes the tyrosine kinase receptor p185neu, have been observed frequently in tumors from human breast cancer patients and are correlated with poor prognosis.	HER - 2,44,51,Gene_or_gene_product	neu,54,57,Gene_or_gene_product	tyrosine,94,102,Amino_acid	p185neu,119,126,Gene_or_gene_product	tumors,161,167,Cancer	human,173,178,Organism	breast cancer,179,192,Cancer	patients,193,201,Organism	"[{""token"": ""HER - 2"", ""start_span"": 44, ""end_span"": 51, ""type"": ""Gene_or_gene_product""}, {""token"": ""neu"", ""start_span"": 54, ""end_span"": 57, ""type"": ""Gene_or_gene_product""}, {""token"": ""tyrosine"", ""start_span"": 94, ""end_span"": 102, ""type"": ""Amino_acid""}, {""token"": ""p185neu"", ""start_span"": 119, ""end_span"": 126, ""type"": ""Gene_or_gene_product""}, {""token"": ""tumors"", ""start_span"": 161, ""end_span"": 167, ""type"": ""Cancer""}, {""token"": ""human"", ""start_span"": 173, ""end_span"": 178, ""type"": ""Organism""}, {""token"": ""breast cancer"", ""start_span"": 179, ""end_span"": 192, ""type"": ""Cancer""}, {""token"": ""patients"", ""start_span"": 193, ""end_span"": 201, ""type"": ""Organism""}]"	valid
Emodin also induced differentiation of HER - 2 / neu - overexpressing breast cancer cells by exhibiting a morphological maturation property of large lacy nuclei surrounded by sizable flat cytoplasm and by showing a measurable production of large lipid droplets, which is a marker of mature breast cells.	Emodin,0,6,Chemical	HER - 2,39,46,Gene_or_gene_product	neu,49,52,Gene_or_gene_product	breast cancer cells,70,89,Cell	nuclei,154,160,Cellular_component	flat cytoplasm,183,197,Organism_substance	lipid,246,251,Chemical	mature breast cells,283,302,Cell	"[{""token"": ""Emodin"", ""start_span"": 0, ""end_span"": 6, ""type"": ""Chemical""}, {""token"": ""HER - 2"", ""start_span"": 39, ""end_span"": 46, ""type"": ""Gene_or_gene_product""}, {""token"": ""neu"", ""start_span"": 49, ""end_span"": 52, ""type"": ""Gene_or_gene_product""}, {""token"": ""breast cancer cells"", ""start_span"": 70, ""end_span"": 89, ""type"": ""Cell""}, {""token"": ""nuclei"", ""start_span"": 154, ""end_span"": 160, ""type"": ""Cellular_component""}, {""token"": ""flat cytoplasm"", ""start_span"": 183, ""end_span"": 197, ""type"": ""Organism_substance""}, {""token"": ""lipid"", ""start_span"": 246, ""end_span"": 251, ""type"": ""Chemical""}, {""token"": ""mature breast cells"", ""start_span"": 283, ""end_span"": 302, ""type"": ""Cell""}]"	valid
The epidermal growth factor receptor ( EGF - R, c - erbB1), Her - 2 / neu ( c - erbB2), and c - erbB3 are members of the erbB - family.	epidermal growth factor receptor,4,36,Gene_or_gene_product	EGF - R,39,46,Gene_or_gene_product	c - erbB1,48,57,Gene_or_gene_product	Her - 2,60,67,Gene_or_gene_product	neu,70,73,Gene_or_gene_product	c - erbB2,76,85,Gene_or_gene_product	c - erbB3,92,101,Gene_or_gene_product	erbB,121,125,Gene_or_gene_product	"[{""token"": ""epidermal growth factor receptor"", ""start_span"": 4, ""end_span"": 36, ""type"": ""Gene_or_gene_product""}, {""token"": ""EGF - R"", ""start_span"": 39, ""end_span"": 46, ""type"": ""Gene_or_gene_product""}, {""token"": ""c - erbB1"", ""start_span"": 48, ""end_span"": 57, ""type"": ""Gene_or_gene_product""}, {""token"": ""Her - 2"", ""start_span"": 60, ""end_span"": 67, ""type"": ""Gene_or_gene_product""}, {""token"": ""neu"", ""start_span"": 70, ""end_span"": 73, ""type"": ""Gene_or_gene_product""}, {""token"": ""c - erbB2"", ""start_span"": 76, ""end_span"": 85, ""type"": ""Gene_or_gene_product""}, {""token"": ""c - erbB3"", ""start_span"": 92, ""end_span"": 101, ""type"": ""Gene_or_gene_product""}, {""token"": ""erbB"", ""start_span"": 121, ""end_span"": 125, ""type"": ""Gene_or_gene_product""}]"	valid
